gps_week,tow,status,num_sats,ratio,baseline_m,ar_attempted,input_pair_count,pair_count,max_ambiguity_variance,effective_ratio_threshold,min_subset_pair_count,min_full_ratio_for_subset_ar,subset_candidates_evaluated,subset_candidates_rejected_by_full_ratio,subset_candidates_rejected_by_diversity,bsr_guided_candidates_evaluated,bsr_guided_candidates_accepted,wide_lane_total,wide_lane_fixed,wide_lane_rejected,wide_lane_min_distance,wide_lane_max_distance,gf_slip_count,doppler_slip_l1_count,doppler_slip_l2_count,code_slip_l1_count,code_slip_l2_count,lli_slip_l1_count,lli_slip_l2_count,ambiguity_reset_l1_count,ambiguity_reset_l2_count,adaptive_dynamic_slip_active,consecutive_nonfix_before_bias_update,adaptive_dynamic_slip_hold_remaining,full_lambda_solved,full_ratio,selected_fixed,selected_ratio,selected_pair_count,selected_distinct_sats,selected_distinct_systems,selected_distinct_frequencies,selected_dual_frequency_sats,selected_fixed_ambiguities,selected_used_subset,used_wlnl_fallback,validation_attempted,validation_passed,postfix_residual_rms,fixed_float_jump_m,post_validation_rejected,final_fixed_applied,reject_reason,ar_skip_reason
2324,189093.600,3,6,0.000000,3093.534706,1,4,4,908.335916,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,1,0,7300,0,1,1.000003,0,1.000003,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189093.800,0,0,0.000000,0.000000,1,4,4,908.335916,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7301,0,1,1.000003,0,1.000003,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189094.000,0,0,0.000000,0.000000,1,4,4,908.335916,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,1,0,7302,0,1,1.000003,0,1.000003,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189094.200,0,0,0.000000,0.000000,1,4,4,908.335916,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7303,0,1,1.000003,0,1.000003,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189094.400,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7304,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189094.600,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7305,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189094.800,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7306,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189095.000,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7307,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189095.200,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7308,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189095.400,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7309,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189095.600,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7310,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189095.800,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7311,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189096.000,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7312,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189096.200,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7313,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189096.400,1,11,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7314,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189096.600,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7315,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189096.800,1,12,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7316,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189097.000,1,12,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7317,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189097.200,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7318,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189097.400,0,0,0.000000,0.000000,1,6,4,0.005125,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7319,0,1,1.833673,0,1.833673,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189097.600,0,0,0.000000,0.000000,1,6,4,0.005121,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7320,0,1,2.155774,0,2.155774,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189097.800,0,0,0.000000,0.000000,1,6,4,0.005117,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7321,0,1,2.341422,0,2.341422,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189098.000,0,0,0.000000,0.000000,1,6,4,0.005114,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7322,0,1,2.527493,0,2.527493,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189098.200,0,0,0.000000,0.000000,1,6,4,0.005110,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7323,0,1,2.733144,0,2.733144,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189098.400,0,0,0.000000,0.000000,1,6,4,0.005110,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7324,0,1,2.734404,0,2.734404,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189098.600,3,7,0.000000,3121.738897,1,6,4,0.005110,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7325,0,1,2.735498,0,2.735498,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189098.800,3,7,0.000000,3122.573552,1,6,4,0.005107,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7326,0,1,2.870870,0,2.870870,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189099.000,3,7,0.000000,3123.241359,1,6,4,0.005103,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7327,0,1,2.784916,0,2.784916,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189099.200,3,7,0.000000,3123.802382,1,6,4,0.005099,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7328,0,1,2.687485,0,2.687485,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189099.400,3,7,0.000000,3124.381366,1,6,4,0.005095,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7329,0,1,2.595858,0,2.595858,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189099.600,3,7,0.000000,3124.953480,1,6,4,0.005092,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7330,0,1,2.712166,0,2.712166,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189099.800,3,7,0.000000,3125.486944,1,6,4,0.005088,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7331,0,1,2.918680,0,2.918680,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189100.000,3,7,0.000000,3125.960584,1,6,4,0.005084,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7332,0,1,2.935746,0,2.935746,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189100.200,3,7,0.000000,3126.423669,1,6,4,0.005080,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7333,0,1,2.931405,0,2.931405,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189100.400,3,7,0.000000,3126.924467,1,6,4,0.005076,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7334,0,1,3.002151,1,3.002151,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189100.600,3,7,0.000000,3127.368351,1,6,4,0.005073,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7335,0,1,3.083269,1,3.083269,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189100.800,3,7,0.000000,3127.878530,1,6,4,0.005069,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7336,0,1,3.183003,1,3.183003,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189101.000,3,6,0.000000,3127.971591,1,4,4,0.005065,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7337,0,1,3.330898,1,3.330898,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189101.200,3,6,0.000000,3128.284957,1,4,4,0.005061,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7338,0,1,3.472195,1,3.472195,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189101.400,3,6,0.000000,3128.560939,1,4,4,0.005058,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7339,0,1,3.772937,1,3.772937,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189101.600,0,0,0.000000,0.000000,1,4,4,0.005058,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7340,0,1,3.774906,1,3.774906,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189101.800,0,0,0.000000,0.000000,1,4,4,0.005058,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7341,0,1,3.773289,1,3.773289,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189102.000,0,0,0.000000,0.000000,1,4,4,0.005057,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7342,0,1,3.776443,1,3.776443,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189102.200,0,0,0.000000,0.000000,1,4,4,0.005057,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7343,0,1,3.781146,1,3.781146,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189102.400,0,0,0.000000,0.000000,1,4,4,0.005057,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7344,0,1,3.784225,1,3.784225,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189102.600,0,0,0.000000,0.000000,1,4,4,0.005057,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7345,0,1,3.781282,1,3.781282,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189102.800,3,9,0.000000,3132.177070,1,4,4,0.005056,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2,2,0,0,0,7346,0,1,3.819872,1,3.819872,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189103.000,3,9,0.000000,3131.979193,1,4,4,0.005056,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7347,0,1,3.831618,1,3.831618,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189103.200,3,9,0.000000,3131.861461,1,6,4,0.005056,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7348,0,1,3.842817,1,3.842817,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189103.400,3,9,0.000000,3131.811639,1,6,4,0.005055,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7349,0,1,3.862344,1,3.862344,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,189103.600,3,9,0.000000,3131.889406,1,10,9,1.445038,3.000000,4,0.000000,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7350,0,1,1.031887,1,3.870314,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189103.800,3,9,0.000000,3131.873698,1,10,9,1.243333,3.000000,4,0.000000,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7351,0,1,1.034581,1,3.878090,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189104.000,3,9,0.000000,3131.856351,1,10,9,1.091149,3.000000,4,0.000000,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7352,0,1,1.057345,1,3.880746,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189104.200,3,9,0.000000,3131.823536,1,10,10,1.600313,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7353,0,1,1.094168,1,3.893080,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189104.400,3,9,0.000000,3131.873688,1,10,10,1.443938,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7354,0,1,1.122002,1,3.897033,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189104.600,3,9,0.000000,3131.909727,1,10,10,1.314021,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7355,0,1,1.147877,1,3.910753,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189104.800,3,9,0.000000,3131.984216,1,10,10,1.207167,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7356,0,1,1.132578,1,3.913692,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189105.000,3,9,0.000000,3132.084896,1,10,10,1.116686,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7357,0,1,1.130762,1,3.925699,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189105.200,3,9,0.000000,3132.518451,1,10,8,0.098253,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7358,0,1,1.283645,1,3.979868,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189105.400,3,9,0.000000,3132.662756,1,10,8,0.091747,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7359,0,1,1.307556,1,3.992547,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189105.600,3,9,0.000000,3132.815595,1,10,8,0.081130,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7360,0,1,1.448213,1,4.042093,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189105.800,3,9,0.000000,3132.966080,1,10,8,0.073804,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7361,0,1,1.577384,1,4.138674,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189106.000,3,9,0.000000,3133.142651,1,10,8,0.068050,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7362,0,1,1.752649,1,4.273184,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189106.200,3,9,0.000000,3133.273888,1,10,8,0.063172,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7363,0,1,1.934197,1,4.387460,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189106.400,3,9,0.000000,3133.414765,1,10,8,0.060481,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7364,0,1,1.973146,1,4.351872,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189106.600,3,9,0.000000,3133.567465,1,10,8,0.056647,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7365,0,1,2.143805,1,4.492832,4,2,2,2,2,4,1,0,1,0,,,0,0,max_position_jump,none
2324,189106.800,3,9,0.000000,3133.698757,1,10,8,0.053297,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7366,0,1,2.277349,0,2.277349,8,4,3,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189107.000,3,9,0.000000,3133.836854,1,10,8,0.051402,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7367,0,1,2.313853,0,2.313853,8,4,3,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189107.200,3,9,0.000000,3133.957055,1,10,8,0.048094,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7368,0,1,2.482970,0,2.482970,8,4,3,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189107.400,3,9,0.000000,3134.091177,1,10,8,0.045340,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7369,0,1,2.686108,0,2.686108,8,4,3,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189107.600,3,9,0.000000,3134.224231,1,10,8,0.042903,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7370,0,1,2.877911,0,2.877911,8,4,3,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189107.800,3,9,0.000000,3134.362444,1,10,8,0.040623,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7371,0,1,3.056058,1,3.056058,8,4,3,2,4,8,0,0,1,0,,,0,0,max_position_jump,none
2324,189108.000,3,9,0.000000,3134.492224,1,10,8,0.038685,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7372,0,1,3.163860,1,3.163860,8,4,3,2,4,8,0,0,1,0,,,0,0,max_position_jump,none
2324,189108.200,3,9,0.000000,3134.600530,1,10,8,0.036935,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7373,0,1,3.273172,1,3.273172,8,4,3,2,4,8,0,0,1,0,,,0,0,max_position_jump,none
2324,189108.400,3,9,0.000000,3134.708486,1,10,8,0.035349,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7374,0,1,3.402432,1,3.402432,8,4,3,2,4,8,0,0,1,0,,,0,0,max_position_jump,none
2324,189108.600,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7375,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189108.800,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,7376,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189109.000,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,7377,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189109.200,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7378,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189109.400,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7379,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189109.600,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7380,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,189109.800,3,10,0.000000,3135.420241,1,11,9,0.034176,3.000000,4,0.000000,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7381,0,1,1.049672,0,1.049672,9,5,3,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,189110.000,3,10,0.000000,3135.524790,1,11,9,0.033282,3.000000,4,0.000000,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7382,0,1,1.073041,1,3.043186,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189110.200,3,10,0.000000,3135.615488,1,11,9,0.032083,3.000000,4,0.000000,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7383,0,1,1.080117,1,3.181857,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189110.400,3,11,0.000000,3135.723845,1,11,9,0.030822,3.000000,4,0.000000,5,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1,0,0,0,7384,0,1,1.235052,1,3.241333,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189110.600,3,11,0.000000,3135.820281,1,11,9,0.029613,3.000000,4,0.000000,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7385,0,1,1.366616,1,3.342143,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189110.800,3,11,0.000000,3135.928616,1,11,9,0.028505,3.000000,4,0.000000,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7386,0,1,1.488637,1,3.476735,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189111.000,3,11,0.000000,3136.003488,1,11,9,0.027484,3.000000,4,0.000000,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7387,0,1,1.786010,1,3.609501,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189111.200,3,11,0.000000,3136.063056,1,13,11,0.123427,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7388,0,1,2.472645,1,3.757068,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189111.400,3,11,0.000000,3136.119604,1,13,11,0.118824,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7389,0,1,2.551930,1,3.898113,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189111.600,3,11,0.000000,3136.192849,1,12,10,0.118245,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,1,0,1,0,0,0,1,1,1,0,7390,0,1,2.786915,1,5.092580,8,4,3,2,4,8,1,0,1,0,,,0,0,max_position_jump,none
2324,189111.800,3,11,0.000000,3136.228875,1,12,10,0.115658,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7391,0,1,2.920970,1,5.221707,8,4,3,2,4,8,1,0,1,0,,,0,0,max_position_jump,none
2324,189112.000,3,11,0.000000,3136.281001,1,12,10,0.113281,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7392,0,1,2.964941,1,5.307087,8,4,3,2,4,8,1,0,1,0,,,0,0,max_position_jump,none
2324,189112.200,3,11,0.000000,3136.315850,1,12,11,0.110782,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7393,0,1,1.650237,1,5.407285,8,4,3,2,4,8,1,0,1,0,,,0,0,max_position_jump,none
2324,189112.400,3,11,0.000000,3136.337437,1,14,13,0.178830,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7394,0,1,2.295658,1,4.109748,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189112.600,3,11,0.000000,3136.371538,1,14,13,0.175367,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7395,0,1,2.936862,1,4.112604,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189112.800,3,11,0.000000,3136.411768,1,14,13,0.172029,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7396,0,1,3.523919,1,4.115600,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189113.000,3,11,0.000000,3136.430499,1,12,10,0.102506,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,1,0,1,0,1,0,0,1,1,0,7397,0,1,2.822155,1,4.120725,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
2324,189113.200,3,11,0.000000,3136.440552,1,12,10,0.100617,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7398,0,1,2.903490,1,4.121599,7,4,3,2,3,7,1,0,1,0,,,0,0,max_position_jump,none
