epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,respawn_excluded_satellite,n_dd_pr,n_dd_cp
108,553821.5999999046,-3811468.487521388,3566807.33707183,3652666.0585040287,0,0,0,0,0,1,1,2.8210230200650264,2.3901326598329677,4.642317865016059,19,3,0.10109941856354684,4.741889378283319,2.955321125360824,0,,0.0,0.0,0,nan,0,0,,1,0.0012244919124503072,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5020894612802825,0,2.956558075596059,0.22482785813115383,0.03222182386356025,7,2.8185679465234927,2.3913301380579943,4.741889378283319,1.5114534494126786,nan,nan,0,0,0,,0.22255419073298605,0,0495d0a68a8d8223,512,7.057314247437006,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
109,553821.7999999523,-3811468.498966446,3566807.3479712936,3652666.0694378703,0,0,0,0,0,1,1,2.8210180903897006,2.390098988484494,4.661247801351581,19,4,0.10109941856354684,4.756408538925942,2.973055721270029,0,,0.0,0.0,0,nan,0,0,,1,0.002792437689027192,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5192480184787858,0,2.974288829864738,0.22483163480345433,0.03221989499035595,7,2.8185631344281337,2.391296606782397,4.756408538925942,1.5211816072400826,nan,nan,0,0,0,,0.22255832579849547,0,0495d0a68a8d8223,512,7.057022487758868,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
110,553822.0,-3811468.366795978,3566807.1951820585,3652666.079515507,0,0,0,0,0,1,1,4.327447103227765,3.969611299813595,4.513442818290191,19,0,0.09580900580672519,4.554417796108927,0.5591879647409548,0,,0.0,0.0,0,nan,0,0,,1,0.002133425275621511,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43888427672059,1,0.5591738850515294,0.2507805029110782,0.014109335342209534,8,4.3274911977186115,3.9696413334067135,4.554417796108927,1.4518613891260537,0.09580900580672519,0.23458075987996396,0,0,0,,0.24988994318737662,0,f6fa57c2bd06c57a,512,6.677574032862285,8,12,1,440,13,12,128,0.41113987086537834,262,0,nan,0,nan,0,nan,128,0.5296491843584535,57,,19,17
111,553822.199999094,-3811468.396445469,3566807.224230911,3652666.1126333876,0,0,0,0,0,1,1,4.323560270661888,3.97647379161338,4.579754089202728,19,1,0.09580900580672519,4.592267392438219,0.6162998910331098,0,,0.0,0.0,0,nan,0,0,,1,0.0032131655724568875,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.49934004239900276,1,0.616319017092587,0.262473782993075,0.009567024486228736,8,4.323509809035869,3.976447084761188,4.592267392438219,1.4558249861039145,nan,nan,0,0,0,,0.2619515146583867,0,f6fa57c2bd06c57a,512,6.117483050898727,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
112,553822.3999989033,-3811468.433035671,3566807.2606027587,3652666.149549613,0,0,0,0,0,1,1,4.322784002848871,3.9778386912740507,4.645149069337984,19,2,0.09580900580672519,4.640125253966821,0.6776485005251404,0,,0.0,0.0,0,nan,0,0,,1,0.0013021561175863767,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5598905554415764,0,0.6776719131286562,0.26306804375996545,0.009332543617660364,8,4.322728783793324,3.9778080604801778,4.640125253966821,1.464307366794698,nan,nan,0,0,0,,0.26256286449257005,0,f6fa57c2bd06c57a,512,6.0931941233074385,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
113,553822.5999999046,-3811468.495169431,3566807.3239307012,3652666.2178813745,0,0,0,0,0,1,1,4.3222177209097525,3.9793298997557707,4.758861840996554,19,3,0.09580900580672519,4.72301200125036,0.7869078698318348,0,,0.0,0.0,0,nan,0,0,,1,0.0029299250493837275,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48554498296838094,1,0.7869353781933286,0.26309345317898414,0.009316020895923913,8,4.322160809507664,3.9792966482245786,4.72301200125036,1.4739780586275537,nan,nan,0,0,0,,0.2625888892234168,0,f6fa57c2bd06c57a,512,6.092203812481673,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
114,553822.7999999523,-3811468.5736154537,3566807.399910786,3652666.298941172,0,0,0,0,0,1,1,4.322103919959259,3.9796060223537335,4.894133650654775,19,4,0.09580900580672519,4.8266094848585706,0.9192231378411502,0,,0.0,0.0,0,nan,0,0,,1,0.0008575217703789656,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.37561606674890197,1,0.919252418625365,0.2630942651885752,0.009313928795343167,8,4.322046654278672,3.979572292665187,4.8266094848585706,1.4839519154548166,nan,nan,0,0,0,,0.2625897111712961,0,f6fa57c2bd06c57a,512,6.092176004315866,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
115,553823.0,-3811468.3071210613,3566807.122528986,3652666.160279836,0,0,0,0,0,1,1,4.142617882927663,4.193177234989479,4.856889811956668,19,0,0.07818896748069047,4.453110749404401,0.6766757602425989,0,,0.0,0.0,0,nan,0,0,,1,0.0022155906353262707,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2842804037210345,1,0.724174970483909,0.30766531903202443,0.20001645028595233,8,4.097210051587817,4.144026383867905,4.453110749404401,1.4158440950765059,0.07818896748069047,0.5499291585600596,0,0,0,,0.2771949310808735,0,f6fa57c2bd06c57a,512,5.9353269742432415,8,12,1,440,13,12,128,0.2842804037210345,341,0,nan,0,nan,0,nan,128,0.5396357948280831,65,,19,17
116,553823.199999094,-3811468.35837787,3566807.175700028,3652666.2083267174,0,0,0,0,0,1,1,4.1279282516099824,4.212262412906789,4.987374587346828,19,1,0.07818896748069047,4.52266282746532,0.7841603284452117,0,,0.0,0.0,0,nan,0,0,,1,0.0016855666297182132,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19288046934557504,1,0.831939971786013,0.3226426972640164,0.19902582528763574,8,4.083028994715805,4.163676829881418,4.52266282746532,1.4199083665795802,nan,nan,0,0,0,,0.29114358048038924,0,f6fa57c2bd06c57a,512,5.414664789892617,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
117,553823.3999989033,-3811468.433264046,3566807.25222931,3652666.2826369973,0,0,0,0,0,1,1,4.124401571134197,4.217687958528162,5.127727183479904,19,2,0.07818896748069047,4.624302905662867,0.9158383870486062,0,,0.0,0.0,0,nan,0,0,,1,0.0013984785118904123,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17302380388455255,1,0.9641913015977769,0.3233862409797349,0.19899148146330373,8,4.079553088705035,4.1691234294837,4.624302905662867,1.428604050663526,nan,nan,0,0,0,,0.29183293071774075,0,f6fa57c2bd06c57a,512,5.392477426245743,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
118,553823.5999999046,-3811468.526425609,3566807.342732031,3652666.378323031,0,0,0,0,0,1,1,4.123230752087893,4.219773374141607,5.2919738973191155,19,3,0.07818896748069047,4.749034182664432,1.075728119206269,0,,0.0,0.0,0,nan,0,0,,1,0.0018052927468748777,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20749273143410935,1,1.1243377505365673,0.32341342795128997,0.19899441266758733,8,4.078393850978166,4.171208657882509,4.749034182664432,1.4393613695508036,nan,nan,0,0,0,,0.29185775992221263,0,f6fa57c2bd06c57a,512,5.3918120990885825,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
119,553823.7999999523,-3811468.626168303,3566807.4400163204,3652666.4852314456,0,0,0,0,0,1,1,4.1228839019241015,4.220364710109026,5.4679409752809,19,4,0.07818896748069047,4.885182020055159,1.2497295738844831,0,,0.0,0.0,0,nan,0,0,,1,0.0018341080356223875,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18921215666445765,1,1.2984567169081667,0.32341575505223624,0.1989955634617695,8,4.078050369531434,4.171799532410662,4.885182020055159,1.4513607916494302,nan,nan,0,0,0,,0.2918598526247766,0,f6fa57c2bd06c57a,512,5.391765340476232,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
120,553824.0,-3811468.259865396,3566807.0599575657,3652666.3579538884,0,0,0,0,0,1,1,3.961274180477189,4.68283827959932,5.4538701772375715,19,0,0.08988941241842627,4.361917432117349,0.7839261837707416,0,,0.0,0.0,0,nan,0,0,,1,0.0015240319301675182,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22966862855498288,1,0.8313683449686302,0.2964752240683613,0.19862950501522253,8,3.91614351486213,4.633949145923524,4.361917432117349,1.373252962372899,0.08988941241842627,0.7202377201934707,3,0,0,,0.26727343046154745,0,f6fa57c2bd06c57a,512,6.443548178223819,8,12,1,440,13,12,128,0.2695617724705459,342,0,nan,0,nan,0,nan,128,0.5676950761560505,69,,19,17
121,553824.199999094,-3811468.3186313105,3566807.114591428,3652666.4297831175,0,0,0,0,0,1,1,3.945689557260768,4.712602180713206,5.61549863522789,19,1,0.08988941241842627,4.439043102720355,0.9137623494017769,0,,0.0,0.0,0,nan,0,0,,1,0.001816481127204924,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19009551814000125,1,0.9607815683782822,0.3144067125552308,0.19761436525084955,8,3.90107886059377,4.664272537128782,4.439043102720355,1.3775673270551245,nan,nan,0,0,0,,0.2839435028715898,0,f6fa57c2bd06c57a,512,5.7489228136690365,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
122,553824.3999989033,-3811468.4017194808,3566807.191496991,3652666.5269679357,0,0,0,0,0,1,1,3.942055502128405,4.72109970598574,5.77867702660189,19,2,0.08988941241842627,4.549974274877567,1.0663640126933047,0,,0.0,0.0,0,nan,0,0,,1,0.0012859933027747773,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1508443140959285,1,1.1134262276028215,0.31552242076570314,0.1975774664484854,8,3.8974957507524413,4.6727923782382765,4.549974274877567,1.3865624694209557,nan,nan,0,0,0,,0.28497754168901185,0,f6fa57c2bd06c57a,512,5.710988675951246,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
123,553824.5999999046,-3811468.469013541,3566807.2541610976,3652666.6065085335,0,0,0,0,0,1,1,3.941387710766528,4.722602837641244,5.902634963983915,19,3,0.08988941241842627,4.641685113627941,1.187643958382973,0,,0.0,0.0,0,nan,0,0,,1,0.0023393356915333416,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.14188513253984822,1,1.2347051202830495,0.31585324552342214,0.19756103149252943,8,3.8968413778117705,4.674304976178745,4.641685113627941,1.396781349938426,nan,nan,0,0,0,,0.285285997940643,0,f6fa57c2bd06c57a,512,5.699306439495481,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
124,553824.7999999523,-3811468.5337115326,3566807.315192017,3652666.679677825,0,0,0,0,0,1,1,3.941115309916691,4.723314881086748,6.018655124037361,19,4,0.08988941241842627,4.731626776497732,1.3018199768103982,0,,0.0,0.0,0,nan,0,0,,1,0.0028001730586678887,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18334903424117166,1,1.3489409326571893,0.31587637264450336,0.1975618607245384,8,3.8965714152432906,4.675016534755089,4.731626776497732,1.407305432486407,nan,nan,0,0,0,,0.2853075453354263,0,f6fa57c2bd06c57a,512,5.698498576383184,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
125,553825.0,-3811468.213257993,3566806.992953297,3652666.4700697195,0,0,0,0,0,1,1,3.867465406402294,5.133823518466444,5.890272139779201,18,0,0.08969191766896357,4.277212282198917,0.769355195090017,0,,0.0,0.0,0,nan,0,0,,1,0.0010207710113062155,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.215027590298238,1,0.8126336703317968,0.2765431086364646,0.1905237451381662,8,3.8258012969579087,5.089084665434356,4.277212282198917,1.341081887224252,0.08969191766896357,0.5287017041840866,1,0,0,,0.2516926575079561,0,f6fa57c2bd06c57a,512,7.493435125770016,8,12,1,440,13,12,128,0.413076346314818,264,0,nan,0,nan,0,nan,128,0.5719778776418158,76,,18,17
126,553825.199999094,-3811468.215952453,3566806.9975593677,3652666.470325392,0,0,0,0,0,1,1,3.854118567716682,5.1672571695411325,5.949408345863716,18,1,0.08969191766896357,4.282452446087192,0.794274992114531,0,,0.0,0.0,0,nan,0,0,,1,0.0030043587406368144,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22150541226493628,1,0.7939304095236255,0.26990472404635013,0.04075683452364286,6,3.8563837456060774,5.168043068283456,4.282452446087192,1.345371540844225,nan,nan,0,0,0,,0.266478328022385,0,f6fa57c2bd06c57a,512,6.734044723527492,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
127,553825.3999989033,-3811468.238187265,3566807.0211028242,3652666.4891943247,0,0,0,0,0,1,1,3.8518523125847217,5.173604449942751,5.99605464083504,18,2,0.08969191766896357,4.314483734331186,0.8328908027510251,0,,0.0,0.0,0,nan,0,0,,1,0.001803343944066121,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2285560376534713,1,0.8325793176132612,0.27155752631571667,0.03961963602134341,6,3.8539738747962184,5.174295729678474,4.314483734331186,1.354545942352799,nan,nan,0,0,0,,0.2682205885840206,0,f6fa57c2bd06c57a,512,6.652778900531067,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
128,553825.5999999046,-3811468.261695421,3566807.0505434126,3652666.5058137137,0,0,0,0,0,1,1,3.851198546421435,5.17564771114841,6.038101056480596,18,3,0.08969191766896357,4.351916627772232,0.8708736124761332,0,,0.0,0.0,0,nan,0,0,,1,0.0037168868594407854,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24247697402155285,1,0.8705323986314849,0.271722245804004,0.03947769558863112,6,3.853299119300551,5.176318862215582,4.351916627772232,1.3649945563252466,nan,nan,0,0,0,,0.26839416384012954,0,f6fa57c2bd06c57a,512,6.644774989514153,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
129,553825.7999999523,-3811468.278472328,3566807.074131695,3652666.5131957456,0,0,0,0,0,1,1,3.8510333486966677,5.176204707348028,6.065133181303713,18,4,0.08969191766896357,4.3806593548427015,0.8956968138015097,0,,0.0,0.0,0,nan,0,0,,1,0.0015424236864137744,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.25512856572956594,1,0.8953191278453535,0.27177919733865197,0.039436201500615144,6,3.8531278783042446,5.1768701007791815,4.3806593548427015,1.3757587604714319,nan,nan,0,0,0,,0.2684542233655361,0,f6fa57c2bd06c57a,512,6.641969729772035,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
130,553826.0,-3811468.1517025777,3566806.937944159,3652666.5636500316,0,0,0,0,0,1,1,3.857013377036814,5.297148752913377,5.915966385510824,19,0,0.10437133364055624,4.194577476519986,0.6343443854158399,0,,0.0,0.0,0,nan,0,0,,1,0.0011116529443349222,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2192081615806712,1,2.9970526748200426,0.272459116595879,0.0846809530153856,6,2.1442116842593353,3.398398494176249,4.194577476519986,1.3114539874734326,0.10437133364055624,0.11782175146010418,0,0,0,,0.26349034462607096,0,f6fa57c2bd06c57a,512,6.743494087887127,8,12,1,440,13,12,128,0.4067814471782765,264,0,nan,0,nan,0,nan,128,0.5696079101598007,77,,19,17
131,553826.199999094,-3811468.159587029,3566806.949774481,3652666.568268415,0,0,0,0,0,1,1,3.857159074805372,5.3144453670989344,5.945868363315383,19,1,0.10437133364055624,4.208702179491958,0.6454566035688342,0,,0.0,0.0,0,nan,0,0,,1,0.0026916894438927964,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21329364872618498,1,3.0106844034294724,0.2876185492550628,0.07735265589859415,6,2.1424080900196483,3.4143204872945594,4.208702179491958,1.3158415864574493,nan,nan,0,0,0,,0.2811440152184339,0,f6fa57c2bd06c57a,512,5.968384771994589,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
132,553826.3999989033,-3811468.1752835745,3566806.9684575084,3652666.582082078,0,0,0,0,0,1,1,3.8576255648971496,5.317978319205826,5.975879376587724,19,2,0.10437133364055624,4.233177470332,0.6703146973854975,0,,0.0,0.0,0,nan,0,0,,1,0.0016381550080391356,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20465916707442847,1,3.036838151832816,0.288831645997762,0.07740168598004298,7,2.1423894032472597,3.4173269171222476,4.233177470332,1.3252205081739585,nan,nan,0,0,0,,0.28256018827576523,0,f6fa57c2bd06c57a,512,5.913242060395859,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
133,553826.5999999046,-3811468.186702761,3566806.98243011,3652666.5923306453,0,0,0,0,0,1,1,3.857855626165564,5.318822745297542,5.996578759226646,19,3,0.10437133364055624,4.251301327647518,0.689090977097097,0,,0.0,0.0,0,nan,0,0,,1,0.0011031295073761075,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20080874385490755,1,3.0565312340458326,0.2889796098759418,0.07732848730160928,7,2.1424022964520213,3.418025414756518,4.251301327647518,1.335898510189637,nan,nan,0,0,0,,0.28274747963978036,0,f6fa57c2bd06c57a,512,5.906010151988195,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
134,553826.7999999523,-3811468.1878019567,3566806.985637567,3652666.589243545,0,0,0,0,0,1,1,3.857958141286377,5.31900641647741,5.996847591735163,19,4,0.10437133364055624,4.254421475626382,0.6884717543685674,0,,0.0,0.0,0,nan,0,0,,1,0.0027473051253573875,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20060146235399767,1,3.0582259074276124,0.28901573669910413,0.0773077622291792,7,2.142414408231717,3.418164028570034,4.254421475626382,1.3468952651177057,nan,nan,0,0,0,,0.28279347702549384,0,f6fa57c2bd06c57a,512,5.904231437075318,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
135,553827.0,-3811468.111643901,3566806.9077284085,3652666.6593171554,0,0,0,0,0,1,1,2.0640037417169808,3.3948345000900773,5.852315110497573,19,0,0.09857460373214366,4.146925816126614,2.9212087466050645,0,,0.0,0.0,0,nan,0,0,,1,0.0015371145956174818,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.298186278008316,1,2.926369896837536,0.3167554197054982,0.07248078058950422,8,2.0686043175806907,3.388288475903107,4.146925816126614,1.2831498675486563,0.09857460373214366,0.09671186119271143,0,0,0,,0.30341939272948437,0,0495d0a68a8d8223,512,5.566292614900691,8,12,1,440,13,12,128,0.30150911439328304,439,0,nan,0,nan,0,nan,128,0.568458362244102,76,,19,17
136,553827.199999094,-3811468.0940148463,3566806.8905580505,3652666.641000069,0,0,0,0,0,1,1,2.0651957880735488,3.3971516877869083,5.821861451540427,19,1,0.09857460373214366,4.121989119095179,2.8902741968527392,0,,0.0,0.0,0,nan,0,0,,1,0.0014697460563146245,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.32617522526511034,1,2.8948809153256354,0.3340236402790271,0.06328429531586073,8,2.068537019340491,3.391622586500245,4.121989119095179,1.287633609556804,nan,nan,0,0,0,,0.3218590779361382,0,0495d0a68a8d8223,512,4.938011612633785,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
137,553827.3999989033,-3811468.078006212,3566806.8730734205,3652666.6263896944,0,0,0,0,0,1,1,2.0654018041418816,3.398659517773991,5.795875092548235,19,2,0.09857460373214366,4.098010376793993,2.86368106312337,0,,0.0,0.0,0,nan,0,0,,1,0.0009806668699741785,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3498005232431057,1,2.868239961310258,0.3351296585025868,0.06256484593100176,8,2.0686465271506784,3.3932037935879555,4.098010376793993,1.297216416217571,nan,nan,0,0,0,,0.32308677455464485,0,0495d0a68a8d8223,512,4.899372840223072,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
138,553827.5999999046,-3811468.073391289,3566806.8684036015,3652666.622026189,0,0,0,0,0,1,1,2.065410082644954,3.3993381049959774,5.788990947328956,19,3,0.09857460373214366,4.091385907821337,2.8564422155082916,0,,0.0,0.0,0,nan,0,0,,1,0.001231283761054733,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.35592400636848537,1,2.861003066168664,0.3352278786038202,0.06251338923002618,8,2.068643704569032,3.39388270969898,4.091385907821337,1.3081230098219792,nan,nan,0,0,0,,0.32319575562722125,0,0495d0a68a8d8223,512,4.895930177560229,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
139,553827.7999999523,-3811468.072745622,3566806.869852144,3652666.622304268,0,0,0,0,0,1,1,2.0654248949641936,3.399480130133435,5.789835079659558,19,4,0.09857460373214366,4.092071765221815,2.857531489771017,0,,0.0,0.0,0,nan,0,0,,1,0.0013515130578571433,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3558695111204969,1,2.862093933614669,0.3352375823763538,0.06251006522517649,8,2.068657006512235,3.394024129157087,4.092071765221815,1.3193512865544206,nan,nan,0,0,0,,0.32320652820063833,0,0495d0a68a8d8223,512,4.895589318014899,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
140,553828.0,-3811468.0661813403,3566806.8627250856,3652666.7517490285,0,0,0,0,0,1,1,1.9809501446190123,3.2854946749864653,5.691473398636357,19,0,0.08938931574877321,4.086669609186195,2.869008240412188,0,,0.0,0.0,0,nan,0,0,,1,0.0017365785372821505,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28783459653335836,1,2.8745184214913166,0.3429788810688773,0.06587578964632151,9,1.9838529099012154,3.2788375455553354,4.086669609186195,1.2560395952379817,0.08938931574877321,0.09337008776853428,0,0,0,,0.32858744494054837,0,0495d0a68a8d8223,512,5.014101028253596,8,12,1,440,13,12,128,0.2873150356083328,414,0,nan,0,nan,0,nan,128,0.568985954384547,95,,19,17
141,553828.199999094,-3811468.071403873,3566806.866550798,3652666.7560254876,0,0,0,0,0,1,1,1.982281905330933,3.284869686171228,5.692747720509161,19,1,0.08938931574877321,4.093174758981942,2.870928576991708,0,,0.0,0.0,0,nan,0,0,,1,0.0015876581359779726,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2857259393388974,1,2.87580117219372,0.36007385686045124,0.05544335373628176,9,1.9840060514382387,3.27933615075519,4.093174758981942,1.2606199405867662,nan,nan,0,0,0,,0.34692410831927617,0,0495d0a68a8d8223,512,4.4905572164025465,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
142,553828.3999989033,-3811468.0737366793,3566806.8712654174,3652666.757193967,0,0,0,0,0,1,1,1.982548173640476,3.2846671109525536,5.69617299389664,19,2,0.08938931574877321,4.098326032270089,2.875190129772906,0,,0.0,0.0,0,nan,0,0,,1,0.0009788888782150402,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28360286705872945,1,2.8800064482382006,0.361075278906818,0.05466099347095185,9,1.9841920547985965,3.2792182686245397,4.098326032270089,1.2704065723485602,nan,nan,0,0,0,,0.3480492411298845,0,0495d0a68a8d8223,512,4.4605948440136,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
143,553828.5999999046,-3811468.07287442,3566806.869024292,3652666.75345029,0,0,0,0,0,1,1,1.9826645412036974,3.284480825911728,5.691295474766989,19,3,0.08938931574877321,4.095879325702708,2.8711097055850265,0,,0.0,0.0,0,nan,0,0,,1,0.0012809005212236105,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28667778348733836,1,2.8759137973708833,0.3611744579220193,0.05457546072937227,9,1.9842995627013702,3.279042633111727,4.095879325702708,1.2815413639290947,nan,nan,0,0,0,,0.3481611431844029,0,0495d0a68a8d8223,512,4.457636381434456,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
144,553828.7999999523,-3811468.072885572,3566806.8682263196,3652666.7582660215,0,0,0,0,0,1,1,1.9826854062153494,3.2845300649437847,5.694046754211204,19,4,0.08938931574877321,4.09552060330058,2.872237796669465,0,,0.0,0.0,0,nan,0,0,,1,0.0018141343058989273,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2851161630745033,1,2.877048706128208,0.3611842113750308,0.054572542547707575,9,1.9843197295572612,3.279091709844398,4.09552060330058,1.293000496976616,nan,nan,0,0,0,,0.34817221490875266,0,0495d0a68a8d8223,512,4.457340962705121,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
