epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
123,553824.5999999046,-3811468.469013541,3566807.2541610976,3652666.6065085335,0,0,0,0,0,1,1,2.6816373799976625,3.131780422864753,5.902634963983915,19,3,0.08988941241842627,4.641685113627941,2.8746468304009674,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1967153363115113,1,3.149373104586817,0.403144366013253,0.44033122652266854,13,2.5003141978142214,3.0029839172818953,4.641685113627941,1.396781349938426,nan,nan,0,0.21720599121520848,0,47748a82034e965d,512,6.763561053062124,8,0,0,0,0,0,0,nan,-1,0,0
124,553824.7999999523,-3811468.5337115326,3566807.315192017,3652666.679677825,0,0,0,0,0,1,1,2.681511919573941,3.1324574638543576,6.018655124037361,19,4,0.08988941241842627,4.731626776497732,2.988427048274405,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1851648635601466,1,3.2607038739908707,0.4031635559914698,0.44033139528413817,13,2.5002194722483506,3.0036358038187596,4.731626776497732,1.407305432486407,nan,nan,0,0.21721787688426591,0,47748a82034e965d,512,6.762791574958771,8,0,0,0,0,0,0,nan,-1,0,0
125,553825.0,-3811468.213257993,3566806.992953297,3652666.4700697195,0,0,0,0,0,1,1,2.565964515923899,3.5368701907236693,5.890272139779201,18,0,0.08969191766896357,4.277212282198917,2.459456934918158,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24631155622376447,1,2.7384315165500617,0.3737394076987497,0.43913327830103327,11,2.384763823850299,3.400152905611301,4.277212282198917,1.341081887224252,0.08969191766896357,0.5287017041840866,1,0.20188706149230956,0,47748a82034e965d,512,8.273959844935796,8,12,1,448,5,4,128,0.3295743298373624,384,18,17
126,553825.199999094,-3811468.215952453,3566806.9975593677,3652666.470325392,0,0,0,0,0,1,1,2.55986890939238,3.5694446513916303,5.949408345863716,18,1,0.08969191766896357,4.282452446087192,2.485849079320632,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.26267454145681907,1,2.76491891657844,0.39095102628400463,0.4391609108542116,11,2.3802090669134053,3.431872424037295,4.282452446087192,1.345371540844225,nan,nan,0,0.21194157118758117,0,47748a82034e965d,512,7.479683903141094,8,0,0,0,0,0,0,nan,-1,0,0
127,553825.3999989033,-3811468.238187265,3566807.0211028242,3652666.4891943247,0,0,0,0,0,1,1,2.5588367021952476,3.5756326573632844,5.99605464083504,18,2,0.08969191766896357,4.314483734331186,2.5267858698409404,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2808662655532851,1,2.8052709139382976,0.39268430790408243,0.43915532640748417,11,2.379435123313032,3.4379185712593956,4.314483734331186,1.354545942352799,nan,nan,0,0.21296699215386422,0,47748a82034e965d,512,7.404720221204698,8,0,0,0,0,0,0,nan,-1,0,0
128,553825.5999999046,-3811468.261695421,3566807.0505434126,3652666.5058137137,0,0,0,0,0,1,1,2.558535001447582,3.5776033234390723,6.038101056480596,18,3,0.08969191766896357,4.351916627772232,2.5686718738097767,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3031768517571394,1,2.8470184625191783,0.39285400980797774,0.4391519595179899,11,2.3792099759174454,3.4398314677767208,4.351916627772232,1.3649945563252466,nan,nan,0,0.2130675793694199,0,47748a82034e965d,512,7.397412291101592,8,0,0,0,0,0,0,nan,-1,0,0
129,553825.7999999523,-3811468.278472328,3566807.074131695,3652666.5131957456,0,0,0,0,0,1,1,2.5584606972553874,3.578149376655726,6.065133181303713,18,4,0.08969191766896357,4.3806593548427015,2.597588282352014,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3199956645392373,1,2.8762218080732,0.3929131346456141,0.43915103092570335,11,2.3791548600176644,3.440365770787527,4.3806593548427015,1.3757587604714319,nan,nan,0,0.21310243973191978,0,47748a82034e965d,512,7.394938507749444,8,0,0,0,0,0,0,nan,-1,0,0
130,553826.0,-3811468.1517025777,3566806.937944159,3652666.5636500316,0,0,0,0,0,1,1,2.4881286351084717,3.6866862773204505,5.915966385510824,19,0,0.10437133364055624,4.194577476519986,2.3257363748506794,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21421136242131572,1,2.622075921760902,0.4071237218839493,0.4422041142749037,13,2.288536222559022,3.529316417476451,4.194577476519986,1.3114539874734326,0.10437133364055624,0.11782175146010418,0,0.21265981600141465,0,47748a82034e965d,512,7.543628848872312,8,12,1,448,5,4,128,0.3486797980604411,366,19,17
131,553826.199999094,-3811468.159587029,3566806.949774481,3652666.568268415,0,0,0,0,0,1,1,2.487851090405992,3.703189292201426,5.945868363315383,19,1,0.10437133364055624,4.208702179491958,2.3397689373644694,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2107420531952767,1,2.628400592095996,0.420541774914621,0.4398447890866968,10,2.2914642809656156,3.5499499886048755,4.208702179491958,1.3158415864574493,nan,nan,0,0.22420914008924428,0,47748a82034e965d,512,6.763900201973647,8,0,0,0,0,0,0,nan,-1,0,0
132,553826.3999989033,-3811468.1752835745,3566806.9684575084,3652666.582082078,0,0,0,0,0,1,1,2.48801154004074,3.7065106751435066,5.975879376587724,19,2,0.10437133364055624,4.233177470332,2.3669792936026237,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20615010566774558,1,2.655320342422757,0.42187773747012647,0.43984572846171743,10,2.2915548077547663,3.55311488951401,4.233177470332,1.3252205081739585,nan,nan,0,0.22498044644634932,0,47748a82034e965d,512,6.715047027450487,8,0,0,0,0,0,0,nan,-1,0,0
133,553826.5999999046,-3811468.186702761,3566806.98243011,3652666.5923306453,0,0,0,0,0,1,1,2.4881118718185857,3.707298253741938,5.996578759226646,19,3,0.10437133364055624,4.251301327647518,2.387335234202961,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20534724050016429,1,2.675457269838863,0.4220505541026799,0.43984492406683856,10,2.2916260160944573,3.553860206280326,4.251301327647518,1.335898510189637,nan,nan,0,0.22508029183985634,0,47748a82034e965d,512,6.708783852908491,8,0,0,0,0,0,0,nan,-1,0,0
134,553826.7999999523,-3811468.1878019567,3566806.985637567,3652666.589243545,0,0,0,0,0,1,1,2.4881593046768913,3.707463235191331,5.996847591735163,19,4,0.10437133364055624,4.254421475626382,2.388437234851079,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20508544658547445,1,2.67688315455892,0.42209246271171047,0.43984470952973714,10,2.2916608574745214,3.554012483021563,4.254421475626382,1.3468952651177057,nan,nan,0,0.22510447240901116,0,47748a82034e965d,512,6.7072860432859525,8,0,0,0,0,0,0,nan,-1,0,0
135,553827.0,-3811468.111643901,3566806.9077284085,3652666.6593171554,0,0,0,0,0,1,1,2.4330725580628147,3.690180695273912,5.852315110497573,19,0,0.09857460373214366,4.146925816126614,2.2527952488731855,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2763152852344225,1,2.253119491087515,0.2269454360850824,0.09767227184047603,5,2.4432713692519097,3.6868527827939093,4.146925816126614,1.2831498675486563,0.09857460373214366,0.09671186119271143,0,0.21922345711379507,0,47748a82034e965d,512,6.714804140104948,8,12,1,448,5,4,128,0.27683728073396185,352,19,17
136,553827.199999094,-3811468.0940148463,3566806.8905580505,3652666.641000069,0,0,0,0,0,1,1,2.4347541120416634,3.6929032244560407,5.821861451540427,19,1,0.09857460373214366,4.121989119095179,2.2197143564343085,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30293635782454464,1,2.220040370163664,0.2372097592352958,0.09088906306584395,5,2.4433932291684677,3.6900370394278235,4.121989119095179,1.287633609556804,nan,nan,0,0.2304661208415537,0,47748a82034e965d,512,6.053980705881689,8,0,0,0,0,0,0,nan,-1,0,0
137,553827.3999989033,-3811468.078006212,3566806.8730734205,3652666.6263896944,0,0,0,0,0,1,1,2.4350122887859165,3.6945427284198438,5.795875092548235,19,2,0.09857460373214366,4.098010376793993,2.1917086556718677,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.283640312085867,1,2.192047172997175,0.23774072574468202,0.0902935107689121,5,2.443524157336351,3.6917056254326477,4.098010376793993,1.297216416217571,nan,nan,0,0.2310867603637169,0,47748a82034e965d,512,6.019062590579508,8,0,0,0,0,0,0,nan,-1,0,0
138,553827.5999999046,-3811468.073391289,3566806.8684036015,3652666.622026189,0,0,0,0,0,1,1,2.4350038553553466,3.6953090550250285,5.788990947328956,19,3,0.09857460373214366,4.091385907821337,2.1839991546565787,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27794613237288207,1,2.1843455469462487,0.2377870326270029,0.09024124748140752,5,2.4435011498336725,3.6924692339468765,4.091385907821337,1.3081230098219792,nan,nan,0,0.23114105925432435,0,47748a82034e965d,512,6.015960906314035,8,0,0,0,0,0,0,nan,-1,0,0
139,553827.7999999523,-3811468.072745622,3566806.869852144,3652666.622304268,0,0,0,0,0,1,1,2.4350215707997473,3.6954730495636174,5.789835079659558,19,4,0.09857460373214366,4.092071765221815,2.184821379057092,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2789677259282806,1,2.1851721711925327,0.2377915934945305,0.09023599750277522,5,2.4435169690038316,3.692632415669259,4.092071765221815,1.3193512865544206,nan,nan,0,0.23114641381592932,0,47748a82034e965d,512,6.015653797424537,8,0,0,0,0,0,0,nan,-1,0,0
140,553828.0,-3811468.0661813403,3566806.8627250856,3652666.7517490285,0,0,0,0,0,1,1,2.3606459315130635,3.584508821977688,5.691473398636357,19,0,0.08938931574877321,4.086669609186195,2.197941719522982,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2679997278827251,1,2.4957326151021504,0.4724802462655517,0.44026545667161865,10,2.146031844169151,3.419640504848491,4.086669609186195,1.2560395952379817,0.08938931574877321,0.09337008776853428,0,0.2474099528274748,0,47748a82034e965d,512,6.135147656414249,8,12,1,448,5,4,128,0.26692507723170816,353,19,17
141,553828.199999094,-3811468.071403873,3566806.866550798,3652666.7560254876,0,0,0,0,0,1,1,2.362867630961749,3.5836737275750647,5.692747720509161,19,1,0.08938931574877321,4.093174758981942,2.200266203839389,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.26587185742565506,1,2.4981630219949285,0.4935709784195963,0.4403941804374788,10,2.147910274719959,3.4186821468545414,4.093174758981942,1.2606199405867662,nan,nan,0,0.25929205218706597,0,47748a82034e965d,512,5.570406440237247,8,0,0,0,0,0,0,nan,-1,0,0
142,553828.3999989033,-3811468.0737366793,3566806.8712654174,3652666.757193967,0,0,0,0,0,1,1,2.363319247971044,3.5836080285615712,5.69617299389664,19,2,0.08938931574877321,4.098326032270089,2.204266530892897,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.26398116340013317,1,2.5023541946050094,0.4946253469425962,0.4403987324685459,10,2.148284770054969,3.418540494190271,4.098326032270089,1.2704065723485602,nan,nan,0,0.25989928199171264,0,47748a82034e965d,512,5.542685170297477,8,0,0,0,0,0,0,nan,-1,0,0
143,553828.5999999046,-3811468.07287442,3566806.869024292,3652666.75345029,0,0,0,0,0,1,1,2.3635122938598188,3.583392102804972,5.691295474766989,19,3,0.08938931574877321,4.095879325702708,2.199954963929146,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2666472292296631,1,2.498140247351524,0.4947287558630155,0.44039930041797976,10,2.148448013114364,3.418335920850946,4.095879325702708,1.2815413639290947,nan,nan,0,0.2599587601122384,0,47748a82034e965d,512,5.539984595017145,8,0,0,0,0,0,0,nan,-1,0,0
144,553828.7999999523,-3811468.072885572,3566806.8682263196,3652666.7582660215,0,0,0,0,0,1,1,2.3635454147312154,3.583439160175365,5.694046754211204,19,4,0.08938931574877321,4.09552060330058,2.2017052428513226,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.265371251522301,1,2.499567185077163,0.4947388223299326,0.4403991854603551,10,2.1484765731836415,3.4183836981555342,4.09552060330058,1.293000496976616,nan,nan,0,0.25996462023048866,0,47748a82034e965d,512,5.539713431381227,8,0,0,0,0,0,0,nan,-1,0,0
145,553829.0,-3811468.017554418,3566806.811584417,3652666.8119255626,0,0,0,0,0,1,1,2.2716581878695625,3.4399911630056264,5.547042366255168,18,0,0.06618040356829674,4.019729389049064,2.1980358653142558,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2792757360648965,1,2.506457044565202,0.5025710267155323,0.44092934842666437,10,2.050718074592452,3.2694011173361113,4.019729389049064,1.23087193110204,0.06618040356829674,0.051197964908721645,0,0.2556512895984612,0,47748a82034e965d,512,5.596362354686757,8,12,1,448,5,4,128,0.2789479681890267,354,18,17
146,553829.199999094,-3811468.0165300644,3566806.8080750396,3652666.8104859213,0,0,0,0,0,1,1,2.2706699258222534,3.4427315070278106,5.548157189626425,18,1,0.06618040356829674,4.016309146082557,2.1962090605778606,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2758907148576058,1,2.50485705158526,0.5244499342639235,0.4410271557714879,10,2.049807687604881,3.271913231945048,4.016309146082557,1.235545772389991,nan,nan,0,0.2675437313162632,0,47748a82034e965d,512,5.1112676390939775,8,0,0,0,0,0,0,nan,-1,0,0
147,553829.3999989033,-3811468.014394675,3566806.8054189156,3652666.8067850103,0,0,0,0,0,1,1,2.2707151566909465,3.4419993476420956,5.542232905212141,18,2,0.06618040356829674,4.012672954542102,2.1912199922961237,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27971708027283165,1,2.5000557727356942,0.5255408793939192,0.4410306782801862,10,2.049829022268805,3.271134848859576,4.012672954542102,1.2455294838489075,nan,nan,0,0.2681465302449434,0,47748a82034e965d,512,5.08843474869964,8,0,0,0,0,0,0,nan,-1,0,0
148,553829.5999999046,-3811468.0146250697,3566806.803597285,3652666.804401425,0,0,0,0,0,1,1,2.2706722637742085,3.442034921763028,5.539804631685444,18,3,0.06618040356829674,4.0112892774506035,2.1889389444955953,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28010666668808215,1,2.4977409783101523,0.5256419018385982,0.44103068157133535,10,2.049789554060229,3.2711716882206723,4.0112892774506035,1.2568846948071117,nan,nan,0,0.26820260668887275,0,47748a82034e965d,512,5.086312545033156,8,0,0,0,0,0,0,nan,-1,0,0
149,553829.7999999523,-3811468.0067259683,3566806.792402367,3652666.796458958,0,0,0,0,0,1,1,2.2706929852529765,3.4419327219459896,5.524190092080554,18,4,0.06618040356829674,3.99718053721089,2.1730565527171426,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2921944410239202,1,2.4819891918269184,0.5256555281031847,0.44103075510147355,10,2.0498070235640764,3.2710739132881694,3.99718053721089,1.2685665783557698,nan,nan,0,0.26821003473011135,0,47748a82034e965d,512,5.08603639086156,8,0,0,0,0,0,0,nan,-1,0,0
150,553830.0,-3811467.985260387,3566806.771353855,3652666.878964111,0,0,0,0,0,1,1,1.832519368495889,3.0242061872852526,5.4030003838471705,18,0,0.053549020670663715,3.973227598342918,2.849559560089451,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29072183663666934,1,2.495887840791392,0.5242572791248196,0.44106896908695,10,1.9820270213997342,3.143912191638724,3.973227598342918,1.2066205478812713,0.053549020670663715,0.09588026818371093,0,0.2605791598031352,0,0495d0a68a8d8223,512,5.2275777464721225,8,12,1,448,5,4,128,0.29007765991906925,354,18,17
151,553830.199999094,-3811467.9851125004,3566806.768358622,3652666.880671127,0,0,0,0,0,1,1,1.8330557605224853,3.026745082325229,5.403788527481263,18,1,0.053549020670663715,3.971003122751979,2.8469805808559885,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28776919589441463,1,2.4940780311100585,0.5466270537518169,0.44114928555270283,10,1.9824928810758289,3.1459754985638644,3.971003122751979,1.2113879539230077,nan,nan,0,0.2724657281817948,0,0495d0a68a8d8223,512,4.782439950786918,8,0,0,0,0,0,0,nan,-1,0,0
152,553830.3999989033,-3811467.9863232654,3566806.7665131297,3652666.883861564,0,0,0,0,0,1,1,1.8332698562895888,3.0264435079967833,5.4046828928923,18,2,0.053549020670663715,3.9706548931090153,2.8466161180625638,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2856574138643124,1,2.4940829390133623,0.5476925935875334,0.44115090881401886,10,1.982740419760517,3.145654548984795,3.9706548931090153,1.2215691181494948,nan,nan,0,0.27304182295192336,0,0495d0a68a8d8223,512,4.76235643735311,8,0,0,0,0,0,0,nan,-1,0,0
153,553830.5999999046,-3811467.9856298915,3566806.764454131,3652666.8898634403,0,0,0,0,0,1,1,1.8333321381313836,3.0264405133328114,5.407062639292708,18,3,0.053549020670663715,3.969153137695144,2.846846279061214,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28465085148178404,1,2.4946832664141247,0.5477943291606985,0.4411507050573349,10,1.9828124675739527,3.145639688911278,3.969153137695144,1.2331449834508021,nan,nan,0,0.2730969235251911,0,0495d0a68a8d8223,512,4.7604406714044325,8,0,0,0,0,0,0,nan,-1,0,0
154,553830.7999999523,-3811467.9903496564,3566806.765487584,3652666.8982066484,0,0,0,0,0,1,1,1.8333414356869102,3.0264619021916035,5.415491101303163,18,4,0.053549020670663715,3.9737126486476058,2.8526599960897263,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27738106447073546,1,2.501166017467986,0.547803450429977,0.4411505513424098,10,1.9828228954607754,3.1456594937486346,3.9737126486476058,1.2450496285497097,nan,nan,0,0.27310184787475356,0,0495d0a68a8d8223,512,4.760266323795626,8,0,0,0,0,0,0,nan,-1,0,0
155,553831.0,-3811467.941213719,3566806.7208671384,3652666.943855947,0,0,0,0,0,1,1,2.120255039201829,3.188810915398894,5.285965730854099,19,0,0.045751172293329055,3.9124282073757004,2.1882050978357657,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2760488861584168,1,2.4962231753645603,0.5530214752954589,0.4407908898064381,11,1.8987252649614774,3.020623429646676,3.9124282073757004,1.182481384915011,0.045751172293329055,0.07387401011273749,0,0.28270838709336393,0,47748a82034e965d,512,4.864829225432501,8,12,1,448,5,4,128,0.2755225409505409,287,19,17
156,553831.199999094,-3811467.9375429526,3566806.7170734573,3652666.936109979,0,0,0,0,0,1,1,2.1204049077242364,3.186112115976567,5.273563828073329,19,1,0.045751172293329055,3.906416893204607,2.179448484524145,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28576238536651594,1,2.4881951026958,0.5763022540468261,0.4408365246847223,11,1.8987076054722143,3.017944410799663,3.906416893204607,1.1873457377292325,nan,nan,0,0.2953388652344501,0,47748a82034e965d,512,4.460809744055503,8,0,0,0,0,0,0,nan,-1,0,0
157,553831.3999989033,-3811467.9339334266,3566806.7150494764,3652666.923380547,0,0,0,0,0,1,1,2.1202176739876193,3.1860998483198464,5.26252002642132,19,2,0.045751172293329055,3.9013209807799902,2.1702357640024004,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2942574494959333,1,2.4798241123531937,0.5773578474334887,0.4408377465615742,11,1.8985267268001678,3.0178855742634845,3.9013209807799902,1.197731291984316,nan,nan,0,0.2959250939762693,0,47748a82034e965d,512,4.443440858249673,8,0,0,0,0,0,0,nan,-1,0,0
158,553831.5999999046,-3811467.934313512,3566806.716264473,3652666.924297403,0,0,0,0,0,1,1,2.1201198087782673,3.186405673576153,5.264496451142877,19,3,0.045751172293329055,3.9025741748056184,2.1719574060557303,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2930392996215554,1,2.4815601494428696,0.5774638929454553,0.4408376062278838,11,1.8984434160983474,3.018214143146248,3.9025741748056184,1.2095353202027972,nan,nan,0,0.29598436433572284,0,47748a82034e965d,512,4.441688728206937,8,0,0,0,0,0,0,nan,-1,0,0
159,553831.7999999523,-3811467.9425369482,3566806.7217578874,3652666.9313570894,0,0,0,0,0,1,1,2.120089262093745,3.186466890757516,5.275786553086618,19,4,0.045751172293329055,3.9119685797088577,2.1828153777426724,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.282129582661067,1,2.4917517391016006,0.5774752596165386,0.44083751942232,11,1.898416362890038,3.0182786176178245,3.9119685797088577,1.2216700533079259,nan,nan,0,0.29599076549345216,0,47748a82034e965d,512,4.441499188133615,8,0,0,0,0,0,0,nan,-1,0,0
160,553832.0,-3811467.8971034507,3566806.660175587,3652667.001338215,0,0,0,0,0,1,1,2.0233010119701014,3.0454345190477894,5.1578292351717865,19,0,0.053054975301947395,3.843556512390465,2.202155292164786,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2668398353796961,1,2.49167453104162,0.5787792488328196,0.4392749213629091,11,1.8146029184999866,2.885733328045142,3.843556512390465,1.1592398702399043,0.053054975301947395,0.07174449441085436,0,0.3115627500871096,0,47748a82034e965d,512,4.582942052976466,8,12,1,448,5,4,128,0.26623536275762977,276,19,17
161,553832.2000000477,-3811467.923542705,3566806.6856013197,3652667.027341143,0,0,0,0,0,1,1,2.020484917556344,3.052738243305162,5.2153084285072735,19,1,0.053054975301947395,3.882917288575281,2.251543688083211,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21989581734969535,1,2.5398968860839326,0.6027802321081375,0.43935338826955117,11,1.8121280913313744,2.8926413855512196,3.882917288575281,1.1642015862100588,nan,nan,0,0.32530677898738686,0,47748a82034e965d,512,4.209014349537246,8,0,0,0,0,0,0,nan,-1,0,0
162,553832.3999989033,-3811467.97635213,3566806.736962265,3652667.0881054373,0,0,0,0,0,1,1,2.019526719223361,3.055517962138651,5.315730978782877,19,2,0.053054975301947395,3.9636450512398866,2.3471885113659114,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17103337264433036,1,2.6326510035300887,0.603621069628295,0.43935336697589733,11,1.8112989668142185,2.8953817136905937,3.9636450512398866,1.1747917570804605,nan,nan,0,0.32580346306428765,0,47748a82034e965d,512,4.196560795682233,8,0,0,0,0,0,0,nan,-1,0,0
163,553832.5999999046,-3811468.0341906943,3566806.7926369924,3652667.153666211,0,0,0,0,0,1,1,2.019444972091225,3.0555511122153556,5.418378896979437,19,3,0.053054975301947395,4.051940813799846,2.4482386460490564,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17876010016686067,1,2.7308648520973753,0.6037281647679202,0.43935317510010163,11,1.8112252442973087,2.895404509283721,4.051940813799846,1.1868239656301016,nan,nan,0,0.32586651033562924,0,47748a82034e965d,512,4.194987819083641,8,0,0,0,0,0,0,nan,-1,0,0
164,553832.7999989986,-3811468.0931589496,3566806.8458652617,3652667.2118589464,0,0,0,0,0,1,1,2.0194339831512975,3.0555000717935976,5.518312078111911,19,4,0.053054975301947395,4.139193567746055,2.547191222914089,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.23719240549909001,1,2.8276350806585167,0.6037444157209789,0.43935309004348155,11,1.8112142173773664,2.895351004656608,4.139193567746055,1.199188445176101,nan,nan,0,0.32587602616367517,0,47748a82034e965d,512,4.194750809095882,8,0,0,0,0,0,0,nan,-1,0,0
