epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,stale_generation_holdover_basins,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,arc_shadow_compute_seconds,arc_completion_search_workspaces,respawn_excluded_satellite,n_dd_pr,n_dd_cp
105,553821.0,-3811468.4539604494,3566807.306149873,3652666.019897038,0,0,0,0,0,1,1,2.821651525551112,2.387488890772769,4.575131479767411,19,0,0.10109941856354684,4.701028825705114,2.8975449450688773,0,,0.0,0.0,0,nan,0,0,,1,0.0011694398149517432,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4394269040838129,1,2.899171622861882,0.2150274517881087,0.035997163427592266,7,2.8189520524489087,2.3887292935662976,4.701028825705114,1.4898935554101393,0.10109941856354684,0.22508718476253217,0,0,0,,0,0.21207388766272456,0,0495d0a68a8d8223,512,7.82009098132163,8,12,1,440,13,12,128,0.41817993280715926,342,0,nan,0,nan,0,nan,128,0.5356415313374873,59,0.09032859999570064,0,,19,17
106,553821.199999094,-3811468.463041869,3566807.315766122,3652666.0304021374,0,0,0,0,0,1,1,2.8211532326138418,2.3896932846697365,4.598205726212484,19,1,0.10109941856354684,4.712981367175279,2.9165102247948997,0,,0.0,0.0,0,nan,0,0,,1,0.0022746418047835974,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4609483744729654,1,2.9177732912463736,0.22291915585374794,0.032329379303833485,7,2.8186995100602403,2.3908847201229046,4.712981367175279,1.493755958423994,nan,nan,0,0,0,,0,0.22063128635009524,0,0495d0a68a8d8223,512,7.173936933883742,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
107,553821.3999989033,-3811468.4721323354,3566807.3232537475,3652666.0398862143,0,0,0,0,0,1,1,2.821079720178405,2.38975709740904,4.613731244953801,19,2,0.10109941856354684,4.723474482020924,2.930333833360055,0,,0.0,0.0,0,nan,0,0,,1,0.0014504642972134117,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.47493540580260324,1,2.9315750568094545,0.2232201607869651,0.032157551890326326,7,2.818638056620732,2.3909473362311657,4.723474482020924,1.5020240791443242,nan,nan,0,0,0,,0,0.2209654121160404,0,0495d0a68a8d8223,512,7.146977869089121,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
108,553821.5999999046,-3811468.487521388,3566807.33707183,3652666.0585040287,0,0,0,0,0,1,1,2.8210232964319943,2.390132769374508,4.642317865016059,19,3,0.10109941856354684,4.741889378283319,2.955320652865251,0,,0.0,0.0,0,nan,0,0,,1,0.0012244919124503072,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5020985609431404,0,2.9565534055819715,0.22324421557561577,0.03214457005446671,7,2.8185827045730667,2.3913213246930725,4.741889378283319,1.5114534494126786,nan,nan,0,0,0,,0,0.22099255147993208,0,0495d0a68a8d8223,512,7.144531689870386,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
109,553821.7999999523,-3811468.498966446,3566807.3479712936,3652666.0694378703,0,0,0,0,0,1,1,2.821018365932438,2.390099106913537,4.661247801351581,19,4,0.10109941856354684,4.756408538925942,2.973055242407136,0,,0.0,0.0,0,nan,0,0,,1,0.002792437689027192,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5192571790851834,0,2.974284170699117,0.22324796716002707,0.03214262229318286,7,2.818577893401979,2.391287804732776,4.756408538925942,1.5211816072400826,nan,nan,0,0,0,,0,0.22099666201246204,0,0495d0a68a8d8223,512,7.144235857525546,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
110,553822.0,-3811468.366795978,3566807.1951820585,3652666.079515507,0,0,0,0,0,1,1,4.327447091512476,3.969611288678273,4.513442818290191,19,0,0.09580900580672519,4.554417796108927,0.5591879739946144,0,,0.0,0.0,0,nan,0,0,,1,0.002133425275621511,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4389089985639603,1,0.5591742231858101,0.2495436907052776,0.014144386794614407,8,4.327490976656776,3.9696410090602123,4.554417796108927,1.4518613891260537,0.09580900580672519,0.23458075987996396,0,0,0,,0,0.24865134950536574,0,f6fa57c2bd06c57a,512,6.73693214678947,8,12,1,440,13,12,128,0.4111398677921446,262,0,nan,0,nan,0,nan,128,0.5296491843584535,60,0.1320873999793548,0,,19,17
111,553822.199999094,-3811468.396445469,3566807.224230911,3652666.1126333876,0,0,0,0,0,1,1,4.323560256797401,3.976473777276256,4.579754089202728,19,1,0.09580900580672519,4.592267392438219,0.6162999035730996,0,,0.0,0.0,0,nan,0,0,,1,0.0032131655724568875,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4993638291549177,1,0.6163195468659689,0.2611848868943163,0.009594550788490648,8,4.32350914940097,3.9764464724627144,4.592267392438219,1.4558249861039145,nan,nan,0,0,0,,0,0.2606605796698712,0,f6fa57c2bd06c57a,512,6.171810835301614,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
112,553822.3999989033,-3811468.433035671,3566807.2606027587,3652666.149549613,0,0,0,0,0,1,1,4.3227839878066945,3.9778386756519706,4.645149069337984,19,2,0.09580900580672519,4.640125253966821,0.6776485145232263,0,,0.0,0.0,0,nan,0,0,,1,0.0013021561175863767,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5599143192151804,0,0.6776724759507071,0.2617770845379391,0.00935971519325055,8,4.322728100782911,3.9778074252717466,4.640125253966821,1.464307366794698,nan,nan,0,0,0,,0,0.2612698594087993,0,f6fa57c2bd06c57a,512,6.147292385954992,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
113,553822.5999999046,-3811468.495169431,3566807.3239307012,3652666.2178813745,0,0,0,0,0,1,1,4.322217705572567,3.9793298838983273,4.758861840996554,19,3,0.09580900580672519,4.72301200125036,0.7869078844030905,0,,0.0,0.0,0,nan,0,0,,1,0.0029299250493837275,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4855379102523334,1,0.7869359738207039,0.2618023672112806,0.009343173735824814,8,4.322160115986425,3.9792959963886587,4.72301200125036,1.4739780586275537,nan,nan,0,0,0,,0,0.26129575591528087,0,f6fa57c2bd06c57a,512,6.14629481410105,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
114,553822.7999999523,-3811468.5736154537,3566807.399910786,3652666.298941172,0,0,0,0,0,1,1,4.3221039044277925,3.9796060059457585,4.894133650654775,19,4,0.09580900580672519,4.8266094848585706,0.9192231533192146,0,,0.0,0.0,0,nan,0,0,,1,0.0008575217703789656,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3756522588218939,1,0.9192530327849486,0.2618031711951826,0.009341079403242851,8,4.322045957435373,3.979571636344779,4.8266094848585706,1.4839519154548166,nan,nan,0,0,0,,0,0.2612965696866504,0,f6fa57c2bd06c57a,512,6.1462670170790155,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
115,553823.0,-3811468.3071210613,3566807.122528986,3652666.160279836,0,0,0,0,0,1,1,4.142617876957565,4.193177224824445,4.856889811956668,19,0,0.07818896748069047,4.453110749404401,0.6766757699631778,0,,0.0,0.0,0,nan,0,0,,1,0.0022155906353262707,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28428039334880095,1,0.7241022548250576,0.30656197129397733,0.19988030856097577,8,4.0972795177810335,4.144099415860511,4.453110749404401,1.4158440950765059,0.07818896748069047,0.5499291585600596,0,0,0,,0,0.2762423421150139,0,f6fa57c2bd06c57a,512,5.972682405362754,8,12,1,440,13,12,128,0.28428039334880095,341,0,nan,0,nan,0,nan,128,0.5396357948280831,67,0.07040090000373311,0,,19,17
116,553823.199999094,-3811468.35837787,3566807.175700028,3652666.2083267174,0,0,0,0,0,1,1,4.127928245254522,4.2122624016272985,4.987374587346828,19,1,0.07818896748069047,4.52266282746532,0.7841603394232176,0,,0.0,0.0,0,nan,0,0,,1,0.0016855666297182132,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19288046724593455,1,0.8318641707345594,0.3214910320690911,0.19888503004093153,8,4.0830995640749785,4.163751822655141,4.52266282746532,1.4199083665795802,nan,nan,0,0,0,,0,0.2901493865807119,0,f6fa57c2bd06c57a,512,5.448685320547853,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
117,553823.3999989033,-3811468.433264046,3566807.25222931,3652666.2826369973,0,0,0,0,0,1,1,4.124401564601245,4.217687946698905,5.127727183479904,19,2,0.07818896748069047,4.624302905662867,0.9158383986727547,0,,0.0,0.0,0,nan,0,0,,1,0.0013984785118904123,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1730238175140103,1,0.9641147749372478,0.3222326680730405,0.198850523957656,8,4.079623650587407,4.169198475234219,4.624302905662867,1.428604050663526,nan,nan,0,0,0,,0,0.2908371139832928,0,f6fa57c2bd06c57a,512,5.426348255685775,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
118,553823.5999999046,-3811468.526425609,3566807.342732031,3652666.378323031,0,0,0,0,0,1,1,4.12323074526246,4.219773362073283,5.2919738973191155,19,3,0.07818896748069047,4.749034182664432,1.075728131119815,0,,0.0,0.0,0,nan,0,0,,1,0.0018052927468748777,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20748927426168912,1,1.124261047882628,0.3222597489245181,0.19885347280656768,8,4.078464388465066,4.171283687199078,4.749034182664432,1.4393613695508036,nan,nan,0,0,0,,0,0.29086184794646286,0,f6fa57c2bd06c57a,512,5.425680091003713,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
119,553823.7999999523,-3811468.626168303,3566807.4400163204,3652666.4852314456,0,0,0,0,0,1,1,4.122883895099797,4.2203646980406395,5.4679409752809,19,4,0.07818896748069047,4.885182020055159,1.2497295858553974,0,,0.0,0.0,0,nan,0,0,,1,0.0018341080356223875,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1892128810171669,1,1.2983799991284852,0.32226206403165925,0.19885463016465393,8,4.078120898226908,4.171874555943596,4.885182020055159,1.4513607916494302,nan,nan,0,0,0,,0,0.2908639295591914,0,f6fa57c2bd06c57a,512,5.425633290302825,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
120,553824.0,-3811468.259865396,3566807.0599575657,3652666.3579538884,0,0,0,0,0,1,1,3.961274197506321,4.682838295711086,5.4538701772375715,19,0,0.08988941241842627,4.361917432117349,0.7839261696748082,0,,0.0,0.0,0,nan,0,0,,1,0.0015240319301675182,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22967250395302755,1,0.8313018528747385,0.2956748493783554,0.19850037469442727,8,3.9162096536226843,4.634016395608569,4.361917432117349,1.373252962372899,0.08988941241842627,0.7202377201934707,3,0,0,,0,0.26658612494907485,0,f6fa57c2bd06c57a,512,6.473757354485508,8,12,1,440,13,12,128,0.26956177813448207,342,0,nan,0,nan,0,nan,128,0.5676950761560505,69,0.05863729998236522,0,,19,17
121,553824.199999094,-3811468.3186313105,3566807.114591428,3652666.4297831175,0,0,0,0,0,1,1,3.945689575194743,4.7126021975698755,5.61549863522789,19,1,0.08988941241842627,4.439043102720355,0.9137623343787037,0,,0.0,0.0,0,nan,0,0,,1,0.001816481127204924,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19009177354469844,1,0.9607131199845529,0.3135529638160426,0.1974806321508322,8,3.9011461797843805,4.664341603876961,4.439043102720355,1.3775673270551245,nan,nan,0,0,0,,0,0.28321044443210935,0,f6fa57c2bd06c57a,512,5.77608854102426,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
122,553824.3999989033,-3811468.4017194808,3566807.191496991,3652666.5269679357,0,0,0,0,0,1,1,3.942055520397241,4.721099723099866,5.77867702660189,19,2,0.08988941241842627,4.549974274877567,1.0663639971381698,0,,0.0,0.0,0,nan,0,0,,1,0.0012859933027747773,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1508397341852334,1,1.1133578025764708,0.3146650283454314,0.1974435839241533,8,3.897563077810345,4.67286147322176,4.549974274877567,1.3865624694209557,nan,nan,0,0,0,,0,0.28424133338540203,0,f6fa57c2bd06c57a,512,5.738002510318251,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
123,553824.5999999046,-3811468.469013541,3566807.2541610976,3652666.6065085335,0,0,0,0,0,1,1,3.94138772933192,4.722602854996026,5.902634963983915,19,3,0.08988941241842627,4.641685113627941,1.187643942444228,0,,0.0,0.0,0,nan,0,0,,1,0.0023393356915333416,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.14188615758131398,1,1.2346367380485757,0.314994949086009,0.1974270755678255,8,3.896908722270012,4.674374106085627,4.641685113627941,1.396781349938426,nan,nan,0,0,0,,0,0.28454903314259067,0,f6fa57c2bd06c57a,512,5.72626502647569,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
124,553824.7999999523,-3811468.5337115326,3566807.315192017,3652666.679677825,0,0,0,0,0,1,1,3.9411153284813922,4.723314898441813,6.018655124037361,19,4,0.08988941241842627,4.731626776497732,1.3018199607076284,0,,0.0,0.0,0,nan,0,0,,1,0.0028001730586678887,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1833410785123079,1,1.3488725330714613,0.3150180112097945,0.19742791046499703,8,3.896638753569743,4.675085659431831,4.731626776497732,1.407305432486407,nan,nan,0,0,0,,0,0.28457052592605786,0,f6fa57c2bd06c57a,512,5.7254534242713415,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
125,553825.0,-3811468.213257993,3566806.992953297,3652666.4700697195,0,0,0,0,0,1,1,3.867465404182386,5.133823519369119,5.890272139779201,18,0,0.08969191766896357,4.277212282198917,0.769355193536819,0,,0.0,0.0,0,nan,0,0,,1,0.0010207710113062155,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21502711931302446,1,0.8125796788777749,0.2759377169536032,0.1904088456493575,8,3.8258574066434416,5.089139778221246,4.277212282198917,1.341081887224252,0.08969191766896357,0.5287017041840866,1,0,0,,0,0.25116691137688013,0,f6fa57c2bd06c57a,512,7.5217220562852996,8,12,1,440,13,12,128,0.41307638045046663,264,0,nan,0,nan,0,nan,128,0.5719778776418158,76,0.07489259997964837,0,,18,17
126,553825.199999094,-3811468.215952453,3566806.9975593677,3652666.470325392,0,0,0,0,0,1,1,3.8541185638910207,5.167257169213832,5.949408345863716,18,1,0.08969191766896357,4.282452446087192,0.7942749915901692,0,,0.0,0.0,0,nan,0,0,,1,0.0030043587406368144,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22150440978886551,1,0.793933972866711,0.26935751138590563,0.04083041068344605,6,3.8563887398212464,5.16804102797324,4.282452446087192,1.345371540844225,nan,nan,0,0,0,,0,0.26592106373293256,0,f6fa57c2bd06c57a,512,6.759621195625401,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
127,553825.3999989033,-3811468.238187265,3566807.0211028242,3652666.4891943247,0,0,0,0,0,1,1,3.851852308456137,5.173604449376194,5.99605464083504,18,2,0.08969191766896357,4.314483734331186,0.8328908024935605,0,,0.0,0.0,0,nan,0,0,,1,0.001803343944066121,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22855450844147573,1,0.8325829777115098,0.2710069446029464,0.0396923229425712,6,3.85397846869574,5.174293404180005,4.314483734331186,1.354545942352799,nan,nan,0,0,0,,0,0.26765997499352273,0,f6fa57c2bd06c57a,512,6.678046665469506,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
128,553825.5999999046,-3811468.261695421,3566807.0505434126,3652666.5058137137,0,0,0,0,0,1,1,3.8511985419913652,5.175647710342741,6.038101056480596,18,3,0.08969191766896357,4.351916627772232,0.8708736125143649,0,,0.0,0.0,0,nan,0,0,,1,0.0037168868594407854,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24247504494528324,1,0.870535964447526,0.27117133170751223,0.03955030041204056,6,3.8533036521835213,5.176316471377705,4.351916627772232,1.3649945563252466,nan,nan,0,0,0,,0,0.2678332199504435,0,f6fa57c2bd06c57a,512,6.670012191053813,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
129,553825.7999999523,-3811468.278472328,3566807.074131695,3652666.5131957456,0,0,0,0,0,1,1,3.851033343921552,5.17620470628616,6.065133181303713,18,4,0.08969191766896357,4.3806593548427015,0.8956968141744615,0,,0.0,0.0,0,nan,0,0,,1,0.0015424236864137744,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2551264349652194,1,0.8953225753605102,0.27122817765229945,0.03950877724391445,6,3.8531323941692626,5.176867691838315,4.3806593548427015,1.3757587604714319,nan,nan,0,0,0,,0,0.26789317606908414,0,f6fa57c2bd06c57a,512,6.667195610901506,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
130,553826.0,-3811468.1517025777,3566806.937944159,3652666.5636500316,0,0,0,0,0,1,1,3.8570133866071656,5.29714877143686,5.915966385510824,19,0,0.10437133364055624,4.194577476519986,0.6343443665299353,0,,0.0,0.0,0,nan,0,0,,1,0.0011116529443349222,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21920841515213635,1,2.997075361981845,0.2721179896214295,0.08477983942520984,6,2.144228877010333,3.398372318143634,4.194577476519986,1.3114539874734326,0.10437133364055624,0.11782175146010418,0,0,0,,0,0.2630735798811426,0,f6fa57c2bd06c57a,512,6.762629687238175,8,12,1,440,13,12,128,0.40678144144296075,264,0,nan,0,nan,0,nan,128,0.5696079101598007,77,0.06670779999694787,0,,19,17
131,553826.199999094,-3811468.159587029,3566806.949774481,3652666.568268415,0,0,0,0,0,1,1,3.857159085259275,5.314445386990623,5.945868363315383,19,1,0.10437133364055624,4.208702179491958,0.6454565833208119,0,,0.0,0.0,0,nan,0,0,,1,0.0026916894438927964,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21329381339755238,1,3.010706524832393,0.2872552377043681,0.07744780981062425,6,2.142422637507254,3.4142953778398444,4.208702179491958,1.3158415864574493,nan,nan,0,0,0,,0,0.28070093538421326,0,f6fa57c2bd06c57a,512,5.985333087336707,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
132,553826.3999989033,-3811468.1752835745,3566806.9684575084,3652666.582082078,0,0,0,0,0,1,1,3.857625575354352,5.317978339097117,5.975879376587724,19,2,0.10437133364055624,4.233177470332,0.6703146771283464,0,,0.0,0.0,0,nan,0,0,,1,0.0016381550080391356,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20465919920003767,1,3.036860168574794,0.28846677375304386,0.07749710454364298,7,2.142403856515889,3.417301684429687,4.233177470332,1.3252205081739585,nan,nan,0,0,0,,0,0.28211519459479006,0,f6fa57c2bd06c57a,512,5.9300276614027,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
133,553826.5999999046,-3811468.186702761,3566806.98243011,3652666.5923306453,0,0,0,0,0,1,1,3.8578556363222996,5.318822764954691,5.996578759226646,19,3,0.10437133364055624,4.251301327647518,0.6890909570202695,0,,0.0,0.0,0,nan,0,0,,1,0.0011031295073761075,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20080867453819426,1,3.0565532896535133,0.28861452445584673,0.07742385466043313,7,2.142416693427455,3.4180001574193635,4.251301327647518,1.335898510189637,nan,nan,0,0,0,,0,0.28230224483618177,0,f6fa57c2bd06c57a,512,5.92277394400788,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
134,553826.7999999523,-3811468.1878019567,3566806.985637567,3652666.589243545,0,0,0,0,0,1,1,3.857958151383234,5.319006436439034,5.996847591735163,19,4,0.10437133364055624,4.254421475626382,0.6884717339265761,0,,0.0,0.0,0,nan,0,0,,1,0.0027473051253573875,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20060139495556611,1,3.058247940161487,0.2886506006110847,0.0774031088547864,7,2.142428786822559,3.418138767702493,4.254421475626382,1.3468952651177057,nan,nan,0,0,0,,0,0.2823481876956043,0,f6fa57c2bd06c57a,512,5.920989676830998,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
135,553827.0,-3811468.111643901,3566806.9077284085,3652666.6593171554,0,0,0,0,0,1,1,2.064003865243191,3.3948349435495793,5.852315110497573,19,0,0.09857460373214366,4.146925816126614,2.9212082856960326,0,,0.0,0.0,0,nan,0,0,,1,0.0015371145956174818,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24654362716046327,1,2.9263909589190846,0.31648735618620477,0.07264393790790927,8,2.0686262276649967,3.3882587740900476,4.146925816126614,1.2831498675486563,0.09857460373214366,0.09671186119271143,0,0,0,,0,0.30309631462759296,0,0495d0a68a8d8223,512,5.578488077456064,8,12,1,440,13,12,128,0.4040362461039288,263,0,nan,0,nan,0,nan,128,0.568458362244102,76,0.04142600001068786,0,,19,17
136,553827.199999094,-3811468.0940148463,3566806.8905580505,3652666.641000069,0,0,0,0,0,1,1,2.0651958973970506,3.397152093559059,5.821861451540427,19,1,0.09857460373214366,4.121989119095179,2.8902737795038407,0,,0.0,0.0,0,nan,0,0,,1,0.0014697460563146245,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27035535986334375,1,2.894895193595603,0.33369563490390775,0.06335268902423924,8,2.0685439425273433,3.391605437396074,4.121989119095179,1.287633609556804,nan,nan,0,0,0,,0,0.32149697631161284,0,0495d0a68a8d8223,512,4.949359648695949,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
137,553827.3999989033,-3811468.078006212,3566806.8730734205,3652666.6263896944,0,0,0,0,0,1,1,2.0654019089668885,3.398659908063457,5.795875092548235,19,2,0.09857460373214366,4.098010376793993,2.863680661058402,0,,0.0,0.0,0,nan,0,0,,1,0.0009806668699741785,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2918661478964596,1,2.868253679021803,0.3347946812723334,0.0626265515972842,8,2.068652506304471,3.39318748142286,4.098010376793993,1.297216416217571,nan,nan,0,0,0,,0,0.32271949407072625,0,0495d0a68a8d8223,512,4.910739982472952,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
138,553827.5999999046,-3811468.073391289,3566806.8684036015,3652666.622026189,0,0,0,0,0,1,1,2.0654101834912804,3.3993384877365322,5.788990947328956,19,3,0.09857460373214366,4.091385907821337,2.85644182217526,0,,0.0,0.0,0,nan,0,0,,1,0.001231283761054733,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2981288888742785,1,2.8610167971863247,0.33489227660948395,0.06257452436040165,8,2.0686495598193537,3.3938664174732622,4.091385907821337,1.3081230098219792,nan,nan,0,0,0,,0,0.32282802511500297,0,0495d0a68a8d8223,512,4.907298559967935,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
139,553827.7999999523,-3811468.072745622,3566806.869852144,3652666.622304268,0,0,0,0,0,1,1,2.065424995452917,3.3994805115367033,5.789835079659558,19,4,0.09857460373214366,4.092071765221815,2.8575310981914606,0,,0.0,0.0,0,nan,0,0,,1,0.0013515130578571433,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29842957216119465,1,2.862107669268605,0.3349019193467182,0.06257115051793637,8,2.068662848276954,3.3940078370624334,4.092071765221815,1.3193512865544206,nan,nan,0,0,0,,0,0.3228387542530202,0,0495d0a68a8d8223,512,4.906957789371549,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
