epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,assignment_history_cleared,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,respawn_excluded_satellite,n_dd_pr,n_dd_cp
113,553822.5999999046,-3811468.495169431,3566807.3239307012,3652666.2178813745,0,0,0,0,0,1,1,4.322217718191269,3.979329893875099,4.758861840996554,19,3,0.09580900580672519,4.72301200125036,0.7869078758362104,0,,0.0,0.0,0,nan,0,0,,1,0.0029299250493837275,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4855488863623104,1,0.7869349121263165,0.2650696704835382,0.009275318715612746,8,4.3221614341345385,3.979297166571482,4.72301200125036,1.4739780586275537,nan,nan,0,0,0.2645667255854709,0,f6fa57c2bd06c57a,512,6.063571298343493,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
114,553822.7999999523,-3811468.5736154537,3566807.399910786,3652666.298941172,0,0,0,0,0,1,1,4.32210391724098,3.979606016473118,4.894133650654775,19,4,0.09580900580672519,4.8266094848585706,0.9192231438178062,0,,0.0,0.0,0,nan,0,0,,1,0.0008575217703789656,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.37565216929885664,1,0.9192519366386296,0.2650704897514063,0.009273234606193486,8,4.322047280902193,3.9795728145115445,4.8266094848585706,1.4839519154548166,nan,nan,0,0,0.26456755486632544,0,f6fa57c2bd06c57a,512,6.063543678595828,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
115,553823.0,-3811468.3071210613,3566807.122528986,3652666.160279836,0,0,0,0,0,1,1,4.1426178606321935,4.19317720105115,4.856889811956668,19,0,0.07818896748069047,4.453110749404401,0.6766757926404042,0,,0.0,0.0,0,nan,0,0,,1,0.0022155906353262707,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28428040609064975,1,0.7241680674240105,0.3098472086482798,0.20000862368807043,8,4.097211984729404,4.144032576423808,4.453110749404401,1.4158440950765059,0.07818896748069047,0.5499291585600596,0,0,0.2791686379863967,0,f6fa57c2bd06c57a,512,5.906497315830972,8,12,1,440,13,12,128,0.28428040609064975,341,0,nan,0,nan,0,nan,,19,17
116,553823.199999094,-3811468.35837787,3566807.175700028,3652666.2083267174,0,0,0,0,0,1,1,4.127928230159937,4.2122623803141925,4.987374587346828,19,1,0.07818896748069047,4.52266282746532,0.7841603599834936,0,,0.0,0.0,0,nan,0,0,,1,0.0016855666297182132,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1928804766294721,1,0.8319374846860144,0.324929493949211,0.1990250610048091,8,4.083028387019995,4.163678987381924,4.52266282746532,1.4199083665795802,nan,nan,0,0,0.29321194315430216,0,f6fa57c2bd06c57a,512,5.388243045036628,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
117,553823.3999989033,-3811468.433264046,3566807.25222931,3652666.2826369973,0,0,0,0,0,1,1,4.12440155035236,4.21768792642545,5.127727183479904,19,2,0.07818896748069047,4.624302905662867,0.915838418500082,0,,0.0,0.0,0,nan,0,0,,1,0.0013984785118904123,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17302381669491357,1,0.9641890160210698,0.32567782413387236,0.19899093799890455,8,4.079552396833452,4.169125471841798,4.624302905662867,1.428604050663526,nan,nan,0,0,0.2939056243638943,0,f6fa57c2bd06c57a,512,5.366156113714731,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
118,553823.5999999046,-3811468.526425609,3566807.342732031,3652666.378323031,0,0,0,0,0,1,1,4.12323073165835,4.219773342290523,5.2919738973191155,19,3,0.07818896748069047,4.749034182664432,1.0757281506442988,0,,0.0,0.0,0,nan,0,0,,1,0.0018052927468748777,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20748925951958236,1,1.1243355112400313,0.3257051903179381,0.19899384546799526,8,4.07839316647086,4.17121071867698,4.749034182664432,1.4393613695508036,nan,nan,0,0,0.29393061768265244,0,f6fa57c2bd06c57a,512,5.3654927590142805,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
119,553823.7999999523,-3811468.626168303,3566807.4400163204,3652666.4852314456,0,0,0,0,0,1,1,4.122883881389129,4.220364678568345,5.4679409752809,19,4,0.07818896748069047,4.885182020055159,1.2497296051253945,0,,0.0,0.0,0,nan,0,0,,1,0.0018341080356223875,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1892128918676477,1,1.2984545203506255,0.3257075328229946,0.19899498749450675,8,4.078049686058548,4.171801598229785,4.885182020055159,1.4513607916494302,nan,nan,0,0,0.2939327246822453,0,f6fa57c2bd06c57a,512,5.365446057490235,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
120,553824.0,-3811468.259865396,3566807.0599575657,3652666.3579538884,0,0,0,0,0,1,1,3.9612740451432225,4.682838056159169,5.4538701772375715,19,0,0.08988941241842627,4.361917432117349,0.7839264034304322,0,,0.0,0.0,0,nan,0,0,,1,0.0015240319301675182,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2303367746409353,1,0.8313691731302034,0.29855511763435183,0.19863494560223618,8,3.91613992054291,4.633948663075103,4.361917432117349,1.373252962372899,0.08988941241842627,0.7202377201934707,3,1,0.26914597685240593,0,f6fa57c2bd06c57a,512,6.413349606990124,8,12,1,312,13,12,0,0.2695617916405544,214,0,nan,0,nan,0,nan,,19,17
121,553824.199999094,-3811468.3186313105,3566807.114591428,3652666.4297831175,0,0,0,0,0,1,1,3.9456894601481514,4.712602001731501,5.61549863522789,19,1,0.08988941241842627,4.439043102720355,0.913762528973287,0,,0.0,0.0,0,nan,0,0,,1,0.001816481127204924,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18946152530621674,1,0.9607758630536983,0.31643932066744257,0.19760829703940966,8,3.90107978784742,4.664277952696902,4.439043102720355,1.3775673270551245,nan,nan,0,0,0.2857846206906128,0,f6fa57c2bd06c57a,512,5.726674336694022,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
122,553824.3999989033,-3811468.4017194808,3566807.191496991,3652666.5269679357,0,0,0,0,0,1,1,3.94205542018813,4.721099548233288,5.77867702660189,19,2,0.08988941241842627,4.549974274877567,1.0663641718188654,0,,0.0,0.0,0,nan,0,0,,1,0.0012859933027747773,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.15083972911066718,1,1.1134204462671404,0.3175383349558686,0.19757112381699962,8,3.897496770423847,4.672797893520293,4.549974274877567,1.3865624694209557,nan,nan,0,0,0.2868039246631819,0,f6fa57c2bd06c57a,512,5.689619944057697,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
123,553824.5999999046,-3811468.469013541,3566807.2541610976,3652666.6065085335,0,0,0,0,0,1,1,3.9413876322173773,4.722602684396847,5.902634963983915,19,3,0.08988941241842627,4.641685113627941,1.1876441129966222,0,,0.0,0.0,0,nan,0,0,,1,0.0023393356915333416,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1418861535580228,1,1.2346993866161213,0.31786524199172667,0.1975547057096482,8,3.8968423871041185,4.674310465878021,4.641685113627941,1.396781349938426,nan,nan,0,0,0.28710889340652285,0,f6fa57c2bd06c57a,512,5.678167144868932,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
124,553824.7999999523,-3811468.5337115326,3566807.315192017,3652666.679677825,0,0,0,0,0,1,1,3.9411152324665792,4.723314729447443,6.018655124037361,19,4,0.08988941241842627,4.731626776497732,1.3018201296967447,0,,0.0,0.0,0,nan,0,0,,1,0.0028001730586678887,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18358132716425046,1,1.3489352178517842,0.31788808299136634,0.1975555201021903,8,3.8965724248175513,4.67502202841413,4.731626776497732,1.407305432486407,nan,nan,0,0,0.2871301861527514,0,f6fa57c2bd06c57a,512,5.6773756143524645,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
125,553825.0,-3811468.213257993,3566806.992953297,3652666.4700697195,0,0,0,0,0,1,1,3.8674652455050498,5.133823260237217,5.890272139779201,18,0,0.08969191766896357,4.277212282198917,0.7693554490341156,0,,0.0,0.0,0,nan,0,0,,1,0.0010207710113062155,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21494841454097166,1,0.8126574984855162,0.2788708351232054,0.19057147573102035,8,3.8257802520964743,5.089061653675149,4.277212282198917,1.341081887224252,0.08969191766896357,0.5287017041840866,1,1,0.2537975900093105,0,f6fa57c2bd06c57a,512,7.438574186941957,8,12,1,312,13,12,0,0.4130765333507812,136,0,nan,0,nan,0,nan,,18,17
126,553825.199999094,-3811468.215952453,3566806.9975593677,3652666.470325392,0,0,0,0,0,1,1,3.8541184274068097,5.167256943173875,5.949408345863716,18,1,0.08969191766896357,4.282452446087192,0.7942752153422068,0,,0.0,0.0,0,nan,0,0,,1,0.0030043587406368144,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2213360925699813,1,0.7939081916871313,0.2721077765937005,0.040999362569591705,6,3.8564174754786364,5.16806969791289,4.282452446087192,1.345371540844225,nan,nan,0,0,0.268640476452415,0,f6fa57c2bd06c57a,512,6.686976830934096,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
127,553825.3999989033,-3811468.238187265,3566807.0211028242,3652666.4891943247,0,0,0,0,0,1,1,3.851852180515889,5.173604235368258,5.99605464083504,18,2,0.08969191766896357,4.314483734331186,0.8328910151864243,0,,0.0,0.0,0,nan,0,0,,1,0.001803343944066121,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22829754974721894,1,0.8325582489101533,0.27375133760069326,0.03984502337671935,6,3.8540047132154553,5.174320366056136,4.314483734331186,1.354545942352799,nan,nan,0,0,0.2703764981432156,0,f6fa57c2bd06c57a,512,6.607121318010986,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
128,553825.5999999046,-3811468.261695421,3566807.0505434126,3652666.5058137137,0,0,0,0,0,1,1,3.8511984168900546,5.175647500344993,6.038101056480596,18,3,0.08969191766896357,4.351916627772232,0.870873821902676,0,,0.0,0.0,0,nan,0,0,,1,0.0037168868594407854,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24215066692439174,1,0.8705111156064749,0.27391505128696036,0.03970064581294439,6,3.8533295668970426,5.176343165196624,4.351916627772232,1.3649945563252466,nan,nan,0,0,0.2705493595578055,0,f6fa57c2bd06c57a,512,6.59925972674715,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
129,553825.7999999523,-3811468.278472328,3566807.074131695,3652666.5131957456,0,0,0,0,0,1,1,3.851033219003445,5.176204497158448,6.065133181303713,18,4,0.08969191766896357,4.3806593548427015,0.895697023069617,0,,0.0,0.0,0,nan,0,0,,1,0.0015424236864137744,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2547680571719571,1,0.8952974905909584,0.2739715944899422,0.03965850182927772,6,3.8531582183631157,5.17689430859331,4.3806593548427015,1.3757587604714319,nan,nan,0,0,0.27060910060769644,0,f6fa57c2bd06c57a,512,6.596507504748497,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
130,553826.0,-3811468.1517025777,3566806.937944159,3652666.5636500316,0,0,0,0,0,1,1,3.8570133102796795,5.297148653244482,5.915966385510824,19,0,0.10437133364055624,4.194577476519986,0.6343444822878139,0,,0.0,0.0,0,nan,0,0,,1,0.0011116529443349222,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2192521932419032,1,2.997064017265933,0.27276639363292865,0.0849898530106797,6,2.144272832057389,3.3983746769783645,4.194577476519986,1.3114539874734326,0.10437133364055624,0.11782175146010418,0,0,0.26582112713897943,0,f6fa57c2bd06c57a,512,6.688057279408173,8,12,1,440,13,12,128,0.4067816184183018,264,0,nan,0,nan,0,nan,,19,17
131,553826.199999094,-3811468.159587029,3566806.949774481,3652666.568268415,0,0,0,0,0,1,1,3.857159021042652,5.314445285766912,5.945868363315383,19,1,0.10437133364055624,4.208702179491958,0.6454566830930849,0,,0.0,0.0,0,nan,0,0,,1,0.0026916894438927964,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2133226663449376,1,3.010702135352015,0.2878362765484734,0.07770952650676399,6,2.1424705543152363,3.414289909366435,4.208702179491958,1.3158415864574493,nan,nan,0,0,0.28351630160279645,0,f6fa57c2bd06c57a,512,5.9231303650534874,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
132,553826.3999989033,-3811468.1752835745,3566806.9684575084,3652666.582082078,0,0,0,0,0,1,1,3.857625515244518,5.317978243820592,5.975879376587724,19,2,0.10437133364055624,4.233177470332,0.6703147714034339,0,,0.0,0.0,0,nan,0,0,,1,0.0016381550080391356,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20466559358543648,1,3.036855531615114,0.2890318845000852,0.07776768342764467,7,2.1424530565546616,3.417295040879289,4.233177470332,1.3252205081739585,nan,nan,0,0,0.28492449061597813,0,f6fa57c2bd06c57a,512,5.869121734954686,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
133,553826.5999999046,-3811468.186702761,3566806.98243011,3652666.5923306453,0,0,0,0,0,1,1,3.8578555770989946,5.318822670714138,5.996578759226646,19,3,0.10437133364055624,4.251301327647518,0.6890910505086499,0,,0.0,0.0,0,nan,0,0,,1,0.0011031295073761075,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.200797879905319,1,3.056548725457455,0.28917709154780874,0.07769481122207882,7,2.1424658867515274,3.4179934309861824,4.251301327647518,1.335898510189637,nan,nan,0,0,0.2851104878913637,0,f6fa57c2bd06c57a,512,5.862047053959537,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
134,553826.7999999523,-3811468.1878019567,3566806.985637567,3652666.589243545,0,0,0,0,0,1,1,3.8579580925671726,5.319006342157302,5.996847591735163,19,4,0.10437133364055624,4.254421475626382,0.6884718276419861,0,,0.0,0.0,0,nan,0,0,,1,0.0027473051253573875,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20059087743043952,1,3.0582433495781562,0.28921246060489064,0.07767410061488933,7,2.1424779635594957,3.418132021471901,4.254421475626382,1.3468952651177057,nan,nan,0,0,0.285156112978893,0,f6fa57c2bd06c57a,512,5.860309072885712,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
135,553827.0,-3811468.111643901,3566806.9077284085,3652666.6593171554,0,0,0,0,0,1,1,2.0640035620454675,3.3948338052337714,5.852315110497573,19,0,0.09857460373214366,4.146925816126614,2.9212094579786414,0,,0.0,0.0,0,nan,0,0,,1,0.0015371145956174818,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29812284711967774,1,2.9263974888588753,0.3169916495671721,0.0727839603929992,8,2.068644973496534,3.388251205794632,4.146925816126614,1.2831498675486563,0.09857460373214366,0.09671186119271143,0,0,0.30358545734494835,0,0495d0a68a8d8223,512,5.527274341027361,8,12,1,440,13,12,128,0.30151673456539685,439,0,nan,0,nan,0,nan,,19,17
136,553827.199999094,-3811468.0940148463,3566806.8905580505,3652666.641000069,0,0,0,0,0,1,1,2.0651956339581226,3.397151059696582,5.821861451540427,19,1,0.09857460373214366,4.121989119095179,2.89027483177392,0,,0.0,0.0,0,nan,0,0,,1,0.0014697460563146245,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.32610892746868075,1,2.8949120626253597,0.3341367096522279,0.06366380801098698,8,2.0685812309123794,3.3915809445040592,4.121989119095179,1.287633609556804,nan,nan,0,0,0.32189815430518604,0,0495d0a68a8d8223,512,4.906971047627452,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
137,553827.3999989033,-3811468.078006212,3566806.8730734205,3652666.6263896944,0,0,0,0,0,1,1,2.0654016564725914,3.398658909777205,5.795875092548235,19,2,0.09857460373214366,4.098010376793993,2.863681676624703,0,,0.0,0.0,0,nan,0,0,,1,0.0009806668699741785,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3497326061804794,1,2.868271439886366,0.33522234537511447,0.06295070502611881,8,2.0686909026871247,3.393161784004805,4.098010376793993,1.297216416217571,nan,nan,0,0,0.3231055118270603,0,0495d0a68a8d8223,512,4.869131578823315,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
138,553827.5999999046,-3811468.073391289,3566806.8684036015,3652666.622026189,0,0,0,0,0,1,1,2.0654099382214257,3.399337504048098,5.788990947328956,19,3,0.09857460373214366,4.091385907821337,2.8564428205227665,0,,0.0,0.0,0,nan,0,0,,1,0.001231283761054733,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3558561297546229,1,2.8610345814851113,0.33531885753630514,0.06289986186311558,8,2.068688117355528,3.393840649667662,4.091385907821337,1.3081230098219792,nan,nan,0,0,0.32321275401737265,0,0495d0a68a8d8223,512,4.865757221713121,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
139,553827.7999999523,-3811468.072745622,3566806.869852144,3652666.622304268,0,0,0,0,0,1,1,2.0654247510322237,3.3994795311442623,5.789835079659558,19,4,0.09857460373214366,4.092071765221815,2.8575320926625185,0,,0.0,0.0,0,nan,0,0,,1,0.0013515130578571433,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3558019337902314,1,2.862125466397917,0.33532839688161625,0.06289659695566845,8,2.068701419824121,3.3939820596487764,4.092071765221815,1.3193512865544206,nan,nan,0,0,0.3232233582980961,0,0495d0a68a8d8223,512,4.865423005942486,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
140,553828.0,-3811468.0661813403,3566806.8627250856,3652666.7517490285,0,0,0,0,0,1,1,1.9809500970623108,3.2854945229320123,5.691473398636357,19,0,0.08938931574877321,4.086669609186195,2.8690083953402152,0,,0.0,0.0,0,nan,0,0,,1,0.0017365785372821505,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2878428433544824,1,2.8745486036065593,0.3431495342930214,0.06610823242076838,9,1.983874563101924,3.2788021934897325,4.086669609186195,1.2560395952379817,0.08938931574877321,0.09337008776853428,0,0,0.3286905315731448,0,0495d0a68a8d8223,512,4.98394506270836,8,12,1,440,13,12,128,0.2873222651801824,414,0,nan,0,nan,0,nan,,19,17
141,553828.199999094,-3811468.071403873,3566806.866550798,3652666.7560254876,0,0,0,0,0,1,1,1.9822818620414786,3.2848695571176783,5.692747720509161,19,1,0.08938931574877321,4.093174758981942,2.870928710325655,0,,0.0,0.0,0,nan,0,0,,1,0.0015876581359779726,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2857338721094387,1,2.8758375874066564,0.36019909246416876,0.05580729925985209,9,1.9840362583490836,3.279291813349807,4.093174758981942,1.2606199405867662,nan,nan,0,0,0.3469649315804332,0,0495d0a68a8d8223,512,4.465000973579881,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
142,553828.3999989033,-3811468.0737366793,3566806.8712654174,3652666.757193967,0,0,0,0,0,1,1,1.9825481318372364,3.2846669876613843,5.69617299389664,19,2,0.08938931574877321,4.098326032270089,2.8751902566728105,0,,0.0,0.0,0,nan,0,0,,1,0.0009788888782150402,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28361065500224103,1,2.8800433747959278,0.3611922505407548,0.05503631707949484,9,1.9842227865403996,3.2791731972725775,4.098326032270089,1.2704065723485602,nan,nan,0,0,0.34808053849660275,0,0495d0a68a8d8223,512,4.435424889031642,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
143,553828.5999999046,-3811468.07287442,3566806.869024292,3652666.75345029,0,0,0,0,0,1,1,1.9826644994842417,3.2844807037417816,5.691295474766989,19,3,0.08938931574877321,4.095879325702708,2.8711098315251333,0,,0.0,0.0,0,nan,0,0,,1,0.0012809005212236105,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28668565410042096,1,2.8759507671592197,0.36129051295811365,0.05495201242950624,9,1.9843303136031485,3.2789974714723624,4.095879325702708,1.2815413639290947,nan,nan,0,0,0.3481914082693214,0,0495d0a68a8d8223,512,4.432506433315482,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
144,553828.7999999523,-3811468.072885572,3566806.8682263196,3652666.7582660215,0,0,0,0,0,1,1,1.9826853644350704,3.284529943270115,5.694046754211204,19,4,0.08938931574877321,4.09552060330058,2.8722379220989933,0,,0.0,0.0,0,nan,0,0,,1,0.0018141343058989273,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28512394322901624,1,2.877085758765445,0.3613001963192904,0.054949169121425424,9,1.984350478437385,3.2790465388362184,4.09552060330058,1.293000496976616,nan,nan,0,0,0.348202394742208,0,0495d0a68a8d8223,512,4.432214598364697,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
145,553829.0,-3811468.017554418,3566806.811584417,3652666.8119255626,0,0,0,0,0,1,1,1.8953020561234144,3.1414028337478106,5.547042366255168,18,0,0.06618040356829674,4.019729389049064,2.868981153908304,0,,0.0,0.0,0,nan,0,0,,1,0.0022873155162703813,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2915818323842703,1,2.8737111550909478,0.3718211627827567,0.0569497204226359,9,1.8972708870106778,3.1358286326113487,4.019729389049064,1.23087193110204,0.06618040356829674,0.051197964908721645,0,0,0.3569550317466417,0,0495d0a68a8d8223,512,4.376867806116976,8,12,1,440,13,12,128,0.33120930101014756,200,0,nan,0,nan,0,nan,,18,17
146,553829.199999094,-3811468.0165300644,3566806.8080750396,3652666.8104859213,0,0,0,0,0,1,1,1.8946466083387665,3.1442056065581405,5.548157189626425,18,1,0.06618040356829674,4.016309146082557,2.866845764037431,0,,0.0,0.0,0,nan,0,0,,1,0.002841538196081868,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29236739908700815,1,2.871057097921065,0.38959564405915276,0.04583957434254713,9,1.8955556184835356,3.1395611212238084,4.016309146082557,1.235545772389991,nan,nan,0,0,0.3759203025324152,0,0495d0a68a8d8223,512,3.9534748906583794,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
147,553829.3999989033,-3811468.014394675,3566806.8054189156,3652666.8067850103,0,0,0,0,0,1,1,1.894656356878418,3.143422393446585,5.542232905212141,18,2,0.06618040356829674,4.012672954542102,2.8622000765954416,0,,0.0,0.0,0,nan,0,0,,1,0.0032584682104828617,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2963282044839066,1,2.86635794896322,0.39061116279002966,0.04502823659643813,9,1.8955003134835635,3.1388535650126945,4.012672954542102,1.2455294838489075,nan,nan,0,0,0.3770544693070648,0,0495d0a68a8d8223,512,3.930403685943537,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
148,553829.5999999046,-3811468.0146250697,3566806.803597285,3652666.804401425,0,0,0,0,0,1,1,1.894625741993363,3.1434662608471413,5.539804631685444,18,3,0.06618040356829674,4.0112892774506035,2.859877717302352,0,,0.0,0.0,0,nan,0,0,,1,0.004191516923309327,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29730841176221007,1,2.864029783484383,0.39070648754338694,0.044955803529075515,9,1.895463243106741,3.1389029370493198,4.0112892774506035,1.2568846948071117,nan,nan,0,0,0.3771618481989336,0,0495d0a68a8d8223,512,3.928228084751257,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
149,553829.7999999523,-3811468.0067259683,3566806.792402367,3652666.796458958,0,0,0,0,0,1,1,1.8946379405324798,3.14337519085864,5.524190092080554,18,4,0.06618040356829674,3.99718053721089,2.844419075922148,0,,0.0,0.0,0,nan,0,0,,1,0.002267408592578143,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3097927933115601,1,2.848567884152968,0.39071918227069746,0.044944372088981686,9,1.8954748292363037,3.138813531697675,3.99718053721089,1.2685665783557698,nan,nan,0,0,0.37717577157005433,0,0495d0a68a8d8223,512,3.9279500624895096,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
150,553830.0,-3811467.985260387,3566806.771353855,3652666.878964111,0,0,0,0,0,1,1,1.8325335759699979,3.024262593102341,5.4030003838471705,18,0,0.053549020670663715,3.973227598342918,2.849507071076833,0,,0.0,0.0,0,nan,0,0,,1,0.002505453024229673,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30799523117322325,1,2.853898735297602,0.39411893436257245,0.05120971021754939,9,1.8337443083452505,3.019245892007763,3.973227598342918,1.2066205478812713,0.053549020670663715,0.09588026818371093,0,0,0.37908114492583445,0,0495d0a68a8d8223,512,3.977342073817395,8,12,1,440,13,12,128,0.2972813874845708,416,0,nan,0,nan,0,nan,,18,17
