epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,gamma,fix_streak,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,n_dd_pr,n_dd_cp
1016,187673.20000004768,-3961741.2000504956,3348620.017774169,3698691.0223829187,0,0,0,0,0,1,1,1.4065531136942357,2.5491309801876074,0.7343493302888853,23,1,0.007490893494574513,0.911835801861348,0.911835801861348,0.6794488540344263,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1017,187673.39999890327,-3961741.291754645,3348618.491227164,3698692.0179705503,0,0,0,0,0,1,1,1.4073620302161538,2.549532504983655,0.7874100419638173,23,2,0.007490893494574513,0.8835037194007765,0.8835037194007765,0.697458387550464,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1018,187673.59999990463,-3961741.4143637004,3348616.9506007913,3698693.0399800963,0,0,0,0,0,1,1,1.4086932390338116,2.5504265904701975,0.8020187356482132,23,3,0.007490893494574513,0.8864149525623483,0.8864149525623483,0.7175453849984099,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1019,187673.79999899864,-3961741.602729864,3348615.4092584155,3698694.0775125767,0,0,0,0,0,1,1,1.4098511276999475,2.5510117761148074,0.7945215418675574,23,4,0.007490893494574513,0.9387713496855751,0.9387713496855751,0.7378181028042476,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1020,187674.0,-3961741.8218701817,3348613.7997897547,3698695.4940735763,0,0,0,0,0,1,1,0.9379491289669473,2.115739799118672,0.7686367724221729,22,0,0.028993364632876772,1.0502392726121248,1.0502392726121248,0.6654278951249214,0.028993364632876772,4.864726101045634,0.08333333333333333,0,12,11.999999999999998,8,12,22,19
1021,187674.20000004768,-3961741.961334252,3348612.241797227,3698696.553126944,0,0,0,0,0,1,1,0.9270885783487286,2.1241265847322524,0.7896458867499777,22,1,0.028993364632876772,1.0656566465461992,1.0656566465461992,0.6741519106957977,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1022,187674.39999890327,-3961742.053779451,3348610.6887352574,3698697.5548974276,0,0,0,0,0,1,1,0.9193774456332718,2.121650723910262,0.8490714398722274,22,2,0.028993364632876772,1.013681885826313,1.013681885826313,0.6923093720053658,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1023,187674.59999990463,-3961742.1534905327,3348609.1216364177,3698698.5901668984,0,0,0,0,0,1,1,0.9189968221786773,2.1222170111683423,0.901519499256299,22,3,0.028993364632876772,0.9349305376257737,0.9349305376257737,0.7125444150625994,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1024,187674.79999899864,-3961742.208249292,3348607.573781376,3698699.61163171,0,0,0,0,0,1,1,0.9184645367755249,2.1218792096240953,0.9960182005103543,22,4,0.028993364632876772,0.829351042239149,0.829351042239149,0.7352363180226869,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1025,187675.0,-3961742.494822747,3348606.0985144842,3698700.9097528798,0,0,0,0,0,1,1,1.4654232572784762,3.106304505490093,1.092207643598023,22,0,0.015654344666841777,1.001322869398517,1.001322869398517,0.6602528412152494,0.015654344666841777,1.335903825167072,0.08333333333333333,0,12,11.999999999999998,8,12,22,19
1026,187675.20000004768,-3961742.4788573366,3348604.539301091,3698701.9332584273,0,0,0,0,0,1,1,1.4221146061968066,3.1181251400342624,1.2986658246326346,22,1,0.015654344666841777,0.8201736763283288,0.8201736763283288,0.6698592306832061,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1027,187675.39999890327,-3961742.3986451165,3348602.9794609225,3698702.9414877286,0,0,0,0,0,1,1,1.4082351308289998,3.1148594612453393,1.5374972892131347,22,2,0.015654344666841777,0.575981583228162,0.575981583228162,0.6906251129328731,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1028,187675.59999990463,-3961742.2820800804,3348601.42174268,3698703.9583362187,0,0,0,0,0,1,1,1.4028626255393404,3.1133662392108903,1.7998036656146146,22,3,0.015654344666841777,0.331882217874119,0.331882217874119,0.7143654876338913,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1029,187675.79999899864,-3961742.1616738182,3348599.886477267,3698704.995076345,0,0,0,0,0,1,1,1.4016467597100597,3.113045021588372,2.0527972191056,22,4,0.015654344666841777,0.23857590748024438,0.23857590748024438,0.738132526010196,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1030,187676.0,-3961742.99980614,3348598.525354352,3698706.311302751,0,0,0,1,0,1,1,0.23668675647429013,2.6939906123915858,2.290570440696179,22,0,0.033463072718317985,0.73961388806798,0.73961388806798,0.6591281514072558,0.033463072718317985,2.833815071028841,0.08333333333333333,0,12,11.999999999999998,8,12,22,18
1031,187676.20000004768,-3961742.967928665,3348597.0098135513,3698707.39031611,0,0,0,1,0,1,1,0.26068858275738727,2.7510633620926117,2.5352706626327763,22,1,0.033463072718317985,0.5732427813012524,0.5732427813012524,0.6710014946174477,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1032,187676.39999890327,-3961743.0232743244,3348595.5207935115,3698708.4936293447,0,0,0,1,0,1,1,0.2428480236449756,2.7713374288338994,2.6230409732678153,22,2,0.033463072718317985,0.4931090490652887,0.4931090490652887,0.6919576902627326,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1033,187676.59999990463,-3961743.141429968,3348594.05812038,3698709.570195624,0,0,0,1,0,1,1,0.23967631261767067,2.7780975691715937,2.6568562276469105,22,3,0.033463072718317985,0.46797101124388557,0.46797101124388557,0.7131519814002045,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1034,187676.79999899864,-3961743.279556027,3348592.602642863,3698710.6422177856,0,0,0,1,0,1,1,0.23935813769646921,2.7802153502496227,2.6710476630641584,22,4,0.033463072718317985,0.445058895424245,0.445058895424245,0.7338511582615305,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1035,187677.0,-3961743.7987939385,3348591.2672415907,3698711.7818146856,0,0,0,1,0,1,1,0.22591225700049297,3.172587864025561,2.395533601551499,23,0,0.04086752166588752,0.8136088515564609,0.8136088515564609,0.65349995386481,0.04086752166588752,0.2636638191209344,0.08333333333333333,0,12,11.999999999999998,8,12,23,16
1036,187677.20000004768,-3961743.8829231514,3348589.853205862,3698712.8043401297,0,0,0,1,0,1,1,0.21376440868582205,3.1681677391075804,2.5088561012307142,23,1,0.04086752166588752,0.7597938914175016,0.7597938914175016,0.6623198091436979,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1037,187677.39999890327,-3961743.9664848386,3348588.4850426735,3698713.831613618,0,0,0,1,0,1,1,0.21248448283040147,3.1656729000499997,2.5441509900075627,23,2,0.04086752166588752,0.7196650433049302,0.7196650433049302,0.6807896426886463,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1038,187677.59999990463,-3961744.058023372,3348587.1355392355,3698714.8520823396,0,0,0,1,0,1,1,0.21173192220222187,3.163753921223259,2.5616583803609694,23,3,0.04086752166588752,0.6958265572716599,0.6958265572716599,0.7013569849419267,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1039,187677.79999899864,-3961744.159919118,3348585.8354692934,3698715.8627745197,0,0,0,1,0,1,1,0.21129297469423897,3.163202509795594,2.5517476790182645,23,4,0.04086752166588752,0.7050861994644213,0.7050861994644213,0.7220852417787958,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1040,187678.0,-3961744.451966263,3348584.628700846,3698716.909719788,0,0,0,0,0,1,1,0.7625768326782224,3.3918052763905626,2.255822206947736,21,0,0.04814554826527521,0.9311871064557855,0.9311871064557855,0.6482508726125521,0.04814554826527521,0.7518364632989113,0.08333333333333333,0,12,11.999999999999998,8,12,21,14
1041,187678.20000004768,-3961744.5706047476,3348583.3781832093,3698717.8926336095,0,0,0,0,0,1,1,0.7747042071012603,3.3985148696620153,2.221055553969459,21,1,0.04814554826527521,0.9782347291017893,0.9782347291017893,0.6571972458741902,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1042,187678.39999890327,-3961744.686349145,3348582.1621640134,3698718.872113512,0,0,0,0,0,1,1,0.7815207182953574,3.401027615581259,2.1609547944307588,21,2,0.04814554826527521,1.0426454542205286,1.0426454542205286,0.6758096840241057,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1043,187678.59999990463,-3961744.806242364,3348581.002670964,3698719.8636831334,0,0,0,0,0,1,1,0.7856187027374465,3.402241821564119,2.066396308203027,21,3,0.04814554826527521,1.1438048508681664,1.1438048508681664,0.6965240775107119,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1044,187678.79999899864,-3961744.942818045,3348579.8315986344,3698720.7953547915,0,0,0,0,0,1,1,0.7861601293340995,3.402616231954055,1.9663178654223972,21,4,0.04814554826527521,1.255699185113318,1.255699185113318,0.731975544089502,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1045,187679.0,-3961744.881996971,3348578.6614848594,3698721.8495091503,0,0,0,0,0,1,1,0.600900973630921,3.102994517470203,1.7293137462702712,22,0,0.046763059270622846,1.2038643892959031,1.2038643892959031,0.6432190397479213,0.046763059270622846,10.829001799474565,0.08333333333333333,0,12,11.999999999999998,8,12,22,15
1046,187679.20000004768,-3961744.9041615897,3348577.4996498143,3698722.738054427,0,0,0,0,0,1,1,0.592639546184582,3.0954686463888734,1.7475701823957637,22,1,0.046763059270622846,1.2114543521101155,1.2114543521101155,0.6548613990210561,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1047,187679.39999890327,-3961744.87025681,3348576.353543243,3698723.6226992477,0,0,0,0,0,1,1,0.5907574774032737,3.0890145209338953,1.7956011651014483,22,2,0.046763059270622846,1.1813709309492124,1.1813709309492124,0.6780619131837416,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1048,187679.59999990463,-3961744.7839724366,3348575.2200651155,3698724.5225026216,0,0,0,0,0,1,1,0.590956593542415,3.0846716021073513,1.8567676991401976,22,3,0.046763059270622846,1.1211170811028282,1.1211170811028282,0.7090771482113338,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1049,187679.79999899864,-3961744.6316194334,3348574.1789240018,3698725.3873362085,0,0,0,0,0,1,1,0.5887479655885005,3.083599755746774,1.966905037770387,22,4,0.046763059270622846,1.0191927022618603,1.0191927022618603,0.7348404239900339,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1050,187680.0,-3961744.288060093,3348573.498036577,3698726.593695753,0,0,0,1,0,1,1,0.4320560096621069,2.122209439720875,1.6933848572865744,21,0,0.11928544890931049,0.8937359108422407,0.8937359108422407,0.6395253945376119,0.11928544890931049,8.70869096128481,0.08333333333333333,0,12,11.999999999999998,8,12,21,12
1051,187680.20000004768,-3961744.1962879947,3348572.560256799,3698727.476043145,0,0,0,1,0,1,1,0.4074286941219892,2.1237589682458746,1.6801205234400303,21,1,0.11928544890931049,0.876643185767058,0.876643185767058,0.6487160350610875,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1052,187680.40000009537,-3961744.173944746,3348571.6838274254,3698728.310041475,0,0,0,1,0,1,1,0.3995665211557228,2.1283472935161094,1.6390560422454656,21,2,0.11928544890931049,0.9144032410225978,0.9144032410225978,0.6676201339191986,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1053,187680.59999990463,-3961744.151493066,3348570.8947821604,3698729.1316954847,0,0,0,1,0,1,1,0.3979574744171895,2.12976377309949,1.5748187410601704,21,3,0.11928544890931049,0.9913677058591923,0.9913677058591923,0.6885976213014484,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1054,187680.79999995232,-3961744.1851413157,3348570.1151019065,3698729.9449724588,0,0,0,1,0,1,1,0.39636468500259175,2.13079579987474,1.4663831846912796,21,4,0.11928544890931049,1.1055396789644834,1.1055396789644834,0.7197415493914261,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1055,187681.0,-3961744.11181489,3348569.2806754676,3698730.7032351103,0,0,0,0,0,1,1,0.680121740173433,2.8058638330301786,1.3226699671856055,20,0,0.1217091266779928,1.09251178890861,1.09251178890861,0.6351174676234631,0.1217091266779928,1.7654961509244358,0.08333333333333333,0,12,11.999999999999998,8,12,20,13
1056,187681.199999094,-3961744.06291049,3348568.596415863,3698731.44392106,0,0,0,0,0,1,1,0.6840615867610377,2.8141948846837037,1.2385738430962097,20,1,0.1217091266779928,1.1425888266685855,1.1425888266685855,0.6450779472851743,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1057,187681.39999890327,-3961744.0808387203,3348568.0572069255,3698732.1968695656,0,0,0,0,0,1,1,0.6820006416941415,2.824241649732796,1.1462972076907478,20,2,0.1217091266779928,1.3051648366164474,1.3051648366164474,0.6652249230054909,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1058,187681.59999990463,-3961744.0008108607,3348567.4097529403,3698732.8567360854,0,0,0,0,0,1,1,0.6769609181801838,2.825135380921138,1.1629902178107498,20,3,0.1217091266779928,1.3047450502586286,1.3047450502586286,0.6866858436102697,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1059,187681.79999995232,-3961743.9243052285,3348566.8706663135,3698733.5409314474,0,0,0,0,0,1,1,0.6771084994330921,2.8264273153553408,1.161512207274067,20,4,0.1217091266779928,1.3615229161763005,1.3615229161763005,0.709283337263837,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1060,187682.0,-3961743.6961896042,3348565.9969880166,3698734.1901820507,0,0,0,0,0,1,1,0.9140871136462901,2.6564732055972353,0.9426647397185868,21,0,0.09526009946901097,1.1427076343704297,1.1427076343704297,0.6309248352893955,0.09526009946901097,13.713302661596437,0.08333333333333333,0,12,11.999999999999998,8,12,21,12
1061,187682.20000004768,-3961743.5707528885,3348565.428196059,3698734.826596796,0,0,0,0,0,1,1,0.9775739347797681,2.656243450745742,0.9880926141280154,21,1,0.09526009946901097,1.1181104292443942,1.1181104292443942,0.6431224948524217,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1062,187682.39999890327,-3961743.4771538484,3348564.862154871,3698735.453509717,0,0,0,0,0,1,1,0.9772304724888048,2.6558637718347797,0.9959317590609519,21,2,0.09526009946901097,1.1207915936826012,1.1207915936826012,0.6663362853893982,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1063,187682.59999990463,-3961743.3381319754,3348564.2591132387,3698736.0361485486,0,0,0,0,0,1,1,0.9736134020678215,2.653183962763288,1.0300210256971347,21,3,0.09526009946901097,1.051937849138154,1.051937849138154,0.6888553260346577,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1064,187682.79999899864,-3961743.241184719,3348563.7025814997,3698736.650145075,0,0,0,0,0,1,1,0.9767679397918201,2.6542142547619294,1.0209676779756285,21,4,0.09526009946901097,1.0476627593739216,1.0476627593739216,0.7104420980807763,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1065,187683.0,-3961743.2889713557,3348563.1390076815,3698737.380672811,0,0,0,0,0,1,1,0.9622512121932297,2.276493526787555,0.7461864064448445,25,0,0.3575124109580961,1.2166631490757087,1.2166631490757087,0.6252193118085156,0.3575124109580961,1.2545706701984018,0.08333333333333333,0,12,11.999999999999998,8,12,25,13
1066,187683.20000004768,-3961743.208710603,3348562.6986533054,3698737.977820688,0,0,0,0,0,1,1,0.9792879787807566,2.2793345505873885,0.8033556007348139,25,1,0.3575124109580961,1.2546522029732552,1.2546522029732552,0.6345186104293451,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1067,187683.39999890327,-3961743.142121119,3348562.3136010594,3698738.5484293867,0,0,0,0,0,1,1,0.9850132489864187,2.280212568388761,0.8467215853025746,25,2,0.3575124109580961,1.325914763057397,1.325914763057397,0.6538013001270212,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1068,187683.59999990463,-3961743.0535971513,3348561.9636042784,3698739.05093411,0,0,0,0,0,1,1,0.9844476363714882,2.2790912006403268,0.9035976729508571,25,3,0.3575124109580961,1.3619795904949177,1.3619795904949177,0.6751990895321086,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1069,187683.79999899864,-3961742.9858528245,3348561.650302775,3698739.520113841,0,0,0,0,0,1,1,0.9851729251695767,2.2791513068906104,0.9591025101310261,25,4,0.3575124109580961,1.4094913062527403,1.4094913062527403,0.6967083931574144,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1070,187684.0,-3961742.8247586484,3348561.1151289535,3698739.837341695,0,0,0,0,1,1,1,0.8954150240759334,0.9111645985174258,1.0259624852595701,24,0,0.07295100573714276,1.2424816129140144,1.2424816129140144,0.6203724696457555,0.07295100573714276,13.736043163973301,0.08333333333333333,0,12,11.999999999999998,8,12,24,14
1071,187684.20000004768,-3961742.7435535956,3348560.840572279,3698740.2086012205,0,0,0,0,1,1,1,0.8830851064318858,0.9179735579406174,1.085812423139911,24,1,0.07295100573714276,1.2594285890596593,1.2594285890596593,0.6296212375932195,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1072,187684.40000009537,-3961742.693248453,3348560.6326711653,3698740.5642526774,0,0,0,0,1,1,1,0.8840324157046378,0.9183170140729111,1.1509885010043273,24,2,0.07295100573714276,1.317007623731685,1.317007623731685,0.6490011157887183,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1073,187684.59999895096,-3961742.6524446853,3348560.468191806,3698740.8885073294,0,0,0,0,1,1,1,0.8850988498453394,0.9182437844714222,1.2208454460028504,24,3,0.07295100573714276,1.3865262041401603,1.3865262041401603,0.6705371531565743,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1074,187684.79999899864,-3961742.665064658,3348560.357389278,3698741.1700857226,0,0,0,0,1,1,1,0.8853238194509924,0.9184016784968815,1.317890556271087,24,4,0.07295100573714276,1.501112747596917,1.501112747596917,0.6921870008163592,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1075,187685.0,-3961742.4569238,3348560.008307936,3698741.3127079476,0,0,0,0,1,1,1,1.6113806020513073,1.2392988661334872,1.3641022228493063,23,0,0.05265169463586319,1.2909134830201867,1.2909134830201867,0.6166541030743405,0.05265169463586319,28.13378607372629,0.9312852697633237,0,24,1.1510630446631678,8,12,23,13
1076,187685.20000004768,-3961742.388979136,3348559.852463907,3698741.5030693524,0,0,0,0,1,1,1,1.6417494029850854,1.2539707056512086,1.3599998849724368,23,1,0.05265169463586319,1.2839853248955866,1.2839853248955866,0.6260153024951189,nan,nan,0.9376824531524389,0,24,1.1354205977007386,8,0,0,0
1077,187685.40000009537,-3961742.342297385,3348559.737967375,3698741.6640444295,0,0,0,0,1,1,1,1.6482191109901083,1.2646347227506352,1.3702893560186187,23,2,0.05265169463586319,1.2948995554303013,1.2948995554303013,0.6455170105599943,nan,nan,0.9378402812679304,0,24,1.1350394666512058,8,0,0,0
1078,187685.59999895096,-3961742.2933208556,3348559.6365856915,3698741.8120965194,0,0,0,0,1,1,1,1.6504018988925322,1.2662648771604066,1.375208593321256,23,3,0.05265169463586319,1.3003945007286142,1.3003945007286142,0.6671692390659196,nan,nan,0.9378628879263101,0,24,1.1349845794992184,8,0,0,0
1079,187685.79999899864,-3961742.2457428733,3348559.54411074,3698741.967880149,0,0,0,0,1,1,1,1.6510322581016588,1.2667384466965734,1.3830870641517472,23,4,0.05265169463586319,1.3127475910179058,1.3127475910179058,0.6889260364521452,nan,nan,0.9378635573745933,0,24,1.1349829784160903,8,0,0,0
1080,187686.0,-3961742.151573574,3348559.4570900397,3698742.091256149,0,0,0,0,1,1,1,0.547429998138608,1.0782934999588314,1.349034455202002,23,0,0.021306901256344123,1.2743439637669456,1.2743439637669456,0.6127075753453567,0.021306901256344123,31.81552280350393,0.8166366433077132,0,36,1.4628008312427576,8,12,23,14
1081,187686.20000004768,-3961742.1110770493,3348559.368838667,3698742.234837264,0,0,0,0,1,1,1,0.5326927141370662,1.0373378606279802,1.3641190017490674,23,1,0.021306901256344123,1.2912452885480987,1.2912452885480987,0.6220746050714386,nan,nan,0.8214728886465409,0,36,1.4453938898891796,8,0,0,0
1082,187686.40000009537,-3961742.049945048,3348559.2685122336,3698742.3800141388,0,0,0,0,1,1,1,0.5286477128407518,1.0280132362364383,1.3566128965732311,23,2,0.021306901256344123,1.288973896475977,1.288973896475977,0.6416833706637414,nan,nan,0.8217941479614499,0,36,1.4442719019629948,8,0,0,0
1083,187686.59999895096,-3961741.9806848783,3348559.1676785196,3698742.530483693,0,0,0,0,1,1,1,0.5276186415088407,1.0250473526133332,1.3537366367517736,23,3,0.021306901256344123,1.2839624731828172,1.2839624731828172,0.6634572363090026,nan,nan,0.8218117478320828,0,36,1.4442077657363246,8,0,0,0
1084,187686.79999899864,-3961741.9218218275,3348559.074420788,3698742.7025635694,0,0,0,0,1,1,1,0.5273377536829644,1.0240110208146296,1.3650588777515533,23,4,0.021306901256344123,1.3010276675731196,1.3010276675731196,0.6853308513107478,nan,nan,0.8218016384098504,0,36,1.4442402046292795,8,0,0,0
1085,187687.0,-3961741.8252558853,3348558.988188405,3698742.8541001137,0,0,0,0,1,1,1,1.801323250530939,0.8478223489620056,1.3738946859548653,23,0,0.013030221021850112,1.2801332166909218,1.2801332166909218,0.6087058951797301,0.013030221021850112,34.73681958050073,0.3847301798947127,0,48,4.236071601056649,8,12,23,16
1086,187687.20000004768,-3961741.776576573,3348558.9023821824,3698743.0374046005,0,0,0,0,1,1,1,1.8320186662188038,0.8664469907644191,1.4008993392620395,23,1,0.013030221021850112,1.3167079760165068,1.3167079760165068,0.6181298921320079,nan,nan,0.38769145289309076,0,48,4.178120319491443,8,0,0,0
1087,187687.40000009537,-3961741.7030201848,3348558.8007300366,3698743.208246721,0,0,0,0,1,1,1,1.8403855630531505,0.870989387676983,1.401861969200723,23,2,0.013030221021850112,1.325433250318377,1.325433250318377,0.637858886421894,nan,nan,0.3881923178269212,0,48,4.172218856443052,8,0,0,0
1088,187687.59999895096,-3961741.628527551,3348558.710249234,3698743.3967250083,0,0,0,0,1,1,1,1.8424645972575961,0.8727462163126862,1.4179924525178769,23,3,0.013030221021850112,1.3450482145974938,1.3450482145974938,0.6597586837088874,nan,nan,0.38814413527977615,0,48,4.172609161591639,8,0,0,0
1089,187687.79999899864,-3961741.557326229,3348558.6068245447,3698743.5660259156,0,0,0,0,1,1,1,1.8431659734884571,0.8733353532979355,1.4208545622655098,23,4,0.013030221021850112,1.3593699162697992,1.3593699162697992,0.681750885457575,nan,nan,0.38816047295975914,0,48,4.172438794803929,8,0,0,0
1090,187688.0,-3961741.3538827742,3348558.537837216,3698743.687474641,0,0,0,0,1,1,1,1.3108016435710932,0.9198566028770783,1.445243616536269,24,0,0.02487702910178818,1.2575124378425682,1.2575124378425682,0.6045970572516494,0.02487702910178818,50.37369797067597,0.43267465440576275,0,57,3.42708276771522,8,12,24,16
1091,187688.199999094,-3961741.2501150286,3348558.449497029,3698743.874141636,0,0,0,0,1,1,1,1.3363105158031088,0.9206381486158864,1.4500082232020317,24,1,0.02487702910178818,1.2605292623804294,1.2605292623804294,0.6140314676415839,nan,nan,0.42304266499829546,0,57,3.4377085579089024,8,0,0,0
1092,187688.40000009537,-3961741.156210029,3348558.3481983226,3698744.0609181505,0,0,0,0,1,1,1,1.3425632440556994,0.9200026689172727,1.4464111600275527,24,2,0.02487702910178818,1.2681992133698439,1.2681992133698439,0.6338745086253923,nan,nan,0.41980330944729705,0,57,3.449568973752892,8,0,0,0
1093,187688.59999895096,-3961741.0587742226,3348558.2671777927,3698744.243478325,0,0,0,0,1,1,1,1.3444254498628287,0.9197034590590027,1.4519178802222021,24,3,0.02487702910178818,1.278530941395087,1.278530941395087,0.6559035609968408,nan,nan,0.4205210130318367,0,57,3.44654257884845,8,0,0,0
1094,187688.79999995232,-3961740.977581365,3348558.209130444,3698744.4214959973,0,0,0,0,1,1,1,1.345013090464125,0.9194417072777691,1.477834363806291,24,4,0.02487702910178818,1.3064859309260526,1.3064859309260526,0.6780198568944554,nan,nan,0.4206064861360482,0,57,3.4462622228665705,8,0,0,0
1095,187689.0,-3961740.8159990683,3348558.134018814,3698744.6664826283,0,0,0,0,1,1,1,0.8248158491589481,0.9281372387373871,1.5231765854374766,24,0,0.02303631810083086,1.2739273363022863,1.2739273363022863,0.599689027299493,0.02303631810083086,26.54445220758556,0.08333333333333333,0,12,11.999999999999998,8,12,24,22
1096,187689.199999094,-3961740.7427161518,3348558.084816275,3698744.833491345,0,0,0,0,1,1,1,0.830410939721848,0.9289077590900298,1.5448643742290755,24,1,0.02303631810083086,1.3026108056223435,1.3026108056223435,0.6092184973051455,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1097,187689.40000009537,-3961740.675706766,3348558.0482380404,3698744.972054329,0,0,0,0,1,1,1,0.8350770387122879,0.9295819174966126,1.5650651942449276,24,2,0.02303631810083086,1.3259597221033375,1.3259597221033375,0.6292179595884646,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1098,187689.59999895096,-3961740.619978582,3348558.0161960702,3698745.097431362,0,0,0,0,1,1,1,0.8358281331632793,0.9298446470287179,1.5843405084669973,24,3,0.02303631810083086,1.3526060150910828,1.3526060150910828,0.6514057760764014,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1099,187689.79999995232,-3961740.593738317,3348558.025011163,3698745.2278098045,0,0,0,0,1,1,1,0.8357083965848185,0.9296003423613908,1.6482313532630524,24,4,0.02303631810083086,1.418061303186175,1.418061303186175,0.6736701258670286,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
1100,187690.0,-3961740.3390568662,3348557.925294047,3698745.327749476,0,0,0,0,1,1,1,1.283987948019653,0.6263010052644236,1.6455816776198324,25,0,0.012477069478649763,1.2337269855156945,1.2337269855156945,0.5948649724087695,0.012477069478649763,8.876260647689703,0.2253886097465654,0,18,5.612071026876061,8,12,25,23
1101,187690.199999094,-3961740.2850782615,3348557.908145749,3698745.411924347,0,0,0,0,1,1,1,1.3003970103159153,0.6210852590177965,1.6631130805117702,25,1,0.012477069478649763,1.2413418479016112,1.2413418479016112,0.6044218955018178,nan,nan,0.22664441359927073,0,18,5.567610605789867,8,0,0,0
1102,187690.40000009537,-3961740.237480395,3348557.8973686956,3698745.498673722,0,0,0,0,1,1,1,1.304575274977011,0.6195444620059064,1.6782874552396532,25,2,0.012477069478649763,1.2543719583263373,1.2543719583263373,0.6245625470041768,nan,nan,0.226775753558353,0,18,5.565763171498999,8,0,0,0
1103,187690.59999895096,-3961740.2040726077,3348557.8930496383,3698745.5704005314,0,0,0,0,1,1,1,1.3057688070859634,0.6187090445467027,1.6992333705557694,25,3,0.012477069478649763,1.2748637817114756,1.2748637817114756,0.6469065978129734,nan,nan,0.2267600084879115,0,18,5.565618641735151,8,0,0,0
1104,187690.79999995232,-3961740.175266089,3348557.885167398,3698745.641175518,0,0,0,0,1,1,1,1.3061216882508486,0.6185674136384405,1.7172997127997323,25,4,0.012477069478649763,1.296325926433787,1.296325926433787,0.6693195959604524,nan,nan,0.22676202097271336,0,18,5.565621574447419,8,0,0,0
