epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ddpr_snapshot_error_m,wls_error_m,ddpr_snapshot_accepted,ddpr_snapshot_initial_rms_m,ddpr_snapshot_final_rms_m,ddpr_snapshot_shift_m,tdcp_truth_displacement_error_m,doppler_truth_displacement_error_m,imu_truth_displacement_error_m,ddpr_snapshot_pair_exclusion_positions,ddpr_snapshot_pair_exclusion_oracle_error_m,trusted_fix_anchor_error_m,trusted_fix_anchor_age_epochs,trusted_fix_anchor_ecef_x,trusted_fix_anchor_ecef_y,trusted_fix_anchor_ecef_z,ddpr_snapshot_ecef_x,ddpr_snapshot_ecef_y,ddpr_snapshot_ecef_z,ddpr_guard_ecef_x,ddpr_guard_ecef_y,ddpr_guard_ecef_z,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,stale_generation_holdover_basins,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,snapshot_loo_shadow_candidates,snapshot_loo_shadow_oracle_min_error_m,trusted_anchor_shadow_candidates,trusted_anchor_shadow_oracle_min_error_m,external_position_shadow_candidates,external_position_shadow_oracle_min_error_m,trusted_refinement_shadow_candidates,trusted_refinement_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,arc_shadow_compute_seconds,arc_completion_search_workspaces,respawn_excluded_satellite,widelane_candidate_pairs,widelane_fixed_pairs,widelane_dd_pairs,widelane_fix_rate,widelane_reason,n_dd_pr,n_dd_cp
997,177199.39999890327,-3961573.8404748985,3349527.461243679,3698054.9891617233,0,0,0,0,0,1,1,0.5619420179312716,12.748407070630751,15.320257198938817,23,2,0.42038461720810305,3.1582857574256797,2.6950402003330987,0,,0.0,0.0,0,nan,0,0,,1,0.028956756079181918,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3936790690728965,1,3.4779695596342295,0.23116646858627735,0.06028725752405983,5,0.5539169808288372,12.067050692671259,3.1582857574256797,0.4113818891440218,nan,nan,nan,30.357910295177636,0,nan,nan,nan,0.04694050537909723,0.11015524341127095,nan,0,nan,14.133053293792031,447,-3961579.6126799136,3349526.692015241,3698064.799733396,nan,nan,nan,-3961582.3789958344,3349531.139907088,3698063.0759026967,0,0,0,,0,0.07687253827435478,0,0bdcf806078c5edd,128,13.946062421258093,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
998,177199.59999990463,-3961573.6162357456,3349528.9181956863,3698054.1048921538,0,0,0,0,0,1,1,0.5634020049294045,12.749956866040797,15.40061983297576,23,3,0.42038461720810305,3.2334758386758145,2.7704836983161356,0,,0.0,0.0,0,nan,0,0,,1,0.03336994766510654,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44626401292262596,1,3.548337446213453,0.23134754643055674,0.060241992776645124,5,0.5532447107224683,12.068637035000956,3.2334758386758145,0.4500839079276394,nan,nan,nan,28.98609636067594,0,nan,nan,nan,0.04968048144705801,0.07116311454592235,nan,0,nan,14.103966376751963,448,-3961579.3176519796,3349528.096497725,3698063.832253169,nan,nan,nan,-3961582.155782373,3349532.5957026253,3698062.190870746,0,0,0,,0,0.07693475813046435,0,0bdcf806078c5edd,128,13.926871446254275,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
999,177199.79999995232,-3961573.3877812587,3349530.377597164,3698053.1815583766,0,0,0,0,0,1,1,0.5635319419384112,12.750687545135422,15.453924702357918,23,4,0.42038461720810305,3.2799797625213984,2.816542306447566,0,,0.0,0.0,0,nan,0,0,,1,0.026550302352999752,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4718049275700605,1,3.5943400686399953,0.2313812667839313,0.0602267800872273,5,0.5537017002658929,12.069387234858299,3.2799797625213984,0.483518567718645,nan,nan,nan,30.675004217721728,0,nan,nan,nan,0.0375184447651983,0.04740233146200351,nan,0,nan,14.083249690161145,449,-3961579.022462739,3349529.515168282,3698062.8703201166,nan,nan,nan,-3961581.9282941823,3349534.0551160853,3698061.266895601,0,0,0,,0,0.07694651088046006,0,0bdcf806078c5edd,128,13.923513889235688,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1000,177200.0,-3961572.905098135,3349531.7971944883,3698052.015435121,0,0,0,0,0,1,1,0.6135889573935118,12.897664897034222,15.2503246026653,25,0,0.7406680513920204,3.021433358254088,2.500205875950759,0,,0.0,0.0,0,nan,0,0,,1,0.03474308096239514,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18765278079002468,1,2.500980356874039,0.22258364439891848,0.047922274959204904,4,0.6041951855159406,12.898481051203438,3.021433358254088,0.32258577247079245,0.7406680513920204,0.3769216733113787,13.110407325643434,31.973133303980443,1,14.72239533444734,5.991177110645523,24.042436005882394,0.05889670220793143,0.14174196369015019,nan,0,nan,14.042686576620653,450,-3961578.713775324,3349530.924152686,3698061.8851698423,-3961581.3586307154,3349537.4862899296,3698054.7891758517,-3961581.69275676,3349535.7793138158,3698059.820530366,5,0,27,"C21@L1_E1_B1@192039486,C21@L5_E5A_B2A@254828049,C22@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L1_E1_B1@192039486,C34@L5_E5A_B2A@254828049,C38@L1_E1_B1@192039486,C38@L5_E5A_B2A@254828049,C40@L1_E1_B1@192039486,C40@L5_E5A_B2A@254828049,C42@L1_E1_B1@192039486,C42@L5_E5A_B2A@254828049,C44@L1_E1_B1@192039486,C44@L5_E5A_B2A@254828049,E04@L1_E1_B1@190293673,E04@L5_E5A_B2A@254828049,E10@L1_E1_B1@190293673,E10@L5_E5A_B2A@254828049,E11@L5_E5A_B2A@254828049,E12@L1_E1_B1@190293673,E12@L5_E5A_B2A@254828049,E19@L5_E5A_B2A@254828049,E25@L1_E1_B1@190293673,E25@L5_E5A_B2A@254828049,G03@L1_E1_B1@190293673,G17@L1_E1_B1@190293673,G19@L1_E1_B1@190293673",0,0.07381039762904863,0,22d1dd6f71109bdc,128,15.104156774076188,8,12,1,336,14,12,0,0.18170440259233073,319,0,nan,24,11.937862971902597,0,nan,168,9.645411526581675,4,0.18771535473274908,0,nan,0,nan,0,nan,-1,0.003986499970778823,0,,0,0,0,0.0,disabled,25,26
1001,177200.199999094,-3961572.7068536477,3349533.2797628,3698051.103695041,0,0,0,0,0,1,1,0.5917012786075964,12.908595979465824,15.378392793913486,25,1,0.7406680513920204,3.1027554932286807,2.6050738116129004,0,,0.0,0.0,0,nan,0,0,,1,0.03342817970605631,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2878147737064814,1,2.605867598196595,0.23132471897804258,0.04832334317848546,4,0.5819275216070615,12.909296320397202,3.1027554932286807,0.34024103305404574,nan,nan,nan,30.78816454586424,0,nan,nan,nan,0.03515860552911748,0.1414664919871383,nan,0,nan,14.0365756443836,451,-3961578.4321007235,3349532.347387666,3698060.922788868,nan,nan,nan,-3961581.5197558873,3349537.2746970006,3698058.930409138,0,0,0,,0,0.07669115562540302,0,22d1dd6f71109bdc,128,13.983744743604117,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1002,177200.39999890327,-3961572.5026827003,3349534.759907389,3698050.196144587,0,0,0,0,0,1,1,0.5917016792700444,12.911719700582704,15.481075419804453,25,2,0.7406680513920204,3.19247339540892,2.6951759401464512,0,,0.0,0.0,0,nan,0,0,,1,0.027454393531256456,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3406030161969794,1,2.6958849638686577,0.2315480627437387,0.048343828547059736,4,0.5819229370847874,12.912423796980907,3.19247339540892,0.375014025306688,nan,nan,nan,32.13299055538285,0,nan,nan,nan,0.046696434361500304,0.08594262200316438,nan,0,nan,14.00723957558707,452,-3961578.126062081,3349533.760685142,3698059.9420187576,nan,nan,nan,-3961581.3179722256,3349538.754836814,3698058.025463489,0,0,0,,0,0.07677069099310053,0,22d1dd6f71109bdc,128,13.959570131081636,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1003,177200.59999990463,-3961572.3254269017,3349536.2478393647,3698049.311363966,0,0,0,0,0,1,1,0.5889525734190182,12.911382648251175,15.620129406225136,25,3,0.7406680513920204,3.316065135966294,2.8216660293877767,0,,0.0,0.0,0,nan,0,0,,1,0.036392570125805296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4248353428900818,1,2.822301240490603,0.23146239181847378,0.048373321102213,4,0.5791127005622926,12.91207777097517,3.316065135966294,0.41119790434795633,nan,nan,nan,31.431232774228054,0,nan,nan,nan,0.047274650694158045,0.16140678041854475,nan,0,nan,13.994248405972847,453,-3961577.8217600514,3349535.1601269864,3698058.9831057987,nan,nan,nan,-3961581.1431684727,3349540.243571327,3698057.1426311336,0,0,0,,0,0.07674047183206674,0,22d1dd6f71109bdc,128,13.968989727114286,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1004,177200.79999995232,-3961572.122777098,3349537.7153937644,3698048.3994930484,0,0,0,0,0,1,1,0.5893020881850045,12.91188799485656,15.709934014848045,25,4,0.7406680513920204,3.3955970047106643,2.899491933574798,0,,0.0,0.0,0,nan,0,0,,1,0.02673322372271301,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4845975057520256,1,2.900112029871875,0.23147347086505507,0.048374902141569115,4,0.5794677045291645,12.912583779558766,3.3955970047106643,0.4456412753392442,nan,nan,nan,23.37988196935392,0,nan,nan,nan,0.04389260256260846,0.0761268508246255,nan,0,nan,13.986105262684788,454,-3961577.532689045,3349536.55076907,3698058.032360093,nan,nan,nan,-3961580.9406791865,3349541.7110353187,3698056.230805081,0,0,0,,0,0.07674483505032964,0,22d1dd6f71109bdc,128,13.968001492060063,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1005,177201.0,-3961571.4944951944,3349539.015954045,3698047.28815448,0,0,0,0,0,1,1,0.6455074094225292,13.060361687798673,15.395748759894866,25,0,0.6770933738576511,3.0572122916044777,2.511574071228919,0,,0.0,0.0,0,nan,0,0,,1,0.03300172533184816,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.42228909383695923,1,2.517823157598525,0.29578889366156297,0.04783614679921899,6,0.6196095459799897,13.03833499374743,3.0572122916044777,0.32150410232339166,0.6770933738576511,0.4348443112166574,10.620113308363846,18.288897981393163,1,9.583258891999968,6.264475438702392,15.343595108411531,0.04560006106575522,0.07713857554739761,nan,0,nan,13.957839896551475,455,-3961577.213043097,3349537.9404825787,3698057.0806509894,-3961577.35879754,3349542.226688817,3698051.2555092215,-3961580.5284785773,3349543.186027367,3698054.9041621643,7,0,29,"C21@L1_E1_B1@192039486,C21@L5_E5A_B2A@254828049,C22@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L1_E1_B1@192039486,C34@L5_E5A_B2A@254828049,C38@L1_E1_B1@192039486,C38@L5_E5A_B2A@254828049,C40@L1_E1_B1@192039486,C40@L5_E5A_B2A@254828049,C42@L1_E1_B1@192039486,C42@L5_E5A_B2A@254828049,C43@L1_E1_B1@192039486,C43@L5_E5A_B2A@254828049,C44@L1_E1_B1@192039486,C44@L5_E5A_B2A@254828049,E04@L1_E1_B1@190293673,E04@L5_E5A_B2A@254828049,E10@L1_E1_B1@190293673,E10@L5_E5A_B2A@254828049,E11@L5_E5A_B2A@254828049,E12@L1_E1_B1@190293673,E12@L5_E5A_B2A@254828049,E19@L5_E5A_B2A@254828049,E25@L1_E1_B1@190293673,E25@L5_E5A_B2A@254828049,G03@L1_E1_B1@190293673,G17@L1_E1_B1@190293673,G19@L1_E1_B1@190293673",0,0.07351170578049737,0,6b2f370dcfb9e38e,128,15.243475378718559,8,12,1,336,14,12,0,0.4201300906386943,80,0,nan,24,9.368909863908883,0,nan,168,9.722911645513069,4,0.42228909383695923,0,nan,0,nan,0,nan,-1,0.005762399989180267,0,,0,0,0,0.0,disabled,25,27
1006,177201.199999094,-3961571.224139907,3349540.453585424,3698046.3530337773,0,0,0,0,0,1,1,0.6326253399225128,13.08316228271437,15.446689828638702,25,1,0.6770933738576511,3.070191047150194,2.5337318100344057,0,,0.0,0.0,0,nan,0,0,,1,0.03791289857454125,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.45450855002780777,1,2.5407122099062303,0.30851693267273733,0.04801842332074819,6,0.6067141298536893,13.060991873385406,3.070191047150194,0.3389717272588141,nan,nan,nan,17.751265331633753,0,nan,nan,nan,0.03922842555350313,0.05166327555140258,nan,0,nan,13.97676785872165,456,-3961576.9114794526,3349539.3348752824,3698056.1841507643,nan,nan,nan,-3961580.2883908954,3349544.638672191,3698053.984670738,0,0,0,,0,0.0766717050639278,0,6b2f370dcfb9e38e,128,14.019642980564885,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1007,177201.39999890327,-3961570.955002346,3349541.881978477,3698045.4176151487,0,0,0,0,0,1,1,0.6337053076876675,13.090253676991765,15.465622670906075,25,2,0.6770933738576511,3.077928947271842,2.538052624996352,0,,0.0,0.0,0,nan,0,0,,1,0.04266673175372277,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4792780543435199,1,2.5455991842021395,0.30881194431040726,0.04794300219854346,6,0.6077976687418799,13.068065724652497,3.077928947271842,0.3737313720047968,nan,nan,nan,18.380436780646146,0,nan,nan,nan,0.06325332936810893,0.025208748566868024,nan,0,nan,13.947068229394905,457,-3961576.572331207,3349540.706174295,3698055.2570361085,nan,nan,nan,-3961580.0258958763,3349546.0683910064,3698053.052080665,0,0,0,,0,0.07675103082322358,0,6b2f370dcfb9e38e,128,13.99472223747284,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1008,177201.59999990463,-3961570.666358013,3349543.298071018,3698044.513548671,0,0,0,0,0,1,1,0.6334360282759496,13.092195072960275,15.482836601220011,25,3,0.6770933738576511,3.0947712496965294,2.5568653055293726,0,,0.0,0.0,0,nan,0,0,,1,0.037718349448605915,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4750112984045237,1,2.564266567232694,0.3088341612285344,0.04793957174164133,6,0.6073808109733608,13.069996287957132,3.0947712496965294,0.4099895946564585,nan,nan,nan,31.050006619179,0,nan,nan,nan,0.04792926940775003,0.03659092940882775,nan,0,nan,13.938768509012553,458,-3961576.2872175295,3349542.0687065427,3698054.325354971,nan,nan,nan,-3961579.7389552738,3349547.485124428,3698052.1502052792,0,0,0,,0,0.0767572969963998,0,6b2f370dcfb9e38e,128,13.99293451783313,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1009,177201.79999995232,-3961570.3791611604,3349544.7279784847,3698043.610087507,0,0,0,0,0,1,1,0.6330088148603891,13.092789634921251,15.506208921551552,25,4,0.6770933738576511,3.11941301270773,2.581403348235803,0,,0.0,0.0,0,nan,0,0,,1,0.03330191728828534,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4819178115321888,1,2.5888435280692943,0.30879960270442286,0.0479453537202775,6,0.6069548712087889,13.070587849764312,3.11941301270773,0.4445152100180822,nan,nan,nan,23.703398389459807,0,nan,nan,nan,0.06423353313580094,0.030365972185370085,nan,0,nan,13.892323569790873,459,-3961575.9767861017,3349543.4377938947,3698053.3611037065,nan,nan,nan,-3961579.4525405937,3349548.915505589,3698051.247082701,0,0,0,,0,0.07674855226706706,0,6b2f370dcfb9e38e,128,13.996019388742488,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1010,177202.0,-3961570.0072032274,3349546.1073712683,3698042.74169244,0,0,0,0,0,1,1,0.6259887875365783,12.801634347724827,15.180930314432239,21,0,0.5022531412171416,3.114142881814039,2.563260372406727,0,,0.0,0.0,0,nan,0,0,,1,0.00800809766802655,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21286199350926635,1,2.5701961762045413,0.2948707480541448,0.04779557542095462,5,0.6425660566210131,12.816300297485675,3.114142881814039,0.32084058403560933,0.5022531412171416,1.3542750734716178,9.411974124861137,30.196719423287412,1,13.86366637000773,6.147151492261614,28.551347235063425,0.06899905718246985,0.03669119703367195,nan,0,nan,13.96127985293826,460,-3961575.7159572393,3349544.8524323795,3698052.4934647228,-3961575.3624426783,3349549.246547648,3698045.1482487996,-3961578.9629986743,3349550.3692700113,3698049.9896989153,4,0,26,"C12@L1_E1_B1@192039486,C21@L1_E1_B1@192039486,C21@L5_E5A_B2A@254828049,C22@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L1_E1_B1@192039486,C34@L5_E5A_B2A@254828049,C38@L1_E1_B1@192039486,C38@L5_E5A_B2A@254828049,C40@L1_E1_B1@192039486,C40@L5_E5A_B2A@254828049,C42@L5_E5A_B2A@254828049,C43@L5_E5A_B2A@254828049,C44@L5_E5A_B2A@254828049,E11@L1_E1_B1@190293673,E11@L5_E5A_B2A@254828049,E12@L1_E1_B1@190293673,E12@L5_E5A_B2A@254828049,E19@L1_E1_B1@190293673,E19@L5_E5A_B2A@254828049,E25@L1_E1_B1@190293673,E25@L5_E5A_B2A@254828049,G03@L1_E1_B1@190293673,G06@L1_E1_B1@190293673,G17@L1_E1_B1@190293673,G19@L1_E1_B1@190293673",0,0.07344122600386647,0,6cc8505039b7e05d,128,15.23868711175869,8,12,1,336,14,12,0,0.21431644239550043,73,0,nan,24,8.040490175333707,0,nan,168,9.655597254513221,4,0.21276928233011924,0,nan,0,nan,0,nan,-1,0.004336500016506761,0,,0,0,0,0.0,disabled,21,24
1011,177202.199999094,-3961569.6946094027,3349547.546809427,3698041.844596418,0,0,0,0,0,1,1,0.621673395230738,12.804014313545972,15.200561381082684,21,1,0.5022531412171416,3.139679992446306,2.59018047159393,0,,0.0,0.0,0,nan,0,0,,1,0.003954077267859068,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2383043813948212,1,2.5974572319118323,0.3073570536402277,0.04790004843815008,5,0.638272315395108,12.818698679751854,3.139679992446306,0.3383928083077547,nan,nan,nan,30.75239375699445,0,nan,nan,nan,0.03161057294935871,0.04028858708782094,nan,0,nan,13.929895879177668,461,-3961575.396253386,3349546.274957997,3698051.539842179,nan,nan,nan,-3961578.652000139,3349551.818197249,3698049.0875906497,0,0,0,,0,0.07655100211445902,0,6cc8505039b7e05d,128,14.03544946065813,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1012,177202.39999890327,-3961569.368369318,3349548.9904880463,3698040.9549354855,0,0,0,0,0,1,1,0.621322580202421,12.805047860975733,15.22070651153544,21,2,0.5022531412171416,3.173092250241689,2.625510970741061,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2884826722456347,1,2.63351762556911,0.3074049390534579,0.0479100443563075,5,0.6381562010207361,12.819744990253461,3.173092250241689,0.37321727260417187,nan,nan,nan,31.489431755634378,0,nan,nan,nan,nan,0.05802184525697352,nan,0,nan,13.873638522280885,462,-3961574.99799037,3349547.6690034466,3698050.596453211,nan,nan,nan,-3961578.3257211144,3349553.2629566533,3698048.197759318,0,0,0,,0,0.07656358292208673,0,6cc8505039b7e05d,128,14.03166859270208,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1013,177202.59999990463,-3961569.0135911517,3349550.44822399,3698040.0852942304,0,0,0,0,0,1,1,0.6205533087106099,12.805401833921556,15.241913022489651,21,3,0.5022531412171416,3.2200621121518282,2.6756461088229537,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3725122983867523,1,2.684909939280228,0.30741206233437324,0.04791292470498749,5,0.6375566545394721,12.820105078384168,3.2200621121518282,0.40952380991911497,nan,nan,nan,36.30616776159363,0,nan,nan,nan,nan,0.10288583729938615,nan,0,nan,13.825281008776743,463,-3961574.5634705015,3349549.086757274,3698049.6775258617,nan,nan,nan,-3961577.970381987,3349554.7216134677,3698047.3283982687,0,0,0,,0,0.07656560538683163,0,6cc8505039b7e05d,128,14.031242234556212,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1014,177202.79999995232,-3961568.6784390947,3349551.9211400473,3698039.2129994035,0,0,0,0,0,1,1,0.6201223931805051,12.805352549764493,15.274319894699119,21,4,0.5022531412171416,3.2749054756593474,2.7312131883836197,0,,0.0,0.0,0,nan,0,0,,1,0.003725222141873399,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41999987422185303,1,2.7411863710170667,0.307379440570773,0.04791610556439267,5,0.6371036758535774,12.820055781263518,3.2749054756593474,0.4440864278926201,nan,nan,nan,36.72060383733544,0,nan,nan,nan,0.013770340899948432,0.07532518042342068,nan,0,nan,13.814667077078678,464,-3961574.248337191,3349550.5242430978,3698048.742827175,nan,nan,nan,-3961577.6355935824,3349556.1948221675,3698046.4559416617,0,0,0,,0,0.07655738496812842,0,6cc8505039b7e05d,128,14.034134376607753,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
1015,177203.0,-3961568.5067740716,3349553.2510186066,3698038.072716206,0,0,0,0,0,1,1,2.05963603876041,10.072541118286704,14.888165261759642,23,0,0.58173510684742,3.1106763401539976,5.023767143676577,0,,0.0,0.0,0,nan,0,0,,1,0.4329031961675788,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2481668477969671,1,5.022853084148981,0.3653499134916497,0.011382938447452072,2,2.0586945292863637,10.073406791827233,3.1106763401539976,0.3204399317285804,0.58173510684742,0.35229866517548525,9.39406435484744,32.754010646927796,1,15.63180897171921,5.988022028451017,26.830330582157593,5.523978336853387,0.02750607127931271,nan,0,nan,19.326532793505198,465,-3961576.8360189046,3349552.4182538446,3698052.4970108294,-3961574.5095535573,3349555.47181475,3698040.306252624,-3961577.1466684295,3349557.579828633,3698045.1377509157,0,0,23,"C11@L1_E1_B1@192039486,C12@L1_E1_B1@192039486,C21@L1_E1_B1@192039486,C21@L5_E5A_B2A@254828049,C22@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L5_E5A_B2A@254828049,C38@L1_E1_B1@192039486,C38@L5_E5A_B2A@254828049,C40@L1_E1_B1@192039486,C42@L5_E5A_B2A@254828049,E10@L1_E1_B1@190293673,E10@L5_E5A_B2A@254828049,E11@L1_E1_B1@190293673,E11@L5_E5A_B2A@254828049,E12@L1_E1_B1@190293673,E12@L5_E5A_B2A@254828049,E19@L1_E1_B1@190293673,E19@L5_E5A_B2A@254828049,G03@L1_E1_B1@190293673,G06@L1_E1_B1@190293673,G17@L1_E1_B1@190293673,G19@L1_E1_B1@190293673",0,0.36286173532766053,0,edb3c9c30b70998a,128,5.008441157845983,8,12,1,336,14,12,0,6.732549573308172,298,0,nan,24,8.14326185780162,0,nan,168,15.145028214816568,4,0.23202600038848833,0,nan,0,nan,0,nan,-1,0.0027700000209733844,0,,0,0,0,0.0,disabled,23,21
1016,177203.199999094,-3961568.217083254,3349554.663261699,3698037.174517235,0,0,0,0,0,1,1,2.0760292665435904,10.07952393874016,14.933103994647661,23,1,0.58173510684742,3.1298202072990313,5.057651988753801,0,,0.0,0.0,0,nan,0,0,,1,0.4348429962146471,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2934026781083866,1,5.056701632919296,0.40496746379285975,0.01186489639848333,2,2.0750391228754728,10.080428273820303,3.1298202072990313,0.33801798458159305,nan,nan,nan,37.409836848029165,0,nan,nan,nan,5.5108477869895145,0.09362479435549385,nan,0,nan,24.830403771382386,466,-3961579.4364898317,3349554.29762518,3698056.236092078,nan,nan,nan,-3961576.857699841,3349558.998304636,3698044.2736670454,0,0,0,,0,0.4021660121384378,0,edb3c9c30b70998a,128,4.117369652307768,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
