blocked_mass,blocked_positive_frac,blocked_positive_frac_gt5,blocked_positive_mean_residual,cb_disagreement_m,disagreement_m,epoch,max_weighted_blocked_frac,mean_weighted_blocked_frac,n_sat_blocked_gt_005,n_sat_blocked_gt_010,rationale,robust_mean_abs_residual,robust_mean_residual,robust_p95_abs_residual,robust_positive_frac,robust_positive_frac_gt5,satellite_count,score,segment_label,strategy,style,use_blocked
0.000000,0.000000,0.000000,0.000000,29.887273,53.076361,41,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=42, blocked=0.0000, cb=29.89, p95_abs=35.25, sats=5",21.752139,10.597899,35.248318,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,31.857127,52.677166,42,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=43, blocked=0.0000, cb=31.86, p95_abs=34.32, sats=5",21.563262,9.859148,34.320343,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,32.196575,51.812588,43,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=44, blocked=0.0000, cb=32.20, p95_abs=34.75, sats=5",21.647375,10.494574,34.750266,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,32.663711,49.976675,44,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=45, blocked=0.0000, cb=32.66, p95_abs=33.83, sats=5",21.453119,9.795307,33.832958,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,31.521036,49.325051,45,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=46, blocked=0.0000, cb=31.52, p95_abs=34.94, sats=5",21.713523,10.921756,34.937805,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,33.596369,49.455008,46,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=47, blocked=0.0000, cb=33.60, p95_abs=33.84, sats=5",21.558641,10.132104,33.839087,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,35.438879,49.511975,47,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=48, blocked=0.0000, cb=35.44, p95_abs=33.67, sats=5",21.553113,10.044413,33.674943,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,36.483049,51.009055,48,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=49, blocked=0.0000, cb=36.48, p95_abs=33.21, sats=5",21.473596,9.485011,33.208509,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,38.788083,52.340673,49,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=50, blocked=0.0000, cb=38.79, p95_abs=34.50, sats=5",21.698935,10.775851,34.497375,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,40.310459,53.987219,50,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=51, blocked=0.0000, cb=40.31, p95_abs=33.12, sats=5",21.420783,9.451610,33.121617,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,39.375555,54.933528,51,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=52, blocked=0.0000, cb=39.38, p95_abs=32.04, sats=5",21.206721,8.454010,32.043229,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,38.608921,55.579829,52,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=53, blocked=0.0000, cb=38.61, p95_abs=32.94, sats=5",21.387885,9.416562,32.937471,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,41.023929,56.863281,53,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=54, blocked=0.0000, cb=41.02, p95_abs=34.55, sats=5",21.694788,10.886311,34.554128,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,42.212463,57.599849,54,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=55, blocked=0.0000, cb=42.21, p95_abs=33.76, sats=5",21.538957,10.108611,33.757908,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,41.905245,58.657156,55,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=56, blocked=0.0000, cb=41.91, p95_abs=33.45, sats=5",21.542573,9.867404,33.447290,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,42.256340,58.415062,56,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=57, blocked=0.0000, cb=42.26, p95_abs=33.02, sats=5",21.519892,9.661161,33.016337,0.600000,0.600000,5.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,37.386551,59.668148,57,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=58, blocked=0.0000, cb=37.39, p95_abs=63.31, sats=6",29.295890,14.593768,63.308954,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.046875,0.000000,0.000000,0.000000,36.187320,60.268416,58,0.046875,0.007812,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=59, blocked=0.0078, cb=36.19, p95_abs=62.88, sats=6",29.375841,15.739365,62.879386,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.015625,0.000000,0.000000,0.000000,39.931370,60.926796,59,0.015625,0.002604,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=60, blocked=0.0026, cb=39.93, p95_abs=59.40, sats=6",28.424997,13.698564,59.395081,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.015625,0.000000,0.000000,0.000000,38.006778,60.196716,60,0.015625,0.002604,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=61, blocked=0.0026, cb=38.01, p95_abs=60.83, sats=6",29.061133,16.213728,60.834615,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,38.439258,59.623018,61,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=62, blocked=0.0000, cb=38.44, p95_abs=59.16, sats=6",28.594431,15.221300,59.157631,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,41.299239,59.026471,62,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=63, blocked=0.0000, cb=41.30, p95_abs=57.14, sats=6",28.123704,14.671265,57.136233,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.015625,0.000000,0.000000,0.000000,38.011790,57.167675,63,0.015625,0.002604,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=64, blocked=0.0026, cb=38.01, p95_abs=57.07, sats=6",28.248628,15.647054,57.067756,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.015625,0.000000,0.000000,0.000000,39.473579,56.860311,64,0.015625,0.002604,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=65, blocked=0.0026, cb=39.47, p95_abs=55.16, sats=6",27.831084,15.353430,55.164489,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,38.654983,56.179081,65,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=66, blocked=0.0000, cb=38.65, p95_abs=53.65, sats=6",27.397331,14.263440,53.654486,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,39.163094,56.275673,66,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=67, blocked=0.0000, cb=39.16, p95_abs=53.00, sats=6",27.296831,14.398943,53.003546,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,38.825262,57.641107,67,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=68, blocked=0.0000, cb=38.83, p95_abs=51.44, sats=6",26.933773,14.075876,51.438996,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,41.146574,58.889536,68,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=69, blocked=0.0000, cb=41.15, p95_abs=50.04, sats=6",26.546648,13.197880,50.037179,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,37.310699,60.082746,69,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=70, blocked=0.0000, cb=37.31, p95_abs=51.21, sats=6",27.084922,15.392839,51.208662,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,40.430692,62.209129,70,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=71, blocked=0.0000, cb=40.43, p95_abs=49.08, sats=6",26.398237,13.298888,49.082211,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,39.538130,64.154845,71,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=72, blocked=0.0000, cb=39.54, p95_abs=49.64, sats=6",26.679090,14.451331,49.641247,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,39.768079,64.761321,72,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=73, blocked=0.0000, cb=39.77, p95_abs=49.71, sats=6",26.746681,14.881941,49.714234,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,41.240203,65.584304,73,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=74, blocked=0.0000, cb=41.24, p95_abs=47.83, sats=6",26.170666,13.317406,47.828946,0.666667,0.500000,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,42.557540,65.972218,74,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=75, blocked=0.0000, cb=42.56, p95_abs=47.67, sats=6",26.208795,13.700353,47.666694,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,41.890521,66.530720,75,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=76, blocked=0.0000, cb=41.89, p95_abs=47.11, sats=6",26.105361,13.538855,47.112625,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,42.493279,66.739634,76,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=77, blocked=0.0000, cb=42.49, p95_abs=47.52, sats=6",26.274411,14.192525,47.521423,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,44.920297,67.909890,77,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=78, blocked=0.0000, cb=44.92, p95_abs=44.08, sats=6",25.240779,11.310596,44.081163,0.666667,0.500000,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,40.893547,67.997546,78,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=79, blocked=0.0000, cb=40.89, p95_abs=47.23, sats=6",26.311526,14.537423,47.229365,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,42.808805,68.175098,79,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=80, blocked=0.0000, cb=42.81, p95_abs=45.77, sats=6",25.961046,14.176509,45.771142,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,42.417996,69.300512,80,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=81, blocked=0.0000, cb=42.42, p95_abs=45.74, sats=6",26.019700,14.426365,45.742738,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,43.507062,69.109189,81,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=82, blocked=0.0000, cb=43.51, p95_abs=44.11, sats=6",25.535224,13.274212,44.110780,0.666667,0.666667,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,46.369017,70.575201,82,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=83, blocked=0.0000, cb=46.37, p95_abs=42.64, sats=6",25.046388,11.673190,42.639850,0.666667,0.500000,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,44.216794,69.722380,83,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=84, blocked=0.0000, cb=44.22, p95_abs=43.33, sats=6",25.304360,12.554113,43.333985,0.666667,0.500000,6.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,46.221886,69.950429,84,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=85, blocked=0.0000, cb=46.22, p95_abs=46.27, sats=7",27.275503,13.583450,46.267505,0.571429,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,45.379865,70.369107,85,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=86, blocked=0.0000, cb=45.38, p95_abs=47.55, sats=7",27.798058,15.399140,47.546200,0.714286,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,49.829730,70.449809,86,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=87, blocked=0.0000, cb=49.83, p95_abs=43.78, sats=7",26.786019,12.020381,43.782109,0.571429,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,48.226847,70.508058,87,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=88, blocked=0.0000, cb=48.23, p95_abs=45.32, sats=7",27.018762,14.420641,45.324125,0.714286,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,46.514690,71.151669,88,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=89, blocked=0.0000, cb=46.51, p95_abs=46.13, sats=7",27.366201,15.422048,46.126879,0.714286,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,48.806730,71.013952,89,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=90, blocked=0.0000, cb=48.81, p95_abs=44.37, sats=7",26.688369,13.460940,44.368887,0.571429,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,46.782400,70.802151,90,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=91, blocked=0.0000, cb=46.78, p95_abs=44.83, sats=7",26.806639,14.390112,44.825007,0.714286,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,46.400966,70.204396,91,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=92, blocked=0.0000, cb=46.40, p95_abs=43.91, sats=7",26.570827,13.768744,43.911624,0.571429,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,43.840424,70.375950,92,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=93, blocked=0.0000, cb=43.84, p95_abs=45.99, sats=7",27.387619,16.041970,45.991414,0.714286,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,45.199292,70.007182,93,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=94, blocked=0.0000, cb=45.20, p95_abs=43.56, sats=7",26.501834,14.442109,43.559058,0.714286,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,46.704988,69.731769,94,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=95, blocked=0.0000, cb=46.70, p95_abs=41.32, sats=7",26.148752,12.689750,41.315101,0.571429,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,48.276499,69.665764,95,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=96, blocked=0.0000, cb=48.28, p95_abs=41.83, sats=7",25.997858,13.330470,41.829980,0.571429,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,44.473562,69.132984,96,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=97, blocked=0.0000, cb=44.47, p95_abs=43.55, sats=7",26.467623,14.894897,43.545082,0.714286,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,47.762576,69.509567,97,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=98, blocked=0.0000, cb=47.76, p95_abs=42.55, sats=7",25.967329,13.951717,42.546528,0.571429,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
0.000000,0.000000,0.000000,0.000000,44.402231,69.456963,98,0.000000,0.000000,0.000000,0.000000,"active=False, mode=clear, close=False, far=False, rescue=False, neg_hits=0, close_streak=0, far_streak=0, clear=99, blocked=0.0000, cb=44.40, p95_abs=44.07, sats=7",26.521249,15.404990,44.071093,0.714286,0.571429,7.000000,0.000000,nagoya_run2_seg983,negative_exit_rescue_branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-rescue-negative-exit,False
