city,run,config,systems,weight_scale,epoch_index,gps_tow,n_sat,error_2d,error_3d,est_x,est_y,est_z
tokyo,run3,"G,E","G,E",-,2466,179953.199999,14,53.536437,55.046665,-3961425.203511,3350205.999887,3697574.849324
tokyo,run3,"G,E","G,E",-,2467,179953.400000,14,53.591632,55.087867,-3961425.268524,3350205.983163,3697574.887491
tokyo,run3,"G,E","G,E",-,2468,179953.599999,14,53.622909,55.101445,-3961425.361365,3350206.015659,3697574.884717
tokyo,run3,"G,E","G,E",-,2469,179953.800000,14,53.674318,55.191212,-3961425.336695,3350205.918654,3697574.703669
tokyo,run3,"G,E","G,E",-,2470,179954.000000,15,55.605135,56.787162,-3961428.257328,3350205.744686,3697574.024157
tokyo,run3,"G,E","G,E",-,2471,179954.199999,15,55.527881,56.685883,-3961428.270778,3350205.858633,3697574.124796
tokyo,run3,"G,E","G,E",-,2472,179954.400000,15,55.638616,56.806812,-3961428.312344,3350205.747946,3697574.074041
tokyo,run3,"G,E","G,E",-,2473,179954.599999,14,53.787391,55.113055,-3961426.040419,3350206.346291,3697575.002865
tokyo,run3,"G,E","G,E",-,2474,179954.800000,14,53.718747,55.038534,-3961425.999451,3350206.404696,3697575.053157
tokyo,run3,"G,E","G,E",-,2475,179955.000000,14,53.706088,55.011028,-3961426.018915,3350206.440388,3697575.120021
tokyo,run3,"G,E","G,E",-,2476,179955.199999,14,53.619185,54.929928,-3961426.001902,3350206.531744,3697575.026351
tokyo,run3,"G,E","G,E",-,2477,179955.400000,14,53.660257,54.949525,-3961426.042722,3350206.519767,3697575.156320
tokyo,run3,"G,E","G,E",-,2478,179955.599999,14,53.729398,55.057153,-3961425.983483,3350206.377125,3697575.030251
tokyo,run3,"G,E","G,E",-,2479,179955.800000,14,53.676196,54.972728,-3961426.067509,3350206.513759,3697575.074587
tokyo,run3,"G,E","G,E",-,2480,179956.000000,14,53.700683,54.965326,-3961426.238235,3350206.615644,3697575.051564
tokyo,run3,"G,E","G,E",-,2481,179956.199999,14,53.652222,54.911808,-3961426.200941,3350206.651490,3697575.108654
tokyo,run3,"G,E","G,E",-,2482,179956.399999,14,53.735226,55.061085,-3961426.139140,3350206.477676,3697574.787905
tokyo,run3,"G,E","G,E",-,2483,179956.600000,14,53.809997,55.139153,-3961426.215343,3350206.437684,3697574.702716
tokyo,run3,"G,E","G,E",-,2484,179956.800000,14,53.747838,55.024582,-3961426.272643,3350206.576302,3697574.944478
tokyo,run3,"G,E","G,E",-,2485,179957.000000,14,53.736722,55.018629,-3961426.390457,3350206.670049,3697574.695490
tokyo,run3,"G,E","G,E",-,2486,179957.199999,14,53.624002,54.804314,-3961426.576416,3350206.981995,3697575.065245
tokyo,run3,"G,E","G,E",-,2487,179957.399999,14,53.450661,54.631439,-3961426.536465,3350207.166667,3697574.968735
tokyo,run3,"G,E","G,E",-,2488,179957.600000,14,53.397099,54.631150,-3961426.288380,3350207.035487,3697574.923423
tokyo,run3,"G,E","G,E",-,2489,179957.800000,14,53.352237,54.613882,-3961426.273344,3350207.068702,3697574.695072
tokyo,run3,"G,E","G,E",-,2490,179958.000000,14,53.533776,54.726385,-3961426.458414,3350207.003741,3697575.083658
tokyo,run3,"G,E","G,E",-,2491,179958.199999,14,53.519121,54.743989,-3961426.305234,3350206.900788,3697575.076198
tokyo,run3,"G,E","G,E",-,2492,179958.399999,14,53.426901,54.595239,-3961426.398246,3350207.116495,3697575.268513
tokyo,run3,"G,E","G,E",-,2493,179958.600000,14,53.484781,54.709281,-3961426.160721,3350206.884724,3697575.258636
tokyo,run3,"G,E","G,E",-,2494,179958.800000,14,53.593180,54.797982,-3961426.339028,3350206.923571,3697575.175624
tokyo,run3,"G,E","G,E",-,2495,179959.000000,14,53.484763,54.696775,-3961426.298810,3350207.094950,3697575.021716
tokyo,run3,"G,E","G,E",-,2496,179959.199999,14,53.350904,54.554323,-3961426.163271,3350207.295505,3697575.080685
tokyo,run3,"G,E","G,E",-,2497,179959.399999,14,53.385791,54.525423,-3961426.291124,3350207.562148,3697575.232325
tokyo,run3,"G,E","G,E",-,2498,179959.600000,15,55.458471,56.330450,-3961429.265400,3350207.513811,3697574.197574
tokyo,run3,"G,E","G,E",-,2499,179959.800000,15,55.623294,56.528211,-3961429.410904,3350207.737937,3697573.496659
tokyo,run3,"G,E","G,E",-,2500,179960.000000,14,53.872150,55.067011,-3961426.775733,3350208.238224,3697573.564175
tokyo,run3,"G,E","G,E",-,2501,179960.199999,14,53.855918,55.099915,-3961426.700489,3350208.611995,3697572.911575
tokyo,run3,"G,E","G,E",-,2502,179960.399999,13,55.951199,56.514183,-3961431.165302,3350210.080500,3697573.167920
tokyo,run3,"G,E","G,E",-,2503,179960.600000,12,68.700848,69.169140,-3961443.516611,3350205.552769,3697563.965834
tokyo,run3,"G,E","G,E",-,2504,179960.800000,12,71.162181,76.331048,-3961437.611409,3350205.889596,3697536.368721
tokyo,run3,"G,E","G,E",-,2505,179961.000000,12,72.006004,73.658163,-3961452.390285,3350209.027329,3697591.795577
tokyo,run3,"G,E","G,E",-,2506,179961.199999,11,69.798342,75.288291,-3961461.351412,3350219.734394,3697594.431364
tokyo,run3,"G,E","G,E",-,2507,179961.399999,9,55.284479,57.793202,-3961431.389169,3350220.409254,3697548.413998
tokyo,run3,"G,E","G,E",-,2508,179961.600000,12,67.713211,68.160481,-3961442.255123,3350208.929003,3697562.690540
tokyo,run3,"G,E","G,E",-,2509,179961.800000,12,59.737736,66.464521,-3961426.627581,3350211.802203,3697540.126130
tokyo,run3,"G,E","G,E",-,2510,179962.000000,13,60.759480,68.576914,-3961425.162227,3350209.075983,3697539.580630
tokyo,run3,"G,E","G,E",-,2511,179962.199999,13,60.937418,68.926122,-3961424.786763,3350209.335013,3697539.041945
tokyo,run3,"G,E","G,E",-,2512,179962.399999,12,59.929274,67.209547,-3961425.341242,3350213.124062,3697538.118981
tokyo,run3,"G,E","G,E",-,2513,179962.600000,13,61.121189,69.219860,-3961424.275798,3350210.599869,3697538.004933
tokyo,run3,"G,E","G,E",-,2514,179962.800000,13,61.108808,69.244163,-3961423.931771,3350211.295286,3697537.646965
tokyo,run3,"G,E","G,E",-,2515,179963.000000,13,61.190931,69.365654,-3961423.637721,3350211.994744,3697537.184200
tokyo,run3,"G,E","G,E",-,2516,179963.199999,13,61.132839,69.248944,-3961423.439976,3350213.123681,3697536.658089
tokyo,run3,"G,E","G,E",-,2517,179963.399999,13,61.252085,69.498939,-3961423.075764,3350213.932061,3697535.832935
tokyo,run3,"G,E","G,E",-,2518,179963.600000,13,61.219950,69.464478,-3961422.761024,3350214.947396,3697535.309219
tokyo,run3,"G,E","G,E",-,2519,179963.800000,13,61.190789,69.785866,-3961422.041415,3350215.816475,3697534.085795
tokyo,run3,"G,E","G,E",-,2520,179964.000000,13,61.038459,69.840874,-3961421.387682,3350216.815914,3697533.258444
tokyo,run3,"G,E","G,E",-,2521,179964.199999,13,60.903456,69.719726,-3961420.961627,3350217.995081,3697532.690446
tokyo,run3,"G,E","G,E",-,2522,179964.399999,13,60.842891,69.682427,-3961420.575875,3350219.180837,3697532.015605
tokyo,run3,"G,E","G,E",-,2523,179964.600000,13,60.930085,69.594261,-3961420.524970,3350220.508739,3697531.468843
tokyo,run3,"G,E","G,E",-,2524,179964.800000,13,60.866740,69.571437,-3961420.113418,3350221.769449,3697530.691778
tokyo,run3,"G,E","G,E",-,2525,179965.000000,13,60.944208,69.638034,-3961419.851948,3350223.016239,3697529.883794
tokyo,run3,"G,E","G,E",-,2526,179965.199999,13,60.836340,69.547719,-3961419.436730,3350224.395676,3697529.116575
tokyo,run3,"G,E","G,E",-,2527,179965.399999,13,60.644098,69.279364,-3961419.047881,3350225.852569,3697528.603927
tokyo,run3,"G,E","G,E",-,2528,179965.600000,13,60.462197,69.173658,-3961418.458331,3350227.197505,3697527.841086
tokyo,run3,"G,E","G,E",-,2529,179965.800000,13,60.216538,69.089866,-3961417.705048,3350228.494749,3697526.964032
tokyo,run3,"G,E","G,E",-,2530,179966.000000,13,59.926527,68.903055,-3961417.009612,3350229.984204,3697526.096073
tokyo,run3,"G,E","G,E",-,2531,179966.199999,12,54.935956,64.086399,-3961412.812553,3350233.268325,3697529.297859
tokyo,run3,"G,E","G,E",-,2532,179966.399999,12,54.736979,63.704466,-3961412.484525,3350234.994284,3697528.750510
tokyo,run3,"G,E","G,E",-,2533,179966.600000,12,54.705374,63.587502,-3961412.168988,3350236.611157,3697527.898145
tokyo,run3,"G,E","G,E",-,2534,179966.800000,12,55.052901,63.824555,-3961412.120299,3350238.045887,3697526.827518
tokyo,run3,"G,E","G,E",-,2535,179967.000000,12,55.111005,63.834266,-3961411.784003,3350239.573005,3697525.908736
tokyo,run3,"G,E","G,E",-,2536,179967.199999,12,55.146351,63.724507,-3961411.526403,3350241.197333,3697525.160282
tokyo,run3,"G,E","G,E",-,2537,179967.399999,12,55.132255,63.760806,-3961410.988691,3350242.651212,3697524.242180
tokyo,run3,"G,E","G,E",-,2538,179967.600000,12,54.769972,63.658910,-3961409.951531,3350244.106726,3697523.321302
tokyo,run3,"G,E","G,E",-,2539,179967.800000,12,54.982177,63.991182,-3961409.543630,3350245.583367,3697521.893571
tokyo,run3,"G,E","G,E",-,2540,179968.000000,12,55.630195,64.649797,-3961409.587099,3350247.041278,3697520.164685
tokyo,run3,"G,E","G,E",-,2541,179968.199999,12,55.253281,64.221363,-3961408.817922,3350248.716218,3697519.813542
tokyo,run3,"G,E","G,E",-,2542,179968.399999,12,54.858352,63.843684,-3961408.037464,3350250.557331,3697519.104847
tokyo,run3,"G,E","G,E",-,2543,179968.600000,12,54.633618,63.664577,-3961407.319277,3350252.256867,3697518.288753
tokyo,run3,"G,E","G,E",-,2544,179968.800000,12,54.298336,63.302357,-3961406.601958,3350254.101155,3697517.642242
tokyo,run3,"G,E","G,E",-,2545,179969.000000,12,54.036491,63.032522,-3961405.850514,3350255.797469,3697517.060403
tokyo,run3,"G,E","G,E",-,2546,179969.199999,11,47.806862,55.927938,-3961398.962598,3350258.334801,3697527.994597
tokyo,run3,"G,E","G,E",-,2547,179969.399999,12,51.813348,60.827811,-3961402.687385,3350259.488174,3697518.144407
tokyo,run3,"G,E","G,E",-,2548,179969.600000,12,51.668073,60.838969,-3961401.903042,3350261.198743,3697516.990840
tokyo,run3,"G,E","G,E",-,2549,179969.800000,12,51.502941,60.742231,-3961401.203132,3350263.021253,3697515.961059
tokyo,run3,"G,E","G,E",-,2550,179970.000000,12,51.680254,61.006803,-3961400.927096,3350264.971023,3697514.132406
tokyo,run3,"G,E","G,E",-,2551,179970.199999,12,52.812823,62.137724,-3961401.612846,3350266.834163,3697511.146816
tokyo,run3,"G,E","G,E",-,2552,179970.399999,12,54.382715,63.470778,-3961402.765021,3350268.601802,3697508.344489
tokyo,run3,"G,E","G,E",-,2553,179970.600000,12,68.897910,75.459000,-3961416.773004,3350269.699859,3697495.804225
tokyo,run3,"G,E","G,E",-,2554,179970.800000,13,57.262084,65.821581,-3961404.834480,3350272.363232,3697503.229582
tokyo,run3,"G,E","G,E",-,2555,179971.000000,13,57.720779,65.999864,-3961405.029827,3350274.407550,3697501.963401
tokyo,run3,"G,E","G,E",-,2556,179971.199999,12,52.398432,59.368162,-3961400.625909,3350277.372081,3697511.016856
tokyo,run3,"G,E","G,E",-,2557,179971.399999,15,63.628717,70.908803,-3961409.371251,3350276.293191,3697496.871285
tokyo,run3,"G,E","G,E",-,2558,179971.600000,14,63.667557,70.231178,-3961409.743834,3350278.612695,3697497.196030
tokyo,run3,"G,E","G,E",-,2559,179971.800000,14,63.221050,69.491866,-3961409.159350,3350280.669633,3697497.307427
tokyo,run3,"G,E","G,E",-,2560,179972.000000,13,65.950616,66.111557,-3961419.816628,3350284.859666,3697523.760126
tokyo,run3,"G,E","G,E",-,2561,179972.200000,14,62.721163,68.932007,-3961407.746702,3350284.638855,3697495.651625
tokyo,run3,"G,E","G,E",-,2562,179972.399999,14,62.749927,68.822763,-3961407.444793,3350286.737047,3697494.652394
tokyo,run3,"G,E","G,E",-,2563,179972.600000,14,63.360573,69.188537,-3961407.841331,3350288.993158,3697492.988410
tokyo,run3,"G,E","G,E",-,2564,179972.799999,14,64.528671,70.287784,-3961408.577823,3350291.335992,3697489.962791
tokyo,run3,"G,E","G,E",-,2565,179973.000000,14,66.112819,71.895535,-3961409.449686,3350293.478476,3697486.419232
tokyo,run3,"G,E","G,E",-,2566,179973.200000,14,66.868358,72.482237,-3961409.803119,3350295.579619,3697484.623913
tokyo,run3,"G,E","G,E",-,2567,179973.399999,14,67.418148,73.144465,-3961409.570359,3350297.421867,3697482.536234
tokyo,run3,"G,E","G,E",-,2568,179973.600000,15,59.707841,60.735774,-3961408.950635,3350303.618499,3697507.200040
tokyo,run3,"G,E","G,E",-,2569,179973.799999,15,59.670564,60.960017,-3961407.849130,3350305.261363,3697504.586209
tokyo,run3,"G,E","G,E",-,2570,179974.000000,15,59.449013,60.834608,-3961406.851096,3350307.128451,3697503.223074
tokyo,run3,"G,E","G,E",-,2571,179974.200000,16,56.318968,58.856811,-3961400.192336,3350307.739348,3697502.578085
tokyo,run3,"G,E","G,E",-,2572,179974.399999,15,54.574707,56.488260,-3961395.559868,3350309.246124,3697510.484341
tokyo,run3,"G,E","G,E",-,2573,179974.600000,17,55.239610,58.873601,-3961396.372734,3350310.811960,3697498.280987
tokyo,run3,"G,E","G,E",-,2574,179974.799999,17,54.912384,58.885316,-3961395.198076,3350312.698644,3697496.289833
tokyo,run3,"G,E","G,E",-,2575,179975.000000,16,54.338828,57.694046,-3961394.709356,3350315.445388,3697497.552696
tokyo,run3,"G,E","G,E",-,2576,179975.200000,14,58.106644,70.987015,-3961390.573232,3350315.716178,3697465.020438
tokyo,run3,"G,E","G,E",-,2577,179975.399999,16,52.899142,56.176639,-3961392.424227,3350320.322993,3697496.430452
tokyo,run3,"G,E","G,E",-,2578,179975.600000,15,55.254846,57.202555,-3961397.308808,3350323.830494,3697495.134931
tokyo,run3,"G,E","G,E",-,2579,179975.799999,16,52.575392,55.363744,-3961391.806302,3350325.196160,3697495.390583
tokyo,run3,"G,E","G,E",-,2580,179976.000000,14,57.672938,58.723659,-3961401.224179,3350329.077854,3697492.643134
tokyo,run3,"G,E","G,E",-,2581,179976.200000,15,55.847790,57.854778,-3961396.556292,3350329.908314,3697489.928218
tokyo,run3,"G,E","G,E",-,2582,179976.399999,14,51.896253,54.879094,-3961390.670232,3350332.514501,3697489.170081
tokyo,run3,"G,E","G,E",-,2583,179976.600000,15,57.540874,59.474995,-3961397.823336,3350334.053107,3697484.953504
tokyo,run3,"G,E","G,E",-,2584,179976.799999,15,52.134681,55.946189,-3961388.774112,3350335.612782,3697484.158659
tokyo,run3,"G,E","G,E",-,2585,179977.000000,15,51.597839,55.937905,-3961386.864172,3350337.198670,3697482.502351
tokyo,run3,"G,E","G,E",-,2586,179977.200000,16,53.089822,57.167132,-3961387.716980,3350338.492236,3697481.083558
tokyo,run3,"G,E","G,E",-,2587,179977.399999,15,53.434758,57.048723,-3961387.555194,3350340.422960,3697481.589889
tokyo,run3,"G,E","G,E",-,2588,179977.600000,15,54.595772,58.025204,-3961388.106031,3350341.901440,3697480.195109
tokyo,run3,"G,E","G,E",-,2589,179977.799999,15,55.366895,58.518207,-3961388.495479,3350343.772517,3697479.335305
tokyo,run3,"G,E","G,E",-,2590,179978.000000,15,55.773978,58.964872,-3961388.379380,3350345.703036,3697477.388167
tokyo,run3,"G,E","G,E",-,2591,179978.200000,15,55.730987,59.025630,-3961387.560059,3350347.625298,3697475.996145
tokyo,run3,"G,E","G,E",-,2592,179978.399999,15,55.606849,59.149368,-3961386.606122,3350349.552415,3697474.055422
tokyo,run3,"G,E","G,E",-,2593,179978.600000,14,62.691396,71.655568,-3961387.581267,3350347.226653,3697450.183678
tokyo,run3,"G,E","G,E",-,2594,179978.799999,14,63.049661,72.006774,-3961387.304768,3350349.205854,3697448.573628
tokyo,run3,"G,E","G,E",-,2595,179979.000000,12,52.786664,63.454622,-3961377.102319,3350354.081851,3697454.307229
tokyo,run3,"G,E","G,E",-,2596,179979.200000,12,52.539905,63.410887,-3961376.264599,3350356.312994,3697452.711261
tokyo,run3,"G,E","G,E",-,2597,179979.399999,12,52.214328,63.429356,-3961375.210966,3350358.442101,3697451.057568
tokyo,run3,"G,E","G,E",-,2598,179979.600000,11,66.035824,73.848540,-3961389.601666,3350360.228535,3697439.216047
tokyo,run3,"G,E","G,E",-,2599,179979.799999,11,51.184341,62.907589,-3961372.946014,3350362.910767,3697448.489019
tokyo,run3,"G,E","G,E",-,2600,179980.000000,12,50.995494,63.252510,-3961371.713686,3350364.640558,3697446.799185
tokyo,run3,"G,E","G,E",-,2601,179980.200000,13,55.001200,65.075713,-3961376.382156,3350366.573090,3697444.662167
tokyo,run3,"G,E","G,E",-,2602,179980.399999,14,62.155110,71.098160,-3961382.362692,3350366.454078,3697438.842723
tokyo,run3,"G,E","G,E",-,2603,179980.600000,14,62.626770,71.439248,-3961382.187917,3350368.141832,3697437.749365
tokyo,run3,"G,E","G,E",-,2604,179980.799999,14,77.299252,84.153306,-3961395.572343,3350369.285470,3697424.364893
tokyo,run3,"G,E","G,E",-,2605,179981.000000,15,69.290689,77.515661,-3961386.635938,3350370.011775,3697430.656160
tokyo,run3,"G,E","G,E",-,2606,179981.200000,13,67.559201,69.139873,-3961391.934509,3350374.630660,3697455.238166
tokyo,run3,"G,E","G,E",-,2607,179981.399999,13,67.934926,69.320944,-3961392.302351,3350377.049804,3697454.216081
tokyo,run3,"G,E","G,E",-,2608,179981.600000,14,68.017023,73.793312,-3961387.166075,3350378.527854,3697432.923725
tokyo,run3,"G,E","G,E",-,2609,179981.799999,13,68.353050,69.529909,-3961392.480562,3350381.919546,3697451.425143
tokyo,run3,"G,E","G,E",-,2610,179982.000000,12,66.302501,67.709871,-3961389.939713,3350385.046401,3697449.591742
tokyo,run3,"G,E","G,E",-,2611,179982.200000,11,61.574282,62.721995,-3961385.041861,3350389.339933,3697454.009817
tokyo,run3,"G,E","G,E",-,2612,179982.399999,11,62.062507,63.210613,-3961385.276264,3350391.518492,3697451.731261
tokyo,run3,"G,E","G,E",-,2613,179982.600000,11,62.088264,63.189315,-3961384.960079,3350393.827671,3697450.422365
tokyo,run3,"G,E","G,E",-,2614,179982.799999,13,67.404041,68.257803,-3961390.472745,3350394.506497,3697445.631167
tokyo,run3,"G,E","G,E",-,2615,179983.000000,13,67.118408,67.866005,-3961389.988874,3350397.025951,3697445.101631
tokyo,run3,"G,E","G,E",-,2616,179983.200000,13,68.031628,68.666709,-3961390.637920,3350399.036912,3697443.861479
tokyo,run3,"G,E","G,E",-,2617,179983.399999,13,69.487504,69.489096,-3961396.991785,3350405.076535,3697448.471382
tokyo,run3,"G,E","G,E",-,2618,179983.600000,13,69.164262,69.167738,-3961396.088353,3350407.276702,3697447.851522
tokyo,run3,"G,E","G,E",-,2619,179983.799999,13,68.943540,68.951606,-3961395.318060,3350409.453163,3697447.328485
tokyo,run3,"G,E","G,E",-,2620,179984.000000,13,69.213852,69.219575,-3961395.189936,3350411.673227,3697445.193507
tokyo,run3,"G,E","G,E",-,2621,179984.200000,13,69.146736,69.150635,-3961394.698953,3350413.996804,3697443.363039
tokyo,run3,"G,E","G,E",-,2622,179984.399999,13,68.489166,68.491982,-3961393.615943,3350416.533414,3697442.051524
tokyo,run3,"G,E","G,E",-,2623,179984.600000,13,67.417690,67.417778,-3961391.305378,3350418.441585,3697441.548045
tokyo,run3,"G,E","G,E",-,2624,179984.799999,13,66.611812,66.615066,-3961389.343904,3350420.361887,3697440.988964
tokyo,run3,"G,E","G,E",-,2625,179985.000000,13,66.397272,66.399895,-3961388.537776,3350422.548947,3697440.001627
tokyo,run3,"G,E","G,E",-,2626,179985.200000,13,66.294745,66.308663,-3961387.712582,3350424.619438,3697437.694448
tokyo,run3,"G,E","G,E",-,2627,179985.399999,13,66.838938,66.870312,-3961387.685976,3350426.581688,3697434.791502
tokyo,run3,"G,E","G,E",-,2628,179985.600000,13,67.406485,67.462966,-3961387.684210,3350428.590421,3697431.791376
tokyo,run3,"G,E","G,E",-,2629,179985.799999,12,67.232628,67.396407,-3961386.575050,3350430.742037,3697427.739490
tokyo,run3,"G,E","G,E",-,2630,179986.000000,12,67.232666,67.334519,-3961386.252765,3350432.949966,3697427.818925
tokyo,run3,"G,E","G,E",-,2631,179986.200000,12,66.952689,67.029658,-3961385.380436,3350435.074593,3697427.673548
tokyo,run3,"G,E","G,E",-,2632,179986.399999,12,65.443439,65.517722,-3961382.987690,3350437.476325,3697428.210022
tokyo,run3,"G,E","G,E",-,2633,179986.600000,12,65.272801,65.339181,-3961382.061440,3350439.505750,3697427.662405
tokyo,run3,"G,E","G,E",-,2634,179986.799999,12,65.243711,65.305945,-3961381.114370,3350441.335708,3697427.149694
tokyo,run3,"G,E","G,E",-,2635,179987.000000,12,64.754667,64.870910,-3961379.484303,3350443.226782,3697425.412861
tokyo,run3,"G,E","G,E",-,2636,179987.200000,12,65.250933,65.347838,-3961379.481800,3350445.207087,3697424.178518
tokyo,run3,"G,E","G,E",-,2637,179987.399999,11,69.657008,69.987343,-3961384.669950,3350448.198580,3697410.414771
tokyo,run3,"G,E","G,E",-,2638,179987.600000,13,69.152982,69.153497,-3961384.355468,3350449.619468,3697420.665362
tokyo,run3,"G,E","G,E",-,2639,179987.799999,13,69.875141,69.877924,-3961384.396751,3350451.253271,3697420.642675
tokyo,run3,"G,E","G,E",-,2640,179988.000000,13,70.813206,70.851640,-3961385.274327,3350453.342239,3697420.743462
tokyo,run3,"G,E","G,E",-,2641,179988.200000,13,70.973605,71.042404,-3961385.087104,3350455.548559,3697420.319698
tokyo,run3,"G,E","G,E",-,2642,179988.399999,12,66.581790,66.638812,-3961377.877461,3350457.773766,3697415.916026
tokyo,run3,"G,E","G,E",-,2643,179988.600000,12,66.758680,66.847637,-3961377.241266,3350459.593233,3697413.790107
tokyo,run3,"G,E","G,E",-,2644,179988.799999,12,66.656978,66.806199,-3961376.458829,3350461.660690,3697411.023802
tokyo,run3,"G,E","G,E",-,2645,179989.000000,11,60.944707,61.357497,-3961369.589316,3350465.786530,3697410.107993
tokyo,run3,"G,E","G,E",-,2646,179989.200000,10,58.183759,59.794705,-3961364.326539,3350467.579577,3697402.630556
tokyo,run3,"G,E","G,E",-,2647,179989.399999,10,59.799962,61.061040,-3961365.796451,3350469.206760,3697402.078026
tokyo,run3,"G,E","G,E",-,2648,179989.600000,10,60.190879,61.417580,-3961365.784605,3350471.203906,3697400.522374
tokyo,run3,"G,E","G,E",-,2649,179989.799999,10,59.241423,60.643584,-3961364.088836,3350473.463984,3697398.991727
tokyo,run3,"G,E","G,E",-,2650,179990.000000,10,59.942254,61.277578,-3961364.608042,3350475.539537,3697396.993901
tokyo,run3,"G,E","G,E",-,2651,179990.200000,11,60.126225,61.612710,-3961363.719658,3350476.979081,3697395.397281
tokyo,run3,"G,E","G,E",-,2652,179990.399999,12,68.450188,68.455020,-3961375.009506,3350477.840084,3697404.295099
tokyo,run3,"G,E","G,E",-,2653,179990.600000,12,68.533838,68.533841,-3961374.625859,3350479.807642,3697404.347729
tokyo,run3,"G,E","G,E",-,2654,179990.799999,12,68.158809,68.159902,-3961373.364832,3350481.631518,3697403.342624
tokyo,run3,"G,E","G,E",-,2655,179991.000000,12,67.934681,67.935301,-3961372.893249,3350483.903905,3697401.960511
tokyo,run3,"G,E","G,E",-,2656,179991.200000,12,68.205413,68.205616,-3961373.107717,3350486.102201,3697399.968737
tokyo,run3,"G,E","G,E",-,2657,179991.399999,11,63.427059,63.431276,-3961367.043677,3350489.742252,3697402.193259
tokyo,run3,"G,E","G,E",-,2658,179991.600000,11,63.010246,63.010609,-3961366.147428,3350491.955892,3697402.051852
tokyo,run3,"G,E","G,E",-,2659,179991.799999,11,62.759353,62.762116,-3961365.464638,3350494.146080,3697402.188321
tokyo,run3,"G,E","G,E",-,2660,179992.000000,12,68.287378,68.309859,-3961371.552924,3350493.988777,3697397.846218
tokyo,run3,"G,E","G,E",-,2661,179992.200000,11,61.896582,61.904533,-3961363.477112,3350498.372552,3697401.201958
tokyo,run3,"G,E","G,E",-,2662,179992.399999,12,51.001585,54.948995,-3961346.508259,3350499.950879,3697381.065197
tokyo,run3,"G,E","G,E",-,2663,179992.600000,10,65.328198,65.360734,-3961368.470622,3350502.212972,3697387.205014
tokyo,run3,"G,E","G,E",-,2664,179992.799999,11,61.192064,61.192443,-3961362.161891,3350504.633403,3697395.651793
tokyo,run3,"G,E","G,E",-,2665,179993.000000,11,61.878531,61.880398,-3961363.074079,3350506.556111,3697393.404226
tokyo,run3,"G,E","G,E",-,2666,179993.200000,11,62.475196,62.476537,-3961363.225027,3350508.054104,3697391.774676
tokyo,run3,"G,E","G,E",-,2667,179993.399999,11,73.487494,74.186621,-3961378.077864,3350508.251505,3697392.512812
tokyo,run3,"G,E","G,E",-,2668,179993.600000,11,66.468864,66.565097,-3961366.317889,3350509.882572,3697392.276923
tokyo,run3,"G,E","G,E",-,2669,179993.799999,11,66.530360,66.619246,-3961365.466733,3350511.323402,3697391.658992
tokyo,run3,"G,E","G,E",-,2670,179994.000000,11,65.810583,65.880543,-3961363.906224,3350513.203960,3697390.959703
tokyo,run3,"G,E","G,E",-,2671,179994.200000,11,65.910671,65.971475,-3961363.490150,3350514.850995,3697389.625059
tokyo,run3,"G,E","G,E",-,2672,179994.399999,11,66.005494,66.050878,-3961362.943979,3350516.378131,3697388.222900
tokyo,run3,"G,E","G,E",-,2673,179994.600000,12,59.780641,60.340305,-3961351.964222,3350517.366699,3697380.807469
tokyo,run3,"G,E","G,E",-,2674,179994.799999,12,60.059323,60.807147,-3961351.895163,3350518.800590,3697377.407938
tokyo,run3,"G,E","G,E",-,2675,179995.000000,13,62.058230,62.873562,-3961353.282989,3350519.269200,3697374.572676
tokyo,run3,"G,E","G,E",-,2676,179995.200000,13,62.109284,62.984906,-3961352.918473,3350520.916406,3697372.942231
tokyo,run3,"G,E","G,E",-,2677,179995.399999,13,61.799516,62.703520,-3961352.183949,3350522.744529,3697371.937603
tokyo,run3,"G,E","G,E",-,2678,179995.600000,13,61.562189,62.466631,-3961351.675744,3350524.636545,3697370.901736
tokyo,run3,"G,E","G,E",-,2679,179995.799999,12,57.100649,57.364823,-3961347.458289,3350530.202075,3697379.256578
tokyo,run3,"G,E","G,E",-,2680,179996.000000,11,51.570439,53.370376,-3961342.375906,3350533.900222,3697367.374352
tokyo,run3,"G,E","G,E",-,2681,179996.200000,11,51.537518,53.258034,-3961342.327931,3350535.857994,3697366.400422
tokyo,run3,"G,E","G,E",-,2682,179996.399999,11,51.675991,53.428625,-3961342.111925,3350537.439015,3697365.161037
tokyo,run3,"G,E","G,E",-,2683,179996.600000,10,53.651967,57.790192,-3961338.714341,3350533.842175,3697358.677624
tokyo,run3,"G,E","G,E",-,2684,179996.799999,10,53.471896,57.551678,-3961338.548056,3350535.854982,3697357.579040
tokyo,run3,"G,E","G,E",-,2685,179997.000000,10,53.551426,57.785368,-3961338.079153,3350537.254648,3697356.273628
tokyo,run3,"G,E","G,E",-,2686,179997.200000,10,53.679135,57.906909,-3961337.682280,3350538.666178,3697355.639876
tokyo,run3,"G,E","G,E",-,2687,179997.399999,10,53.570922,57.746651,-3961337.606987,3350540.588172,3697354.524229
tokyo,run3,"G,E","G,E",-,2688,179997.600000,12,53.198433,63.982914,-3961333.778254,3350540.969246,3697334.521343
tokyo,run3,"G,E","G,E",-,2689,179997.799999,12,54.126722,64.850303,-3961334.444408,3350542.456273,3697332.441822
