epoch,tow,ecef_x,ecef_y,ecef_z,error_m,sub50cm,fix,false_fix,source
8199,189110.59999990463,-3959472.335566431,3350034.4818109698,3699836.655894545,31.039324559179626,0,0,0,retained_production
8200,189110.79999899864,-3959472.23907954,3350034.557445815,3699836.6596472305,31.016992572963492,0,0,0,retained_production
8201,189111.0,-3959472.2089236323,3350034.633464563,3699836.6838845527,31.03299884331206,0,0,0,retained_production
8202,189111.20000004768,-3959472.122097193,3350034.670306453,3699836.666373742,31.02605998812511,0,0,0,retained_production
8203,189111.39999890327,-3959472.0856977873,3350034.7365808156,3699836.687221738,31.02821941121337,0,0,0,retained_production
8204,189111.59999990463,-3959472.0560882096,3350034.79123834,3699836.689673153,31.043200882287884,0,0,0,retained_production
8205,189111.79999899864,-3959472.0022809515,3350034.840559677,3699836.6835470297,31.03780637078616,0,0,0,retained_production
8206,189112.0,-3959471.9672107417,3350034.882304068,3699836.6978913695,31.035481341860876,0,0,0,retained_production
8207,189112.20000004768,-3959471.9254407817,3350034.914699027,3699836.695468513,31.034833375469027,0,0,0,retained_production
8208,189112.39999890327,-3959471.9166467856,3350034.953362777,3699836.7066768524,31.047213708698614,0,0,0,retained_production
8209,189112.59999990463,-3959471.882653709,3350034.994695156,3699836.689287869,31.04513505121546,0,0,0,retained_production
8210,189112.79999899864,-3959471.8298846213,3350035.0034596385,3699836.6733609126,31.029532668292255,0,0,0,retained_production
8211,189113.0,-3959471.8193389415,3350035.0145820277,3699836.673097146,31.035287733272742,0,0,0,retained_production
8212,189113.20000004768,-3959471.8213878493,3350035.0333476095,3699836.692387253,31.03136137905738,0,0,0,retained_production
8213,189113.39999890327,-3959471.81659315,3350035.0307090655,3699836.682270331,31.032649444348003,0,0,0,retained_production
8214,189113.59999990463,-3959471.821122427,3350035.0257074186,3699836.6845740923,31.036896471003832,0,0,0,retained_production
8215,189113.79999899864,-3959471.813404331,3350035.0267883474,3699836.6836494976,31.030488396881804,0,0,0,retained_production
8216,189114.0,-3959471.8229209166,3350035.0275062835,3699836.6913513807,31.034832723338038,0,0,0,retained_production
8217,189114.20000004768,-3959471.821292812,3350035.0219688932,3699836.6785193537,31.04086486403082,0,0,0,retained_production
8218,189114.39999890327,-3959471.8206389067,3350035.0267279167,3699836.6819089307,31.03739055203194,0,0,0,retained_production
8219,189114.59999990463,-3959471.8186828108,3350035.0259462204,3699836.6797913914,31.036924738794983,0,0,0,retained_production
8220,189114.79999899864,-3959471.8144744853,3350035.0187185425,3699836.6792838983,31.03572528061566,0,0,0,retained_production
8221,189115.0,-3959471.8125767205,3350035.0195261994,3699836.677691575,31.034606252361318,0,0,0,retained_production
8222,189115.20000004768,-3959471.8174163285,3350035.0208998397,3699836.6827313034,31.036011810498962,0,0,0,retained_production
8223,189115.39999890327,-3959471.8176564737,3350035.0191305703,3699836.6816617437,31.037215321365572,0,0,0,retained_production
8224,189115.59999990463,-3959471.816846993,3350035.0196570074,3699836.6849044096,31.034917142658443,0,0,0,retained_production
8225,189115.79999899864,-3959471.82084802,3350035.017519961,3699836.686500845,31.038198423303854,0,0,0,retained_production
8226,189116.0,-3959471.8212774075,3350035.0197319603,3699836.685441537,31.038388722968428,0,0,0,retained_production
8227,189116.20000004768,-3959471.8151504477,3350035.015453282,3699836.675657905,31.03888790458497,0,0,0,retained_production
8228,189116.39999890327,-3959471.821103396,3350035.0126613723,3699836.683894355,31.04101396767645,0,0,0,retained_production
8229,189116.59999990463,-3959471.805512358,3350035.0104294787,3699836.659689899,31.039442520938145,0,0,0,retained_production
8230,189116.79999899864,-3959471.8177442783,3350035.01526487,3699836.675311107,31.041286113713543,0,0,0,retained_production
8231,189117.0,-3959471.8097831085,3350035.013759735,3699836.6639526677,31.040140177544153,0,0,0,retained_production
8232,189117.20000004768,-3959471.821416576,3350035.014987178,3699836.674760638,31.044711539047952,0,0,0,retained_production
8233,189117.39999890327,-3959471.8012723066,3350035.009631154,3699836.6580908443,31.03682599478781,0,0,0,retained_production
8234,189117.59999990463,-3959471.8225397356,3350035.0125192087,3699836.6735588564,31.046924408041754,0,0,0,retained_production
8235,189117.79999899864,-3959471.817934437,3350035.011506492,3699836.6627448834,31.048216358336994,0,0,0,retained_production
8236,189118.0,-3959471.822407558,3350035.0099945962,3699836.6683318983,31.049910598956675,0,0,0,retained_production
8237,189118.20000004768,-3959471.817723361,3350035.065881396,3699836.5959116723,31.062343615013862,0,0,0,retained_production
8238,189118.39999890327,-3959471.798323263,3350035.06275802,3699836.5873612007,31.050790496383904,0,0,0,retained_production
8239,189118.59999990463,-3959471.806414997,3350035.0575356185,3699836.591716867,31.057154670616498,0,0,0,retained_production
8240,189118.79999899864,-3959471.814504787,3350035.11317984,3699836.524788743,31.078174422452083,0,0,0,retained_production
8241,189119.0,-3959471.8255184344,3350035.155257449,3699836.46609956,31.1020325327183,0,0,0,retained_production
8242,189119.20000004768,-3959471.8322746996,3350035.1997884074,3699836.4088353612,31.121105474459984,0,0,0,retained_production
8243,189119.39999890327,-3959471.8353456073,3350035.247781665,3699836.3514697445,31.13629718779849,0,0,0,retained_production
8244,189119.59999990463,-3959471.836002771,3350035.2466232046,3699836.3555390183,31.135309231179882,0,0,0,retained_production
8245,189119.79999899864,-3959471.856364275,3350035.25420089,3699836.3653106596,31.145788384795857,0,0,0,retained_production
8246,189120.0,-3959471.835723303,3350035.248123068,3699836.357347303,31.133815247846695,0,0,0,retained_production
8247,189120.20000004768,-3959471.8553934474,3350035.2536275936,3699836.36530735,31.145136338440086,0,0,0,retained_production
8248,189120.40000009537,-3959471.84803809,3350035.250586482,3699836.3560302486,31.14407677492384,0,0,0,retained_production
8249,189120.59999990463,-3959471.8463829514,3350035.2454839475,3699836.359612601,31.14249271993979,0,0,0,retained_production
8250,189120.79999995232,-3959471.846579051,3350035.2478692746,3699836.3573647253,31.143010582538757,0,0,0,retained_production
8251,189121.0,-3959471.841143561,3350035.2458166145,3699836.3527250933,31.141156462899495,0,0,0,retained_production
8252,189121.199999094,-3959471.8448204016,3350035.245367947,3699836.3513470585,31.145010307159783,0,0,0,retained_production
8253,189121.39999890327,-3959471.8503949987,3350035.2470039385,3699836.355984475,31.147101399398117,0,0,0,retained_production
8254,189121.59999990463,-3959471.849251734,3350035.2494148016,3699836.353583966,31.146555833362317,0,0,0,retained_production
8255,189121.79999995232,-3959471.850180224,3350035.250561053,3699836.3583035227,31.14484137180587,0,0,0,retained_production
8256,189122.0,-3959471.836124688,3350035.2448790227,3699836.3488429636,31.13898797812722,0,0,0,retained_production
8257,189122.20000004768,-3959471.8421600643,3350035.245972825,3699836.3539171093,31.141418891583267,0,0,0,retained_production
8258,189122.39999890327,-3959471.842247778,3350035.24564017,3699836.348444238,31.14410364757256,0,0,0,retained_production
8259,189122.59999990463,-3959471.842373892,3350035.2458173544,3699836.354862885,31.141208324636754,0,0,0,retained_production
8260,189122.79999899864,-3959471.843500642,3350035.242088617,3699836.353395304,31.143893917552905,0,0,0,retained_production
8261,189123.0,-3959471.84943505,3350035.2961416338,3699836.2793870503,31.167612963550837,0,0,0,retained_production
8262,189123.20000004768,-3959471.854106096,3350035.3518129056,3699836.205454687,31.190032560367673,0,0,0,retained_production
8263,189123.39999890327,-3959471.8673956296,3350035.399937712,3699836.1293115504,31.223085782016003,0,0,0,retained_production
8264,189123.59999990463,-3959471.871636038,3350035.456602697,3699836.055316266,31.245400631291005,0,0,0,retained_production
8265,189123.79999899864,-3959471.8770726975,3350035.5125627797,3699835.980865863,31.2693892103328,0,0,0,retained_production
8266,189124.0,-3959471.887689295,3350035.5648587616,3699835.904372232,31.29994553848304,0,0,0,retained_production
8267,189124.20000004768,-3959471.8977024416,3350035.6181312264,3699835.827828724,31.33000262765074,0,0,0,retained_production
8268,189124.40000009537,-3959471.9064934603,3350035.672732532,3699835.7515789256,31.358790246149333,0,0,0,retained_production
8269,189124.59999895096,-3959471.9250758956,3350035.7215579334,3699835.670258528,31.39999518536088,0,0,0,retained_production
8270,189124.79999899864,-3959471.9509207117,3350035.7669476722,3699835.584457316,31.45057864327433,0,0,0,retained_production
8271,189125.0,-3959471.958637021,3350035.823415208,3699835.5082323006,31.47871613020267,0,0,0,retained_production
8272,189125.20000004768,-3959471.978147734,3350035.8743051263,3699835.4246114325,31.5220036135091,0,0,0,retained_production
8273,189125.40000009537,-3959472.011352781,3350035.919762636,3699835.331427859,31.583032784100293,0,0,0,retained_production
8274,189125.59999895096,-3959472.0483210445,3350035.9651255193,3699835.234486627,31.649314504211954,0,0,0,retained_production
8275,189125.79999899864,-3959472.080217749,3350036.0140260584,3699835.1399624674,31.709546121585635,0,0,0,retained_production
8276,189126.0,-3959472.1352406177,3350036.056795232,3699835.0264047403,31.80023089893643,0,0,0,retained_production
8277,189126.20000004768,-3959472.181300846,3350036.1046058172,3699834.9180708025,31.879906179628865,0,0,0,retained_production
8278,189126.40000009537,-3959472.2160398895,3350036.157223165,3699834.8176996256,31.94532307979964,0,0,0,retained_production
8279,189126.59999895096,-3959472.2610565154,3350036.2095874446,3699834.706735829,32.02492720161294,0,0,0,retained_production
8280,189126.79999899864,-3959472.2789244903,3350036.267865653,3699834.6196870785,32.06890432989113,0,0,0,retained_production
8281,189127.0,-3959472.286307103,3350036.3279114696,3699834.5424577645,32.0991091795632,0,0,0,retained_production
8282,189127.20000004768,-3959472.3122237683,3350036.3877551234,3699834.4457450747,32.15483066255163,0,0,0,retained_production
8283,189127.40000009537,-3959472.321537188,3350036.448553758,3699834.366141472,32.18822640436552,0,0,0,retained_production
8284,189127.59999895096,-3959472.3321986725,3350036.5099484865,3699834.284741917,32.22379010122993,0,0,0,retained_production
8285,189127.79999899864,-3959472.3428927986,3350036.571930809,3699834.202963067,32.25972337832902,0,0,0,retained_production
8286,189128.0,-3959472.361093559,3350036.6361765866,3699834.111280944,32.30670295107693,0,0,0,retained_production
8287,189128.199999094,-3959472.371477144,3350036.6993248877,3699834.0291546783,32.34288861501469,0,0,0,retained_production
8288,189128.40000009537,-3959472.3845018325,3350036.7641191385,3699833.942896396,32.383308927261325,0,0,0,retained_production
8289,189128.59999895096,-3959472.3973044287,3350036.8297463832,3699833.8563097063,32.4238426849681,0,0,0,retained_production
8290,189128.79999995232,-3959472.403733237,3350036.892825228,3699833.7790462747,32.45515569075811,0,0,0,retained_production
8291,189129.0,-3959472.414144716,3350036.9589506844,3699833.6949455123,32.49292586006007,0,0,0,retained_production
8292,189129.199999094,-3959472.423539924,3350037.025198759,3699833.612010295,32.52953297435123,0,0,0,retained_production
8293,189129.40000009537,-3959472.429000086,3350037.0887225852,3699833.535945125,32.560184502498565,0,0,0,retained_production
8294,189129.59999895096,-3959472.439718463,3350037.1582784518,3699833.4489728254,32.599901232409856,0,0,0,retained_production
8295,189129.79999995232,-3959472.4499520618,3350037.228611983,3699833.362003345,32.63938926239828,0,0,0,retained_production
8296,189130.0,-3959472.4554631086,3350037.293504758,3699833.2852076343,32.67106390579802,0,0,0,retained_production
8297,189130.199999094,-3959472.4678857713,3350037.370987387,3699833.189795096,32.71602493750445,0,0,0,retained_production
8298,189130.40000009537,-3959472.4778682715,3350037.446388325,3699833.0990693704,32.757301968239496,0,0,0,retained_production
8299,189130.59999895096,-3959472.4879954453,3350037.524896343,3699833.0055630235,32.79994472010416,0,0,0,retained_production
8300,189130.79999995232,-3959472.4960139003,3350037.6006811354,3699832.916969366,32.83915027260419,0,0,0,retained_production
8301,189131.0,-3959472.5022531734,3350037.6731340163,3699832.8334867596,32.87515182811114,0,0,0,retained_production
8302,189131.199999094,-3959472.508856,3350037.750654697,3699832.7452134546,32.913409847737526,0,0,0,retained_production
8303,189131.40000009537,-3959472.5132543296,3350037.818383599,3699832.6683563963,32.94588007269102,0,0,0,retained_production
8304,189131.59999895096,-3959472.5175057002,3350037.887545211,3699832.590547342,32.9787682505854,0,0,0,retained_production
8305,189131.79999995232,-3959472.5213478827,3350037.953523745,3699832.5162468064,33.01028483250458,0,0,0,retained_production
8306,189132.0,-3959472.524950972,3350038.025354885,3699832.4370904663,33.043474174582094,0,0,0,retained_production
8307,189132.199999094,-3959472.528403656,3350038.0935219238,3699832.361601178,33.075491871211256,0,0,0,retained_production
8308,189132.40000009537,-3959472.531489346,3350038.1632122686,3699832.2853133557,33.10766251293716,0,0,0,retained_production
8309,189132.59999895096,-3959472.5346651482,3350038.230661674,3699832.2111462452,33.1394147455924,0,0,0,retained_production
8310,189132.79999995232,-3959472.5368576017,3350038.3024738017,3699832.134269618,33.17139058547074,0,0,0,retained_production
8311,189133.0,-3959472.5389727983,3350038.373306959,3699832.0585501585,33.20312747770245,0,0,0,retained_production
8312,189133.199999094,-3959472.5423835614,3350038.438445965,3699831.9867870817,33.234955543004155,0,0,0,retained_production
8313,189133.40000009537,-3959472.543038117,3350038.512393103,3699831.9101881124,33.266046936448596,0,0,0,retained_production
8314,189133.59999895096,-3959472.544416435,3350038.5832531187,3699831.835797316,33.29729894799454,0,0,0,retained_production
8315,189133.79999995232,-3959472.543266359,3350038.660097861,3699831.7588833156,33.32724776909037,0,0,0,retained_production
8316,189134.0,-3959472.540747463,3350038.739144226,3699831.6816298594,33.35625827929162,0,0,0,retained_production
8317,189134.199999094,-3959472.53853651,3350038.8163981456,3699831.6058575665,33.385296894753495,0,0,0,retained_production
8318,189134.40000009537,-3959472.535999857,3350038.893411378,3699831.530839908,33.412858765536015,0,0,0,retained_production
8319,189134.59999895096,-3959472.524651228,3350038.986160546,3699831.45120021,33.43491779452105,0,0,0,retained_production
8320,189134.79999995232,-3959472.521470574,3350039.0627882257,3699831.377597276,33.46386714955414,0,0,0,retained_production
8321,189135.0,-3959472.5179966567,3350039.0755645647,3699831.377570987,33.46755176026018,0,0,0,retained_production
8322,189135.199999094,-3959472.5154196215,3350039.1065130355,3699831.382029744,33.47396288672781,0,0,0,retained_production
8323,189135.40000009537,-3959472.5054859887,3350039.1309151785,3699831.3918667277,33.478009479747946,0,0,0,retained_production
8324,189135.59999895096,-3959472.4777044957,3350039.1574914143,3699831.39904274,33.47422143190998,0,0,0,retained_production
8325,189135.79999995232,-3959472.438347643,3350039.1991071575,3699831.3995877914,33.469358002478124,0,0,0,retained_production
8326,189136.0,-3959472.3841992365,3350039.2209640127,3699831.3914709734,33.46742290279372,0,0,0,retained_production
8327,189136.199999094,-3959472.330294235,3350039.2366449316,3699831.3791761217,33.47387561046969,0,0,0,retained_production
8328,189136.39999890327,-3959472.2784248237,3350039.3169574975,3699831.2959441887,33.52205756993136,0,0,0,retained_production
8329,189136.59999990463,-3959472.2046454432,3350039.424222981,3699831.2168003614,33.55117438879382,0,0,0,retained_production
8330,189136.79999995232,-3959472.156939903,3350039.509177936,3699831.1349537973,33.60978974069529,0,0,0,retained_production
8331,189137.0,-3959472.104836595,3350039.6035594307,3699831.054306992,33.6682862003572,0,0,0,retained_production
8332,189137.199999094,-3959472.0697031035,3350039.683835232,3699830.9732800256,33.74605345532462,0,0,0,retained_production
8333,189137.39999890327,-3959472.030013337,3350039.773950229,3699830.89324876,33.82269445193245,0,0,0,retained_production
8334,189137.59999990463,-3959471.964121968,3350039.900317434,3699830.8134821244,33.8753974479197,0,0,0,retained_production
8335,189137.79999995232,-3959471.9361353796,3350039.9859847645,3699830.7349913805,33.96603752347038,0,0,0,retained_production
8336,189138.0,-3959471.891048999,3350040.098345025,3699830.6556716785,34.04401184366366,0,0,0,retained_production
8337,189138.199999094,-3959471.8699310957,3350040.18488428,3699830.579083284,34.14487957194029,0,0,0,retained_production
8338,189138.39999890327,-3959471.8284390434,3350040.3043333874,3699830.4995437176,34.2317213761087,0,0,0,retained_production
8339,189138.59999990463,-3959471.723881886,3350040.4565308033,3699830.4781854698,34.23056367282874,0,0,0,retained_production
8340,189138.79999995232,-3959471.626667516,3350040.570413924,3699830.4039976867,34.271844102120994,0,0,0,retained_production
8341,189139.0,-3959471.564357493,3350040.6900349925,3699830.2821692554,34.3683845729603,0,0,0,retained_production
8342,189139.199999094,-3959471.467360192,3350040.8222639975,3699830.211536302,34.405114473386625,0,0,0,retained_production
8343,189139.39999890327,-3959471.3565018177,3350040.9829023266,3699830.1290362524,34.431834198403436,0,0,0,retained_production
8344,189139.59999990463,-3959471.2920951503,3350041.232601229,3699830.144217493,34.423566874269106,0,0,0,retained_production
8345,189139.79999995232,-3959471.2750081373,3350041.6237493083,3699830.1908725295,34.41380116571359,0,0,0,retained_production
8346,189140.0,-3959471.162928804,3350041.8556255978,3699830.0835540392,34.444963438229586,0,0,0,retained_production
8347,189140.199999094,-3959471.0781225637,3350042.0727726836,3699830.094032013,34.431542980829526,0,0,0,retained_production
8348,189140.39999890327,-3959471.007831945,3350042.271724058,3699829.9694415755,34.50561246280356,0,0,0,retained_production
8349,189140.59999990463,-3959470.8466090346,3350042.6038534404,3699829.716171798,34.54783554083199,0,0,0,retained_production
8350,189140.79999995232,-3959470.710945274,3350042.922543065,3699829.4428269197,34.60830579386788,0,0,0,retained_production
8351,189141.0,-3959470.5907256613,3350043.269751164,3699829.204998134,34.63376041713617,0,0,0,retained_production
8352,189141.199999094,-3959470.483566452,3350043.417034227,3699828.9502048315,34.68900781306145,0,0,0,retained_production
8353,189141.39999890327,-3959470.3278912543,3350043.530768518,3699828.608999297,34.73819380020459,0,0,0,retained_production
8354,189141.59999990463,-3959470.127919181,3350043.572042989,3699828.2120942236,34.772058789660264,0,0,0,retained_production
8355,189141.79999995232,-3959469.9059478235,3350043.7457373757,3699827.5653352225,34.8930942311547,0,0,0,retained_production
8356,189142.0,-3959469.9939008877,3350044.604433067,3699827.3960105493,34.82112113762772,0,0,0,retained_production
8357,189142.199999094,-3959470.1103174584,3350045.4285269943,3699827.259910172,34.72871593690272,0,0,0,retained_production
8358,189142.39999890327,-3959470.203016208,3350045.749527813,3699827.15858459,34.64319730091963,0,0,0,retained_production
8359,189142.59999990463,-3959470.1766309403,3350046.295478927,3699826.5654149977,34.69046847633243,0,0,0,retained_production
8360,189142.79999995232,-3959470.145773615,3350046.501771425,3699826.277175505,34.58571611194787,0,0,0,retained_production
8361,189143.0,-3959470.1209103717,3350046.7052967055,3699825.99283534,34.45273894232795,0,0,0,retained_production
8362,189143.199999094,-3959470.141060096,3350047.3032430094,3699825.32617615,34.48147772534097,0,0,0,retained_production
8363,189143.39999890327,-3959470.11834997,3350047.4731594226,3699825.0727833416,34.29257719601347,0,0,0,retained_production
8364,189143.59999990463,-3959470.1507716025,3350048.1104950435,3699824.347317204,34.29423019431757,0,0,0,retained_production
8365,189143.79999995232,-3959470.213972682,3350048.7977041504,3699823.519504984,34.340974612849685,0,0,0,retained_production
8366,189144.0,-3959470.188445515,3350048.9746677913,3699823.2248441023,34.08302122183046,0,0,0,retained_production
8367,189144.199999094,-3959470.2631691433,3350049.74175131,3699822.2949647233,34.101811169413786,0,0,0,retained_production
8368,189144.39999890327,-3959470.2552414043,3350050.008641526,3699821.8932017665,33.83012947514988,0,0,0,retained_production
8369,189144.59999990463,-3959470.258441009,3350050.3055028636,3699821.454258472,33.55609964023164,0,0,0,retained_production
8370,189144.79999995232,-3959470.2363267755,3350050.4588399855,3699821.1742826775,33.19320271977616,0,0,0,retained_production
8371,189145.0,-3959470.2607826074,3350050.799059641,3699820.6770686554,32.9236995125661,0,0,0,retained_production
8372,189145.199999094,-3959470.2998205097,3350051.17467426,3699820.1340636425,32.66343466509197,0,0,0,retained_production
8373,189145.39999890327,-3959470.3418695997,3350051.537967146,3699819.60087137,32.3870831734396,0,0,0,retained_production
8374,189145.59999990463,-3959470.391543586,3350051.9067703104,3699819.056401313,32.11176662386,0,0,0,retained_production
8375,189145.79999995232,-3959470.4643724635,3350052.331473642,3699818.438388218,31.86247385663981,0,0,0,retained_production
8376,189146.0,-3959470.545198388,3350052.757894944,3699817.812133737,31.608243968847503,0,0,0,retained_production
8377,189146.199999094,-3959470.713284901,3350053.4218785632,3699816.8791593974,31.459748510577402,0,0,0,retained_production
8378,189146.39999890327,-3959470.8198378114,3350053.880631947,3699816.199829138,31.223959514274682,0,0,0,retained_production
8379,189146.59999990463,-3959470.9348137123,3350054.3449341757,3699815.508331277,31.00001302532147,0,0,0,retained_production
8380,189146.79999995232,-3959471.053663139,3350054.8067946923,3699814.816776809,30.77598817404747,0,0,0,retained_production
8381,189147.0,-3959471.1513961353,3350055.202135329,3699814.209961262,30.548183236084384,0,0,0,retained_production
8382,189147.199999094,-3959471.242334649,3350055.574519866,3699813.633093869,30.33506728977784,0,0,0,retained_production
8383,189147.39999890327,-3959471.3506431426,3350055.9872427583,3699813.002971206,30.16128905874315,0,0,0,retained_production
8384,189147.59999990463,-3959471.4092819886,3350056.268705204,3699812.546799812,29.99502694084527,0,0,0,retained_production
8385,189147.79999995232,-3959471.438049606,3350056.47136987,3699812.1958647324,29.868144284714703,0,0,0,retained_production
8386,189148.0,-3959471.466584242,3350056.671057154,3699811.849756461,29.80253215075655,0,0,0,retained_production
8387,189148.199999094,-3959471.480233564,3350056.8309484245,3699811.5575129027,29.80422304872053,0,0,0,retained_production
8388,189148.39999890327,-3959471.501717886,3350057.008610791,3699811.2426641425,29.873171477651496,0,0,0,retained_production
8389,189148.59999990463,-3959471.744891186,3350057.7355571436,3699810.194809421,29.89649551268823,0,0,0,retained_production
8390,189148.79999995232,-3959471.87368679,3350058.175619564,3699809.531150107,29.998070838183036,0,0,0,retained_production
8391,189149.0,-3959472.004560759,3350058.6180383908,3699808.8650115826,30.135282993259892,0,0,0,retained_production
8392,189149.199999094,-3959472.1613641996,3350059.120734453,3699808.1183939576,30.28106155892994,0,0,0,retained_production
8393,189149.39999890327,-3959472.2977593774,3350059.569374423,3699807.4444695953,30.486863413304484,0,0,0,retained_production
8394,189149.59999990463,-3959472.464148385,3350060.090142163,3699806.674979689,30.688635450812203,0,0,0,retained_production
8395,189149.79999995232,-3959472.580355889,3350060.4852599385,3699806.074910182,30.983333088410006,0,0,0,retained_production
8396,189150.0,-3959472.639020803,3350060.7397167496,3699805.6657392033,31.392248108684747,0,0,0,retained_production
8397,189150.199999094,-3959472.7217777465,3350061.0506467368,3699805.1815021858,31.815784744174152,0,0,0,retained_production
8398,189150.39999890327,-3959472.996071374,3350061.820042467,3699804.078800385,31.956785968132365,0,0,0,retained_production
8399,189150.59999990463,-3959473.2736617746,3350062.5938987997,3699802.970408062,32.09938404108726,0,0,0,retained_production
8400,189150.79999995232,-3959473.5390838035,3350063.335592879,3699801.9060571026,32.2605226185968,0,0,0,retained_production
8401,189151.0,-3959473.808164556,3350064.0822480354,3699800.8351753317,32.41881961941665,0,0,0,retained_production
8402,189151.199999094,-3959473.9795834334,3350064.5938148196,3699800.083678702,32.75370773727978,0,0,0,retained_production
8403,189151.39999890327,-3959474.2619676967,3350065.365252253,3699798.979866321,32.89319112995285,0,0,0,retained_production
8404,189151.59999990463,-3959474.5381582673,3350066.1186217424,3699797.9009307674,33.04108202427264,0,0,0,retained_production
8405,189151.79999995232,-3959474.8231355697,3350066.8896270758,3699796.7984939185,33.16949701862487,0,0,0,retained_production
8406,189152.0,-3959475.095715293,3350067.6281086598,3699795.7406707965,33.31760603344242,0,0,0,retained_production
8407,189152.20000004768,-3959475.499022557,3350068.670408735,3699794.269565325,33.20941425819518,0,0,0,retained_production
8408,189152.39999890327,-3959475.827327094,3350069.537116226,3699793.039695246,33.23687576264974,0,0,0,retained_production
8409,189152.59999990463,-3959476.293775574,3350070.7325189495,3699791.3660699455,32.98670524051606,0,0,0,retained_production
8410,189152.79999899864,-3959476.5450829864,3350071.4249078967,3699790.380298407,33.146720447804874,0,0,0,retained_production
8411,189153.0,-3959476.9068505336,3350072.381208901,3699789.0390922027,33.08199092710972,0,0,0,retained_production
8412,189153.20000004768,-3959477.3632222633,3350073.559752689,3699787.3971717325,32.82367814003525,0,0,0,retained_production
8413,189153.39999890327,-3959477.8077083332,3350074.700067984,3699785.8044830286,32.5930286400218,0,0,0,retained_production
8414,189153.59999990463,-3959478.195610508,3350075.6961668474,3699784.404884638,32.47538181780736,0,0,0,retained_production
8415,189153.79999899864,-3959478.573177194,3350076.6588238324,3699783.048523162,32.383615789159045,0,0,0,retained_production
8416,189154.0,-3959478.9133800543,3350077.527019624,3699781.8196069663,32.36986196672431,0,0,0,retained_production
8417,189154.20000004768,-3959479.226978579,3350078.32802478,3699780.681916318,32.40838568866073,0,0,0,retained_production
8418,189154.39999890327,-3959479.54559164,3350079.137687534,3699779.532895504,32.43574829475674,0,0,0,retained_production
8419,189154.59999990463,-3959479.882746023,3350079.9880979,3699778.328993763,32.429840370853114,0,0,0,retained_production
8420,189154.79999899864,-3959480.0996625614,3350080.5650161095,3699777.503438162,32.64231217322937,0,0,0,retained_production
8421,189155.0,-3959480.3514131824,3350081.2208034047,3699776.571027401,32.79325034370718,0,0,0,retained_production
8422,189155.20000004768,-3959480.561693938,3350081.7820414254,3699775.7705412996,33.02821316600918,0,0,0,retained_production
8423,189155.39999890327,-3959480.783158406,3350082.3686420587,3699774.9369890797,33.249804998183336,0,0,0,retained_production
8424,189155.59999990463,-3959480.9967097635,3350082.936452845,3699774.130809224,33.49394604781435,0,0,0,retained_production
8425,189155.79999899864,-3959481.2158467323,3350083.516475847,3699773.3094687117,33.73346798881411,0,0,0,retained_production
8426,189156.0,-3959481.4516656687,3350084.1343814353,3699772.4378337236,33.94090399930362,0,0,0,retained_production
8427,189156.20000004768,-3959481.6780864885,3350084.7293607383,3699771.5989086153,34.16906170995113,0,0,0,retained_production
8428,189156.39999890327,-3959481.8940665955,3350085.2994648037,3699770.795575168,34.425006849944296,0,0,0,retained_production
8429,189156.59999990463,-3959482.1018213695,3350085.849443416,3699770.02115811,34.70070426251248,0,0,0,retained_production
8430,189156.79999899864,-3959482.2878076374,3350086.348760118,3699769.3178187935,35.029414855585415,0,0,0,retained_production
8431,189157.0,-3959482.4878863725,3350086.8787413808,3699768.573495352,35.32687041453045,0,0,0,retained_production
8432,189157.20000004768,-3959482.684950888,3350087.399893964,3699767.842276973,35.634184274396766,0,0,0,retained_production
8433,189157.39999890327,-3959482.910757209,3350087.9850421157,3699767.0241993624,35.86781764741179,0,0,0,retained_production
8434,189157.59999990463,-3959483.120623925,3350088.532411641,3699766.2592879096,36.13837109028827,0,0,0,retained_production
8435,189157.79999899864,-3959483.3362598293,3350089.0916974028,3699765.4792869887,36.381398363281754,0,0,0,retained_production
8436,189158.0,-3959483.555485652,3350089.657678565,3699764.6912580566,36.60551674128153,0,0,0,retained_production
8437,189158.20000004768,-3959483.7880459805,3350090.252628765,3699763.8645930104,36.79056285186596,0,0,0,retained_production
8438,189158.39999890327,-3959483.990297644,3350090.7781009185,3699763.13519293,37.04626752927861,0,0,0,retained_production
8439,189158.59999990463,-3959484.273376808,3350091.485169517,3699762.156643224,37.084873480601836,0,0,0,retained_production
8440,189158.79999899864,-3959484.5654999893,3350092.211113572,3699761.1531939115,37.090220803735804,0,0,0,retained_production
8441,189159.0,-3959484.863112479,3350092.9476911672,3699760.136115793,37.0767579441188,0,0,0,retained_production
8442,189159.20000004768,-3959485.147711458,3350093.6538353437,3699759.1624184577,37.08827620466285,0,0,0,retained_production
8443,189159.39999890327,-3959485.365638276,3350094.2082222966,3699758.39944797,37.26063309919433,0,0,0,retained_production
8444,189159.59999990463,-3959485.6016607834,3350094.8023488466,3699757.582987248,37.372789765583974,0,0,0,retained_production
8445,189159.79999899864,-3959485.8857366266,3350095.504071383,3699756.6194976135,37.350651374379474,0,0,0,retained_production
8446,189160.0,-3959486.1284151147,3350096.11137517,3699755.7877362287,37.433610718627946,0,0,0,retained_production
8447,189160.20000004768,-3959486.357618962,3350096.687112587,3699755.0008755075,37.54754720387151,0,0,0,retained_production
