tow,lat_deg,lon_deg,height_m,ecef_x,ecef_y,ecef_z,fix
189385.200,35.67675473,139.76995983,113.3273,-3960123.109960,3350124.117074,3699182.248718,0
189385.400,35.67676096,139.76996806,114.3190,-3960123.898028,3350123.807758,3699183.389240,0
189385.600,35.67675899,139.76996225,114.9659,-3960124.056788,3350124.631741,3699183.588482,0
189385.800,35.67675413,139.76996033,115.2779,-3960124.378533,3350125.131029,3699183.332198,0
189386.000,35.67675141,139.76995940,116.1621,-3960125.006285,3350125.773003,3699183.603272,0
189386.200,35.67674760,139.76996281,116.3698,-3960125.523042,3350125.805306,3699183.380688,0
189386.400,35.67673752,139.76995859,117.7460,-3960126.627555,3350127.240623,3699183.274775,0
189386.600,35.67673044,139.76996059,121.2280,-3960129.253714,3350129.224964,3699184.667468,0
189386.800,35.67678105,139.76981684,143.0339,-3960131.871250,3350148.485660,3699201.946889,0
189387.000,35.67676591,139.76980573,146.9014,-3960134.368167,3350151.915342,3699202.837896,0
189387.200,35.67675470,139.76980486,148.4018,-3960135.802073,3350153.231344,3699202.701979,0
189387.400,35.67674616,139.76981135,146.4772,-3960135.409667,3350152.129460,3699200.810378,0
189387.600,35.67686127,139.76991411,131.4010,-3960126.381708,3350132.306803,3699202.392281,0
189387.800,35.67687314,139.76993970,128.4831,-3960125.481565,3350128.511163,3699201.760772,0
189388.000,35.67686914,139.76994857,128.5326,-3960126.228506,3350128.091139,3699201.429146,0
189388.200,35.67686316,139.76995598,128.6125,-3960127.007051,3350127.870350,3699200.936861,0
189388.400,35.67684685,139.76995670,128.8441,-3960127.998407,3350128.623938,3699199.601885,0
189388.600,35.67683532,139.76996480,128.8025,-3960129.016103,3350128.524636,3699198.537648,0
189388.800,35.67682310,139.76996929,129.1808,-3960130.116894,3350128.923099,3699197.657290,0
189389.000,35.67680974,139.76997108,129.6663,-3960131.182873,3350129.612345,3699196.736347,0
189389.200,35.67679174,139.76997318,130.1218,-3960132.477223,3350130.459087,3699195.379178,0
189389.400,35.67677574,139.76997337,130.9775,-3960133.809096,3350131.563391,3699194.436747,0
189389.600,35.67675296,139.76997143,133.2930,-3960136.257672,3350133.864315,3699193.733446,0
189389.800,35.67662483,139.76988870,147.4269,-3960146.515272,3350152.352543,3699190.428689,0
189390.000,35.67660428,139.76988785,148.4516,-3960148.116748,3350153.808021,3699189.173487,0
189390.200,35.67659203,139.76989771,147.7240,-3960148.846860,3350153.256571,3699187.645577,0
189390.400,35.67658201,139.76991709,145.1681,-3960148.890174,3350150.994582,3699185.251918,0
189390.600,35.67653671,139.77001024,131.3558,-3960148.008797,3350139.203651,3699173.112773,0
189390.800,35.67641440,139.76990241,114.2327,-3960137.126790,3350142.784686,3699152.102796,0
189391.000,35.67652137,139.77002632,129.9933,-3960148.861928,3350138.018463,3699170.935440,0
189391.200,35.67651409,139.77003270,131.7263,-3960150.669205,3350138.790369,3699171.290778,0
189391.400,35.67650419,139.77003950,131.9020,-3960151.664953,3350138.826979,3699170.500251,0
189391.600,35.67649957,139.77005209,131.5387,-3960152.404038,3350137.959265,3699169.872008,0
189391.800,35.67639502,139.76996325,119.1741,-3960144.706433,3350141.981751,3699153.237852,0
189392.000,35.67649827,139.77007990,134.9754,-3960156.225273,3350137.894293,3699171.759735,0
189392.200,35.67649578,139.77008815,137.9433,-3960158.671893,3350138.985177,3699173.265590,0
189392.400,35.67648872,139.77009382,139.1501,-3960160.100430,3350139.521665,3699173.333179,0
189392.600,35.67648341,139.77010816,138.8507,-3960161.015787,3350138.594923,3699172.680028,0
189392.800,35.67647936,139.77011861,137.5567,-3960161.024608,3350137.363075,3699171.560033,0
189393.000,35.67638288,139.77004268,125.3478,-3960153.779126,3350140.238472,3699155.744118,0
189393.200,35.67638351,139.77006003,125.5257,-3960154.873238,3350139.105657,3699155.904749,0
189393.400,35.67639322,139.77008502,128.1714,-3960157.495319,3350138.361161,3699158.322555,0
189393.600,35.67649697,139.77016412,141.2954,-3960165.133504,3350135.443214,3699175.328341,0
189393.800,35.67639589,139.77012770,130.5932,-3960161.360812,3350136.570247,3699159.975668,0
189394.000,35.67636058,139.77009776,134.7097,-3960163.907455,3350142.275193,3699159.193885,0
189394.200,35.67635505,139.77010849,136.3434,-3960165.821428,3350142.621478,3699159.648329,0
189394.400,35.67634949,139.77013253,136.2165,-3960167.422547,3350141.125669,3699159.073720,0
189394.600,35.67637033,139.77015417,138.1356,-3960168.848939,3350139.765631,3699162.070999,0
189394.800,35.67637011,139.77017643,138.5149,-3960170.396209,3350138.435498,3699162.272682,0
189395.000,35.67640052,139.77021340,140.1859,-3960172.092262,3350135.486096,3699165.987447,0
189395.200,35.67645404,139.77026083,143.7099,-3960174.406513,3350131.819855,3699172.867019,0
189395.400,35.67685706,139.77056758,163.9617,-3960184.991554,3350104.398597,3699221.003131,0
189395.600,35.67695584,139.77065803,169.0066,-3960188.528646,3350096.665294,3699232.848628,0
189395.800,35.67698067,139.77069885,170.2226,-3960190.442905,3350093.444719,3699235.795126,0
189396.000,35.67702639,139.77074624,173.3765,-3960192.910978,3350089.913046,3699241.755346,0
189396.200,35.67695928,139.77071155,174.0186,-3960194.596641,3350095.451740,3699236.081495,0
189396.400,35.67652035,139.77037755,162.5129,-3960189.616720,3350130.845914,3699189.809420,0
189396.600,35.67639592,139.77033581,151.7089,-3960186.622850,3350133.262854,3699172.293849,0
189396.800,35.67639541,139.77034915,152.5276,-3960187.935990,3350132.791621,3699172.725159,0
189397.000,35.67639591,139.77036278,153.0961,-3960189.060949,3350132.126871,3699173.101572,0
189397.200,35.67641260,139.77040677,149.3940,-3960188.512800,3350126.446465,3699172.446613,0
189397.400,35.67640846,139.77042412,150.3424,-3960190.319508,3350125.917930,3699172.626988,0
189397.600,35.67640769,139.77044609,152.0169,-3960192.680612,3350125.310398,3699173.533999,0
189397.800,35.67641276,139.77045173,155.3083,-3960194.801454,3350126.434955,3699175.910751,0
189398.000,35.67641112,139.77047957,156.2305,-3960197.082557,3350125.062958,3699176.300419,0
189398.200,35.67640501,139.77051651,156.2387,-3960199.549294,3350122.769824,3699175.754224,0
189398.400,35.67645192,139.77058336,163.7354,-3960205.789849,3350120.121360,3699184.354903,0
189398.600,35.67646322,139.77060735,168.0477,-3960209.308307,3350120.253337,3699187.888616,0
189398.800,35.67647377,139.77064581,170.9308,-3960212.824027,3350118.667445,3699190.520269,0
189399.000,35.67648105,139.77066961,172.5986,-3960214.889897,3350117.592930,3699192.149750,0
189399.200,35.67650777,139.77070835,174.4441,-3960216.979815,3350114.766703,3699195.634035,0
189399.400,35.67650655,139.77072631,176.3031,-3960219.243125,3350114.551759,3699196.608220,0
189399.600,35.67647737,139.77072616,176.2531,-3960220.645506,3350115.755034,3699193.948694,0
189399.800,35.67645892,139.77073386,175.8275,-3960221.743003,3350115.770235,3699192.038251,0
189400.000,35.67645918,139.77074638,166.4468,-3960216.644445,3350109.972803,3699186.590584,0
189400.200,35.67597777,139.77098975,70.5623,-3960195.191522,3350062.965791,3699087.280362,0
189400.400,35.67596574,139.77101462,60.2377,-3960190.836863,3350056.332905,3699080.174681,0
189400.600,35.67596240,139.77103935,59.1741,-3960191.788001,3350054.205515,3699079.253372,0
189400.800,35.67595870,139.77105747,60.6098,-3960193.920986,3350053.860854,3699079.756828,0
189401.000,35.67600054,139.77110499,67.1504,-3960198.689010,3350052.259340,3699087.342162,0
189401.200,35.67594039,139.77108925,61.7256,-3960197.375666,3350053.014915,3699078.757246,0
189401.400,35.67592556,139.77110573,60.0256,-3960198.017443,3350051.603693,3699076.429293,0
189401.600,35.67591716,139.77112510,58.8916,-3960198.861896,3350050.020930,3699075.010782,0
189401.800,35.67590950,139.77114195,58.6976,-3960200.105233,3350049.074813,3699074.206948,0
189402.000,35.67590022,139.77116004,58.5844,-3960201.550893,3350048.153229,3699073.304546,0
189402.200,35.67589395,139.77117877,58.5318,-3960202.923278,3350047.093045,3699072.708757,0
189402.400,35.67588960,139.77119549,59.3489,-3960204.622592,3350046.547752,3699072.793253,0
189402.600,35.67588393,139.77121177,60.0614,-3960206.296127,3350046.032965,3699072.698375,0
189402.800,35.67586691,139.77121830,61.1859,-3960208.216119,3350046.883206,3699071.819886,0
189403.000,35.67586192,139.77123547,61.7474,-3960209.814831,3350046.199413,3699071.697619,0
189403.200,35.67584672,139.77124909,61.4710,-3960211.190971,3350045.748377,3699070.166015,0
189403.400,35.67584778,139.77127360,60.4365,-3960211.929770,3350043.466934,3699069.658830,0
189403.600,35.67583522,139.77129146,58.2729,-3960212.252717,3350041.622214,3699067.264988,0
189403.800,35.67582000,139.77131004,56.6200,-3960213.065893,3350040.107024,3699064.929188,0
189404.000,35.67580108,139.77128699,60.3262,-3960214.951642,3350044.435368,3699065.384941,0
189404.200,35.67580365,139.77134625,60.4942,-3960218.393350,3350040.320229,3699065.714921,0
189404.400,35.67578818,139.77136549,55.9392,-3960217.458480,3350037.246894,3699061.663520,0
189404.600,35.67577686,139.77138114,58.3333,-3960220.417122,3350037.894536,3699062.039576,0
189404.800,35.67589228,139.77135757,76.7244,-3960224.742642,3350044.348503,3699083.168728,0
189405.000,35.67590201,139.77137946,79.8301,-3960227.468317,3350044.058111,3699085.856750,0
189405.200,35.67586784,139.77137979,80.5804,-3960229.640772,3350045.857529,3699083.214322,0
189405.400,35.67542942,139.77112325,83.5542,-3960238.144593,3350083.471197,3699045.433202,0
189405.600,35.67583973,139.77140564,78.8920,-3960231.493722,3350044.359804,3699079.696018,0
189405.800,35.67583543,139.77143482,74.3349,-3960230.586182,3350040.131417,3699076.650889,0
189406.000,35.67571995,139.77152917,52.0144,-3960227.965076,3350026.726201,3699053.224877,0
189406.200,35.67571330,139.77154487,56.9066,-3960232.245732,3350028.485011,3699055.479017,0
189406.400,35.67603017,139.77157055,117.0930,-3960255.419674,3350045.043708,3699119.139653,0
189406.600,35.67602678,139.77157043,125.3233,-3960260.684526,3350049.511695,3699123.633876,0
189406.800,35.67601863,139.77158521,126.8179,-3960262.877829,3350049.614780,3699123.771429,0
189407.000,35.67601186,139.77160187,127.1788,-3960264.410987,3350048.935131,3699123.371191,0
189407.200,35.67601168,139.77162191,127.1554,-3960265.576812,3350047.545128,3699123.341794,0
189407.400,35.67601149,139.77164446,127.3340,-3960267.015656,3350046.088668,3699123.428146,0
189407.600,35.67601152,139.77166688,127.5986,-3960268.489038,3350044.676468,3699123.585408,0
189407.800,35.67600901,139.77168756,127.8844,-3960269.999321,3350043.501355,3699123.526407,0
189408.000,35.67600546,139.77171002,127.4571,-3960271.223299,3350041.873492,3699122.956532,0
189408.200,35.67589857,139.77169212,120.0128,-3960270.840118,3350043.672500,3699108.981056,0
189408.400,35.67597056,139.77174147,128.4321,-3960275.390651,3350041.669825,3699120.379804,0
189408.600,35.67588786,139.77173712,118.6833,-3960273.175447,3350040.312162,3699107.240766,0
189408.800,35.67588657,139.77176252,117.9712,-3960274.282926,3350038.237119,3699106.708760,0
189409.000,35.67588432,139.77178708,116.8811,-3960275.154250,3350036.061136,3699105.870366,0
189409.200,35.67588435,139.77183946,107.7428,-3960272.547533,3350027.645301,3699100.543906,0
189409.400,35.67574338,139.77214873,62.3181,-3960269.422261,3349988.328737,3699061.346452,0
189409.600,35.67575001,139.77219114,54.8525,-3960266.944816,3349981.203711,3699057.589384,0
189409.800,35.67574840,139.77221447,53.6113,-3960267.618192,3349979.007027,3699056.721127,0
189410.000,35.67573758,139.77223172,51.5853,-3960267.904946,3349977.204227,3699054.563912,0
189410.200,35.67572813,139.77225780,50.1138,-3960268.984079,3349975.024810,3699052.853675,0
189410.400,35.67571894,139.77227458,50.1317,-3960270.429898,3349974.258491,3699052.036271,0
189410.600,35.67570096,139.77228131,50.6312,-3960272.021775,3349974.806864,3699050.706541,0
189410.800,35.67569193,139.77229219,52.2315,-3960274.096393,3349975.271459,3699050.826242,0
189411.000,35.67567817,139.77230498,52.6530,-3960275.785741,3349975.183621,3699049.831617,0
189411.200,35.67563624,139.77228976,56.4349,-3960279.312757,3349979.971664,3699048.258316,0
189411.400,35.67563730,139.77231599,57.1876,-3960281.260357,3349978.509439,3699048.793231,0
189411.600,35.67563819,139.77234681,56.8694,-3960282.821573,3349976.174724,3699048.687431,0
189411.800,35.67563937,139.77236981,56.9993,-3960284.188043,3349974.604247,3699048.869744,0
189412.000,35.67563713,139.77239223,56.4087,-3960285.243881,3349972.838079,3699048.323058,0
189412.200,35.67563886,139.77241646,56.0576,-3960286.356928,3349970.906652,3699048.274854,0
189412.400,35.67564458,139.77244646,56.5806,-3960288.152798,3349968.868364,3699049.095356,0
189412.600,35.67564366,139.77244737,59.8925,-3960290.305644,3349970.581345,3699050.943776,0
189412.800,35.67565698,139.77247456,60.9026,-3960291.863680,3349968.675423,3699052.733429,0
189413.000,35.67565710,139.77248656,61.8078,-3960293.120695,3349968.316268,3699053.271949,0
189413.200,35.67565584,139.77251531,61.9476,-3960294.950324,3349966.454910,3699053.240354,0
189413.400,35.67564938,139.77252985,62.9388,-3960296.735215,3349966.239615,3699053.235398,0
189413.600,35.67565517,139.77255186,64.5346,-3960298.725252,3349965.314159,3699054.687823,0
189413.800,35.67562595,139.77253399,68.2713,-3960301.441734,3349969.729908,3699054.234049,0
189414.000,35.67556977,139.77250158,77.0012,-3960307.736534,3349978.898310,3699054.261194,0
189414.200,35.67555756,139.77250540,79.9107,-3960310.367853,3349980.670832,3699054.857438,0
189414.400,35.67555775,139.77250795,83.0047,-3960312.426245,3349982.110051,3699056.678908,0
189414.600,35.67555339,139.77251370,83.9575,-3960313.569176,3349982.394239,3699056.841555,0
189414.800,35.67554366,139.77252870,83.4507,-3960314.612058,3349981.498380,3699055.669307,0
189415.000,35.67552980,139.77254831,82.2204,-3960315.680447,3349980.076942,3699053.702264,0
189415.200,35.67551569,139.77256738,80.9024,-3960316.675142,3349978.656253,3699051.662572,0
189415.400,35.67550693,139.77259861,80.5055,-3960318.687722,3349976.655939,3699050.641051,0
189415.600,35.67549561,139.77261276,81.1506,-3960320.474292,3349976.489073,3699049.997332,0
189415.800,35.67549410,139.77264294,83.0226,-3960323.474182,3349975.448334,3699050.953274,0
189416.000,35.67549875,139.77267484,84.8668,-3960326.253586,3349974.017115,3699052.447092,0
189416.200,35.67550001,139.77269968,84.6569,-3960327.513923,3349972.136959,3699052.438244,0
189416.400,35.67549604,139.77271298,84.4603,-3960328.365473,3349971.280627,3699051.965816,0
189416.600,35.67555346,139.77274625,90.5604,-3960331.257043,3349969.781029,3699060.699494,0
189416.800,35.67553117,139.77276406,78.1089,-3960325.677177,3349962.949120,3699051.428796,0
189417.000,35.67549018,139.77275372,77.9104,-3960326.974560,3349965.273305,3699047.618013,0
189417.200,35.67515921,139.77245554,42.2113,-3960303.751010,3349980.986080,3698996.967370,0
189417.400,35.67517172,139.77248857,40.9011,-3960304.251331,3349977.493125,3698997.330788,0
189417.600,35.67543753,139.77277104,71.4711,-3960326.594595,3349962.897847,3699039.117476,0
189417.800,35.67543766,139.77278640,73.9004,-3960328.992598,3349963.105272,3699040.546176,0
189418.000,35.67543173,139.77280069,73.5602,-3960329.910541,3349962.187202,3699039.812565,0
189418.200,35.67542764,139.77281273,73.0248,-3960330.484123,3349961.245030,3699039.132093,0
189418.400,35.67542344,139.77282689,72.4451,-3960331.160480,3349960.137256,3699038.415249,0
189418.600,35.67541567,139.77284197,71.5852,-3960331.892898,3349958.968437,3699037.213269,0
189418.800,35.67514604,139.77259852,43.0503,-3960313.281795,3349972.093735,3698996.269675,0
189419.000,35.67542253,139.77286791,78.3049,-3960337.237856,3349960.414664,3699041.750430,0
189419.200,35.67542554,139.77288439,81.8673,-3960340.262195,3349961.018573,3699044.099316,0
189419.400,35.67540620,139.77289060,81.9688,-3960341.644055,3349961.450348,3699042.415326,0
189419.600,35.67540021,139.77290846,82.1477,-3960343.094519,3349960.559957,3699041.980528,0
189419.800,35.67538755,139.77292163,81.7890,-3960344.268105,3349959.990612,3699040.629577,0
189420.000,35.67537275,139.77293252,81.3992,-3960345.393713,3349959.651729,3699039.068851,0
189420.200,35.67536260,139.77294498,81.2952,-3960346.559075,3349959.160154,3699038.093394,0
189420.400,35.67536203,139.77296814,81.2896,-3960347.938161,3349957.580088,3699038.038579,0
189420.600,35.67534453,139.77297595,80.7905,-3960348.949973,3349957.509794,3699036.169995,0
189420.800,35.67536236,139.77301713,80.8298,-3960350.501113,3349953.938665,3699037.800312,0
189421.000,35.67536905,139.77304884,79.4562,-3960351.172232,3349950.747050,3699037.602327,0
189421.200,35.67539886,139.77309489,71.1537,-3960347.242874,3349941.962862,3699035.446756,0
189421.400,35.67531804,139.77308431,61.5703,-3960344.673436,3349941.044037,3699022.573199,0
189421.600,35.67530047,139.77309562,60.2732,-3960345.398042,3349940.315820,3699020.233493,0
189421.800,35.67528441,139.77310731,60.0096,-3960346.711787,3349940.040051,3699018.632412,0
189422.000,35.67526972,139.77311960,60.3283,-3960348.353731,3349939.972044,3699017.493965,0
189422.200,35.67526180,139.77313930,62.5161,-3960351.253488,3349940.088970,3699018.056322,0
189422.400,35.67532552,139.77318197,73.3044,-3960357.291136,3349940.136868,3699030.091014,0
189422.600,35.67530779,139.77319076,73.6507,-3960358.896068,3349940.451876,3699028.694707,0
189422.800,35.67529459,139.77320581,76.9097,-3960362.449724,3349941.672918,3699029.405222,0
189423.000,35.67512675,139.77308443,96.1072,-3960375.551299,3349967.147997,3699025.473482,0
189423.200,35.67511484,139.77309775,98.0232,-3960378.106750,3349967.730525,3699025.517072,0
189423.400,35.67512205,139.77312582,100.0284,-3960380.635155,3349966.540784,3699027.336676,0
189423.600,35.67513068,139.77314552,101.9282,-3960382.539121,3349965.815131,3699029.222223,0
189423.800,35.67514365,139.77316414,103.9436,-3960384.237199,3349965.043162,3699031.566656,0
189424.000,35.67516167,139.77318535,105.6851,-3960385.667246,3349963.737557,3699034.206424,0
189424.200,35.67521492,139.77319914,108.1754,-3960385.387025,3349961.866010,3699040.458252,0
189424.400,35.67516614,139.77322763,92.6652,-3960379.842691,3349953.798126,3699027.016674,0
189424.600,35.67525305,139.77337569,73.6712,-3960372.426037,3349929.967372,3699023.772453,0
189424.800,35.67507526,139.77322018,77.6823,-3960374.604409,3349950.250401,3699010.087609,0
189425.000,35.67508403,139.77321665,76.5577,-3960373.267484,3349949.537735,3699010.222194,0
189425.200,35.67518970,139.77331018,89.5597,-3960381.579737,3349945.478096,3699027.328766,0
189425.400,35.67521564,139.77330883,99.7060,-3960386.511681,3349949.810567,3699035.584355,0
189425.600,35.67517670,139.77333172,98.4241,-3960388.979298,3349949.182904,3699031.326495,0
189425.800,35.67515699,139.77333853,98.0463,-3960390.116643,3349949.337586,3699029.329973,0
189426.000,35.67510649,139.77337595,100.0329,-3960396.030887,3349949.903832,3699025.937349,0
189426.200,35.67507181,139.77336870,100.2260,-3960397.440372,3349951.955717,3699022.923716,0
189426.400,35.67506730,139.77337722,100.3993,-3960398.268840,3349951.646277,3699022.618154,0
189426.600,35.67505739,139.77340117,102.7469,-3960401.615250,3349951.635890,3699023.094079,0
189426.800,35.67503620,139.77342913,103.9620,-3960405.050235,3349951.226402,3699021.892815,0
189427.000,35.67503740,139.77343679,105.2030,-3960406.208250,3349951.298047,3699022.724813,0
189427.200,35.67504119,139.77347093,104.5550,-3960407.614971,3349948.439709,3699022.688873,0
189427.400,35.67503330,139.77349178,105.2187,-3960409.635921,3349947.676000,3699022.364795,0
189427.600,35.67502606,139.77351148,106.1913,-3960411.748684,3349947.127463,3699022.278960,0
189427.800,35.67502707,139.77353903,109.8378,-3960415.570991,3349947.094056,3699024.496786,0
189428.000,35.67502442,139.77354594,110.4924,-3960416.512151,3349947.070449,3699024.639439,0
189428.200,35.67502159,139.77355864,110.6878,-3960417.515291,3349946.413772,3699024.498408,0
189428.400,35.67501684,139.77357270,106.8469,-3960416.189975,3349943.625290,3699021.830344,0
189428.600,35.67493504,139.77348387,90.8656,-3960405.125718,3349944.799238,3699005.137698,0
189428.800,35.67516617,139.77345377,126.1731,-3960413.845417,3349955.744884,3699046.560319,0
189429.000,35.67513487,139.77341129,135.2097,-3960418.512891,3349964.729594,3699049.009222,0
189429.200,35.67511869,139.77341996,134.1256,-3960419.146895,3349964.237517,3699046.918729,0
189429.400,35.67494466,139.77355696,113.5658,-3960423.002682,3349951.254262,3699019.243297,0
189429.600,35.67493194,139.77356230,112.3389,-3960423.182554,3349950.772768,3699017.381206,0
189429.800,35.67492204,139.77357306,111.8647,-3960424.006988,3349950.194119,3699016.211968,0
189430.000,35.67491694,139.77357246,112.8991,-3960424.865276,3349950.991423,3699016.355661,0
189430.200,35.67492323,139.77357357,114.2226,-3960425.440165,3349951.345890,3699017.694773,0
189430.400,35.67490454,139.77357116,112.3750,-3960425.076584,3349951.324475,3699014.932630,0
189430.600,35.67499074,139.77371036,93.9892,-3960417.553732,3349928.454941,3699011.979290,0
189430.800,35.67499439,139.77373756,92.3014,-3960417.916795,3349925.536671,3699011.324254,0
189431.000,35.67499885,139.77375163,93.7152,-3960419.396189,3349925.119630,3699012.550427,0
189431.200,35.67499405,139.77376299,94.1199,-3960420.548229,3349924.747161,3699012.354241,0
189431.400,35.67498678,139.77377694,92.9934,-3960421.024201,3349923.496447,3699011.041577,0
189431.600,35.67497648,139.77379334,91.3155,-3960421.451249,3349921.912679,3699009.134874,0
189431.800,35.67497233,139.77380618,89.4814,-3960421.269453,3349920.236082,3699007.691449,0
189432.000,35.67496136,139.77381879,91.0331,-3960423.511233,3349920.637411,3699007.606988,0
189432.200,35.67495805,139.77383623,91.3191,-3960424.871935,3349919.720015,3699007.475625,0
189432.400,35.67495108,139.77385525,90.6632,-3960425.921154,3349918.352371,3699006.465395,0
189432.600,35.67494383,139.77386804,89.9698,-3960426.597200,3349917.407326,3699005.407572,0
189432.800,35.67493907,139.77387963,89.6473,-3960427.310138,3349916.635806,3699004.790317,0
189433.000,35.67493373,139.77389936,88.6584,-3960428.113918,3349914.976471,3699003.732512,0
189433.200,35.67492057,139.77390987,85.4856,-3960427.410959,3349913.135372,3699000.695885,0
189433.400,35.67470207,139.77371892,65.1025,-3960414.399113,3349924.771790,3698969.114943,0
189433.600,35.67467109,139.77370228,63.6861,-3960414.078348,3349926.473820,3698965.496148,0
189433.800,35.67447426,139.77356923,68.0130,-3960418.707273,3349946.165296,3698950.278751,0
189434.000,35.67477914,139.77383520,80.9939,-3960427.246573,3349921.851143,3698985.328292,0
189434.200,35.67478877,139.77384954,81.7498,-3960428.077789,3349920.853663,3698986.637698,0
189434.400,35.67478437,139.77386649,82.0671,-3960429.482904,3349920.032151,3698986.426371,0
189434.600,35.67478143,139.77388523,86.3448,-3960433.377057,3349921.103767,3698988.656036,0
189434.800,35.67469939,139.77382379,68.5369,-3960422.792705,3349919.437018,3698970.876281,0
189435.000,35.67470145,139.77383417,65.5582,-3960421.450987,3349917.070460,3698969.324528,0
189435.200,35.67470839,139.77384524,65.4489,-3960421.687529,3349915.958101,3698969.886135,0
189435.400,35.67470802,139.77385210,63.6834,-3960421.011794,3349914.573369,3698968.823024,0
189435.600,35.67471191,139.77385764,61.7467,-3960419.942007,3349913.011653,3698968.044857,0
189435.800,35.67469637,139.77386725,57.8572,-3960418.859764,3349910.956419,3698964.375137,0
189436.000,35.67469453,139.77387314,58.0950,-3960419.442342,3349910.750858,3698964.348309,0
189436.200,35.67469267,139.77388638,57.6093,-3960420.007204,3349909.658249,3698963.897509,0
189436.400,35.67467161,139.77389627,55.8680,-3960420.545823,3349908.941758,3698960.983312,0
189436.600,35.67467378,139.77391246,56.5128,-3960421.784947,3349908.069667,3698961.555658,0
189436.800,35.67467296,139.77392623,59.0804,-3960424.222797,3349908.499454,3698962.979198,0
189437.000,35.67472257,139.77392204,66.3039,-3960426.007694,3349910.505254,3698971.662848,0
189437.200,35.67468569,139.77394169,62.8768,-3960426.852748,3349908.890413,3698966.340183,0
189437.400,35.67467210,139.77395628,64.1106,-3960429.142237,3349909.096883,3698965.835283,0
189437.600,35.67467019,139.77396588,64.8018,-3960430.226543,3349908.876349,3698966.065661,0
189437.800,35.67468375,139.77398675,71.4462,-3960434.897971,3349910.352578,3698971.162893,0
189438.000,35.67454673,139.77427149,114.9866,-3960485.319894,3349919.237839,3698984.205197,0
189438.200,35.67452528,139.77433919,128.0216,-3960498.422631,3349922.292783,3698989.873509,0
189438.400,35.67453401,139.77429810,123.1703,-3960492.580382,3349922.223590,3698987.830567,0
189438.600,35.67454805,139.77433413,129.1328,-3960497.691426,3349922.274223,3698992.573266,0
189438.800,35.67463237,139.77421990,118.4700,-3960480.233382,3349921.052631,3698993.955452,0
189439.000,35.67464091,139.77421624,116.8416,-3960478.587667,3349920.094260,3698993.775521,0
189439.200,35.67464064,139.77421781,116.2953,-3960478.354261,3349919.710626,3698993.432210,0
189439.400,35.67463104,139.77420909,109.5660,-3960474.144900,3349917.184198,3698988.642673,0
189439.600,35.67468511,139.77407900,81.2639,-3960446.313566,3349909.069987,3698977.010719,0
189439.800,35.67468093,139.77408152,78.5883,-3960445.007522,3349907.666484,3698975.074300,0
189440.000,35.67468685,139.77408834,80.1205,-3960446.064672,3349907.750916,3698976.501366,0
189440.200,35.67468792,139.77409296,80.7586,-3960446.677204,3349907.722143,3698976.969948,0
189440.400,35.67468649,139.77409850,81.7912,-3960447.712470,3349907.941061,3698977.442722,0
189440.600,35.67468686,139.77410226,82.6797,-3960448.465044,3349908.131398,3698977.994662,0
189440.800,35.67468785,139.77410397,83.6676,-3960449.129221,3349908.490154,3698978.659407,0
189441.000,35.67468921,139.77410822,84.4150,-3960449.773565,3349908.531880,3698979.218249,0
189441.200,35.67472632,139.77415837,80.7993,-3960448.630239,3349901.617695,3698980.453978,0
189441.400,35.67468182,139.77411682,85.7622,-3960451.477403,3349908.952949,3698979.337471,0
189441.600,35.67467673,139.77411887,86.4720,-3960452.289171,3349909.395798,3698979.292838,0
189441.800,35.67467757,139.77412237,86.5850,-3960452.522417,3349909.178330,3698979.434306,0
189442.000,35.67467875,139.77412204,86.6685,-3960452.496747,3349909.195624,3698979.589223,0
189442.200,35.67467762,139.77412157,87.5559,-3960453.075424,3349909.740616,3698980.005114,0
189442.400,35.67467280,139.77412690,87.9153,-3960453.848110,3349909.762295,3698979.780163,0
189442.600,35.67466453,139.77412853,87.9138,-3960454.351124,3349909.994304,3698979.033880,0
189442.800,35.67466091,139.77412690,87.5962,-3960454.237202,3349910.091722,3698978.522836,0
189443.000,35.67465750,139.77412792,87.3362,-3960454.304035,3349910.027161,3698978.063914,0
189443.200,35.67464633,139.77412600,87.5194,-3960454.856803,3349910.723136,3698977.164168,0
189443.400,35.67465735,139.77412129,88.5796,-3960454.694739,3349911.144479,3698978.775443,0
189443.600,35.67465436,139.77413475,88.1939,-3960455.390077,3349910.136653,3698978.281218,0
189443.800,35.67463092,139.77415659,90.7616,-3960459.418129,3349910.953671,3698977.665137,0
189444.000,35.67476187,139.77430344,116.2901,-3960477.367963,3349908.723459,3699004.355897,0
189444.200,35.67464180,139.77418822,97.2535,-3960464.756232,3349911.717699,3698982.432555,0
189444.400,35.67475991,139.77430707,119.8422,-3960479.879916,3349910.417963,3699006.250943,0
189444.600,35.67471034,139.77427499,127.3145,-3960485.088291,3349918.626194,3699006.140898,0
189444.800,35.67469945,139.77429226,131.0725,-3960488.966364,3349919.859487,3699007.350932,0
189445.000,35.67470862,139.77430110,131.9588,-3960489.580056,3349919.329496,3699008.694750,0
189445.200,35.67470958,139.77430772,133.2210,-3960490.702473,3349919.494676,3699009.516806,0
189445.400,35.67473875,139.77429986,134.2590,-3960489.445736,3349919.363504,3699012.751281,0
189445.600,35.67471990,139.77432351,131.1550,-3960489.834456,3349916.887632,3699009.242457,0
